key,cc,tid,eid,name,official_url,result,asset_path,dark_asset_path,source_url,source_kind,source_sha256,asset_sha256,dark_asset_sha256,crop_mode,identity_review_status,review_status,reviewer,confirmed_at,logo_opacity_percent,provisional_review,reason,rights_status,print_clearance,legacy_manifest_match
FI:U01,FI,U01,NEW:H:ainsinoorit,A-Insinöörit,https://www.ains.fi/,logo,bilder/FI/U01.png,,https://7159986.fs1.hubspotusercontent-eu1.net/hubfs/7159986/Kuvat/Logot/A-Insinoorit-logo-RGB-valkoinen-tausta.jpeg,favicon,960aaf907c01d9a29447654fa0f70816af4afc4322482a435516bd3b6c8c536a,960aaf907c01d9a29447654fa0f70816af4afc4322482a435516bd3b6c8c536a,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U04,FI,U04,NEW:H:durat,Durat,https://durat.fi/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
FI:G01,FI,G01,NEW:H:ekokumppanit,Ekokumppanit (Kiertotalous Pirkanmaa),https://ekokumppanit.fi/,logo,bilder/FI/G01.png,,https://ekokumppanit.fi/wp-content/uploads/2024/06/ekokumppanit_logo_2023_bluetxt_web.png,media_logo,21f9b050d69a15fa70164c70f817404ed3433c1e28bb6f2db3af15aad0751b91,21f9b050d69a15fa70164c70f817404ed3433c1e28bb6f2db3af15aad0751b91,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U05,FI,U05,NEW:H:havujarvela,Havu Järvelä,https://www.aalto.fi/,logo,bilder/FI/U05.png,bilder/FI/U05-dark.png,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,a2469dc9ca9c8300882922de790d31716e05169cfa7520a1796d02a79b985b60,a2469dc9ca9c8300882922de790d31716e05169cfa7520a1796d02a79b985b60,2f8e607f5aee8a2fb42b803d0547753bf0e89b9dad4bd39828d5984d3337cd89,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U06,FI,U06,NEW:H:joensuunrakennuspurkujatimanttiurakointi,Joensuun Rakennuspurku ja Timanttiurakointi Oy,https://www.joensuunrakennuspurku.fi/,logo,bilder/FI/U06.png,bilder/FI/U06-dark.png,https://www.joensuunrakennuspurku.fi/media/rptu-logo.png,header_logo,322577d9584f8d64a65e76a1a7d35c7fe5537ee901f963c6ad34707edcb34211,322577d9584f8d64a65e76a1a7d35c7fe5537ee901f963c6ad34707edcb34211,65a386e76016287afff119214786aeb5a72dd295b5230e34d6bd3bbb745c821c,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:F02,FI,F02,NEW:H:kaakkoissuomenammattikorkeakoulu,KIELO-Projektteam / Xamk,https://www.xamk.fi/,logo,bilder/FI/F02.png,bilder/FI/F02-dark.png,https://www.xamk.fi/app/uploads/sites/2/2024/02/xamklogo_tiivis.png,header_logo,f2efa39796feb4a4071871fd52f4214c9ab75593d9a737cecf49fc2d5db4a0e8,f2efa39796feb4a4071871fd52f4214c9ab75593d9a737cecf49fc2d5db4a0e8,5c8c1dc385172a6a9767e9e55c6f171db0d2318f50ac454c8e5fe2251e2a820b,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U08,FI,U07,NEW:H:kiiltofamily,Kiilto Family,https://www.kiilto.com/,logo,bilder/FI/U08.png,,https://www.kiilto.com/wp-content/uploads/2024/02/logo-kiilto-pro-250-x-250-1.png,media_logo,4737797a5f25c83d78a57ed6c3d9bf102c110806124f8c0a19bbe0aaff3f8275,4737797a5f25c83d78a57ed6c3d9bf102c110806124f8c0a19bbe0aaff3f8275,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U10,FI,U08,NEW:H:markussaarela,Markus Saarela,https://www.aalto.fi/,logo,bilder/FI/U10.png,bilder/FI/U10-dark.png,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,a2469dc9ca9c8300882922de790d31716e05169cfa7520a1796d02a79b985b60,a2469dc9ca9c8300882922de790d31716e05169cfa7520a1796d02a79b985b60,2f8e607f5aee8a2fb42b803d0547753bf0e89b9dad4bd39828d5984d3337cd89,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U12,FI,U09,NEW:H:mikkelinkehitysyhtiomiksei,Mikkelin Kehitysyhtiö Miksei Oy,https://mikseimikkeli.fi/,logo,bilder/FI/U12.png,,https://mikseimikkeli.fi/wp-content/uploads/2025/03/cropped-faviconsomejakokuva_favicon-512x512-1.jpg,apple_touch,3e3245cf6887d39903a4acd6214bcd89df7b4fa03e186ce7d267fd6735556355,3e3245cf6887d39903a4acd6214bcd89df7b4fa03e186ce7d267fd6735556355,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U13,FI,U10,NEW:H:peikkofinland,Peikko Finland,https://www.peikko.com/,logo,bilder/FI/U13.png,bilder/FI/U13-dark.png,https://www.peikko.com/static/studio/pub/web/images/peikko-logo.jpg,og_image,f10b7a97e54a1e28a40af2e2ac29889778741abebabb2c91a7fd6a16d3c8c732,f10b7a97e54a1e28a40af2e2ac29889778741abebabb2c91a7fd6a16d3c8c732,cf4cc7913baea8c30b61a9e1b30522a8bdc828ee5e536c3b8963d1531e281640,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:M01,FI,M01,NEW:H:purkutorifi,Purkutori.fi,https://www.purkutori.fi/,logo,bilder/FI/M01.png,bilder/FI/M01-dark.png,https://www.purkutori.fi/themes/custom/compony/purkutori_logo.svg,header_logo,81aea4b489de78afd9c4951ec507a527b9e57e0c6aeac70efba9cf51e119e759,81aea4b489de78afd9c4951ec507a527b9e57e0c6aeac70efba9cf51e119e759,89782346653c0f819b39d4b213c4f3e31e808c29bf2cacd067dc367f27d22bc2,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:G02,FI,G02,NEW:H:sailopurustasailoonjakiertoon,SÄILÖ: Purusta säilöön ja kiertoon,https://ekokumppanit.fi/,logo,bilder/FI/G02.png,,https://ekokumppanit.fi/wp-content/uploads/2026/05/cropped-ekokumppanit-fi_favicon.png,apple_touch,3a6b5927b830d5da26f73be334ff9b404db4e26788c80c9286b1a099f5145bf4,3a6b5927b830d5da26f73be334ff9b404db4e26788c80c9286b1a099f5145bf4,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U17,FI,U14,NEW:H:sitowise,Sitowise,https://www.sitowise.com/,logo,bilder/FI/U17.png,bilder/FI/U17-dark.png,https://www.sitowise.com/sites/default/themes/sitowise/favicons/apple-touch-icon-180x180.png,apple_touch,a238f6a0b9ae67eb8e07324e3ad4155adf6a306fc08472c8790143d316d4abcd,a238f6a0b9ae67eb8e07324e3ad4155adf6a306fc08472c8790143d316d4abcd,2a7c858415b712336062193da20f9d0d9d91861ec2a05a39dc1af1ce722cab0e,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:M02,FI,M02,NEW:H:spolia,Spolia,https://www.spolia.fi/,logo,bilder/FI/M02.png,,https://www.spolia.fi/wp-content/uploads/2021/03/cropped-spolia-icon.png,apple_touch,f62f60362beeaa43263aaa0c55c41e782b137a93376c5f35d9ac8151454f2164,f62f60362beeaa43263aaa0c55c41e782b137a93376c5f35d9ac8151454f2164,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:F05,FI,F04,NEW:H:vtt,VTT – Circularity in the Built Environment,https://www.vttresearch.com/,logo,bilder/FI/F05.png,,https://www.vttresearch.com/themes/custom/vtt/images/favicons/apple-touch-icon.png,apple_touch,1322cfc4aa2d9f8ee18beb40cd94763e9e6ce0a1b0644071af33233638f41090,1322cfc4aa2d9f8ee18beb40cd94763e9e6ce0a1b0644071af33233638f41090,,circle_cover,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U14,FI,U11,NEW:purkukolmio,Purkukolmio Oy,https://www.purkukolmio.fi/,logo,bilder/FI/U14.png,bilder/FI/U14-dark.png,https://www.purkukolmio.fi/wp-content/uploads/2022/11/cropped-Facebook-profiili-3.png,header_logo,103c257180d10db4de66c1ca134e32b1201284e036d809890363226c6fdfb639,103c257180d10db4de66c1ca134e32b1201284e036d809890363226c6fdfb639,4aab979d52341176cb97a875d609ca5a3af3395ab41e54d29f80fee9df72860c,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:U15,FI,U12,NEW:purkupiha,Purkupiha,https://www.purkupiha.fi/,logo,bilder/FI/U15.png,bilder/FI/U15-dark.png,https://www.purkupiha.fi/wp-content/themes/purkupiha/dist/images/purkupiha-logo-pysty_84a47b1f.svg,header_logo,50e95cd10090ce8d5a3da3e6bca836393b737fda18e5b3a815ea6be77188063d,50e95cd10090ce8d5a3da3e6bca836393b737fda18e5b3a815ea6be77188063d,8597c4d5a76ca546b6de73f776a484c8a99f27eac7acd714033cded8286b8212,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FI:I05,FI,I01,NEW:tampereenkaupunki,Tampereen kaupunki (City of Tampere),https://www.tampere.fi/,logo,bilder/FI/I05.png,,https://www.tampere.fi/themes/custom/tampere/images/favicon-files/tre-favicon-180-x-180.png,apple_touch,edd0a9f9845d7fba2c9df5021f9292cb9a70750d871f5938a134b54218ea06ec,edd0a9f9845d7fba2c9df5021f9292cb9a70750d871f5938a134b54218ea06ec,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
AT:S02,AT,S02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39537,re:store / HarvestMAP Vienna,https://www.restore.or.at/,logo,bilder/AT/S02.png,,https://www.restore.or.at/wp-content/uploads/2021/11/logo_ooo_re_store.png,header_logo,a7add9e841abdb1d705345b3da4380178bcde5225f0d07708cbf3a331047a8a3,a7add9e841abdb1d705345b3da4380178bcde5225f0d07708cbf3a331047a8a3,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
AT:I01,AT,I01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:586,BIG (Bundesimmob.),https://www.big.at/,logo,bilder/AT/I01.png,bilder/AT/I01-dark.png,https://www.big.at/_assets/c90986d5ab8d00c689ca91f6d28a8e9c/Images/big_logo_langform_weiss.svg,media_logo,baaf42eb378c02d7445906a5af9d6e4f75bbda26937569a3200b2baeaa25738c,baaf42eb378c02d7445906a5af9d6e4f75bbda26937569a3200b2baeaa25738c,bc7f7585d9d490849c275a6bbf7508d5218cd71ed92451bfa4482547ee8edda1,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
