audit_status,key,cc,tid,name,official_url,source_url,source_kind,asset_path,dark_asset_path,asset_sha256,rights_status,recent_last_three_sessions,reason_codes,manual_reasons,technical_errors
confirmed_exact,FI:U15,FI,U12,Purkupiha,https://www.purkupiha.fi/,https://www.purkupiha.fi/wp-content/themes/purkupiha/dist/images/purkupiha-logo-pysty_84a47b1f.svg,header_logo,bilder/FI/U15.png,bilder/FI/U15-dark.png,f773cef192cb9e7f2f565d8215689f62aa548649becb1ee2c12cc3002c33c925,permission_required,False,,,
confirmed_exact,FI:U17,FI,U14,Sitowise,https://www.sitowise.com/,https://www.sitowise.com/sites/default/themes/sitowise/favicons/apple-touch-icon-180x180.png,apple_touch,bilder/FI/U17.png,bilder/FI/U17-dark.png,1d403466ad85ed93c42220698fbf80ca18907c874b3373160c8ca1d5892fd9d8,permission_required,False,,,
confirmed_exact,FI:U20,FI,U16,YIT,https://www.yit.fi/,https://www.yit.fi/apple-icon-180x180.png,apple_touch,bilder/FI/U20.png,,e3a042448bd473bb54c342c2b4a585e5401585d55293e1853abea9133cf610cf,permission_required,False,,,
confirmed_exact,FR:I01,FR,I01,La Fab Bordeaux,https://www.lafab-bm.fr/,https://www.lafab-bm.fr/wp-content/themes/lafab2020smart/images/logo-lafab.svg,header_logo,bilder/FR/I01.png,,d505db6fab1eededf9f5d5ca2aa219b639d559cfbe0f75871a8d0b28b2466a7d,permission_required,False,,,
confirmed_exact,FR:M01,FR,M01,Allibert Matériaux Anciens,https://www.allibert-materiauxanciens.fr/,https://www.allibert-materiauxanciens.fr/apple-touch-icon.png,apple_touch,bilder/FR/M01.png,,cdc55c67f069d67879d7d305b1753a04f5d909ba50a2228ed2090328563390d5,permission_required,False,,,
confirmed_exact,FR:M02,FR,M02,Articonnex,https://articonnex.com/,https://articonnex.com/cdn/shop/files/logo.svg?v=1704708848&width=150,header_logo,bilder/FR/M02.png,bilder/FR/M02-dark.png,ef1943b63bc3ffe5a85b4f72e6ec299c435df43dba50e9ec1d22fa647df982db,permission_required,False,,,
confirmed_exact,FR:M03,FR,M03,Backacia,https://backacia.com/,https://backacia.com/cdn/shop/files/LOGO_BACKACIA_FINAL_TITLE.png?v=1725442047&width=1080,header_logo,bilder/FR/M03.png,bilder/FR/M03-dark.png,bfc8e8e6dee5c63ba8dd86dbd996850a6021f94ef49fb42ad017db0bcdbb3dc2,permission_required,False,,,
confirmed_exact,FR:M04,FR,M04,Baignoires Anciennes,http://www.baignoires-anciennes.com/,https://baignoires-anciennes.com/wp-content/uploads/2025/04/B-A_Favicon.svg,apple_touch,bilder/FR/M04.png,bilder/FR/M04-dark.png,c7b3f0ec5f2bec21c3eec55a8a39744c4ef040e830a8229e764abe692c5d1d21,permission_required,False,,,
confirmed_exact,FR:M06,FR,M06,BCA Matériaux Anciens,https://www.bca-materiauxanciens.com/,https://www.bca-materiauxanciens.com/wp-content/uploads/2017/03/cropped-BCA-Logo-horizontal-Copie-180x180.jpg,apple_touch,bilder/FR/M06.png,bilder/FR/M06-dark.png,a0da4062d24905cb50001949d1e541296de2951476745cae3677e9803e569523,permission_required,False,,,
confirmed_exact,FR:M07,FR,M07,BOBI Réemploi,https://www.bobi-reemploi.fr/,https://www.bobi-reemploi.fr/app/uploads/2023/09/cropped-BOBI_FJAUNE_CMJN-01--e1695894530798.jpg,header_logo,bilder/FR/M07.png,,1b99b191074a2f98439a21869e3cfa6f054ee1e0ac47ee017e3959901bc2c4d4,permission_required,False,,,
confirmed_exact,FR:M10,FR,M10,Bâti Récup',https://batirecup.com/,https://batirecup.com/wp-content/uploads/2025/02/LOGO-BATIRECUP-CIRCULAIRE-COUL.png,header_logo,bilder/FR/M10.png,bilder/FR/M10-dark.png,c169c98b0ec9335363a7190799632118ace711308a3c643275ae76e3817c34ce,permission_required,False,,,
confirmed_exact,FR:M11,FR,M11,Bâticycle,https://baticycle.fr/,https://baticycle.fr/wp-content/uploads/2019/12/cropped-Baticycle-reemploi-materiaux-construction-occasion-batiment-BTP-favicon-180x180.png,apple_touch,bilder/FR/M11.png,bilder/FR/M11-dark.png,84de8f858d7017d1b659e9d4ba135f49589de913515e39718af98ce62a6bb6a4,permission_required,False,,,
confirmed_exact,FR:M12,FR,M12,Cycle Up,https://cycle-up.fr/,https://cycle-up.fr/wp-content/uploads/2020/07/logo-cycle-up.svg,header_logo,bilder/FR/M12.png,,de5cdff5e1deac7e20dbbe4bdd973677c5b825b6602cc898bab276e4ef36df8a,permission_required,False,,,
confirmed_exact,FR:M13,FR,M13,DELAN PATRICK - Antiquaires,https://www.delanpatrick.com/,https://www.delanpatrick.com/wp-content/themes/custom1/images/logo.png,header_logo,bilder/FR/M13.png,bilder/FR/M13-dark.png,5dd33110b6ec3480fb207c342338d9c33e6ff38011a2c457887f59f2ed25c195,permission_required,False,,,
confirmed_exact,FR:M14,FR,M14,Dussel Matériaux Anciens,https://dussel-materiaux-anciens.com/,https://dussel-materiaux-anciens.com/wp-content/uploads/2023/06/logo-dussel-0-e1686062143308.png,media_logo,bilder/FR/M14.png,,7022c55076ff8ad87345db8ea1d9d6a6521d286c61dfcc90cec126820bf8fa36,permission_required,False,,,
confirmed_exact,FR:M16,FR,M16,EKO reemploi,https://www.ekoreemploi.fr/,https://www.ekoreemploi.fr/wp-content/uploads/sites/19/2024/04/cropped-ekoreemploi-logo-696x696-1-180x180.png,apple_touch,bilder/FR/M16.png,bilder/FR/M16-dark.png,976369e3dcdc2e5ed98f9c229b0f8c7c692f84364460734b92378d98d0b188a7,permission_required,False,,,
confirmed_exact,FR:M18,FR,M18,Fer et Pierre,https://fer-et-pierre.com/,https://fer-et-pierre.com/themes/classic-rocket/assets/img/logo-mobile.svg,header_logo,bilder/FR/M18.png,bilder/FR/M18-dark.png,ec59d94cf0906fbff5c88356891225b7ca3a13aff1275478f7ba8cd3a1085bdd,permission_required,False,,,
confirmed_exact,FR:M19,FR,M19,Gauthey Cheminées,https://cheminees-gauthey.fr/,https://cheminees-gauthey.fr/wp-content/uploads/2017/03/logo-transparent-chemin%65%CC%81es-gauthey.png,header_logo,current_only_final/FR/M19.png,current_only_final/FR/M19-dark.png,3bd763f5b7bf80fa421655e3c54bca05f063ac68ab4ec3c4bf2759425bb17913,permission_required,True,,,
confirmed_exact,FR:M20,FR,M20,Grayo tailleur de pierre,https://www.tailleurdepierre-bretagne.fr/,https://www.tailleurdepierre-bretagne.fr/wp-content/uploads/2020/10/logo_grayo2.png,header_logo,bilder/FR/M20.png,,83e6097e9fdb080ed003205772c7c2f6e8c8922f261265215bf63168b7ae43f6,permission_required,False,,,
confirmed_exact,FR:M26,FR,M26,Labrouche Matériaux Anciens,https://labrouche.com/,https://labrouche.com/maintenance-assets/logo_labrouche.png,header_logo,bilder/FR/M26.png,bilder/FR/M26-dark.png,3b0923abe27c80a76dac30d9d72f371d30331e437d68f7c732bb19a598b4f600,permission_required,False,,,
confirmed_exact,FR:M27,FR,M27,Lascombes Matériaux Anciens,https://www.lascombesmateriauxanciens.com/,https://www.lascombesmateriauxanciens.com/img/lascombes-materiaux-anciens-logo-1584526826.jpg,header_logo,bilder/FR/M27.png,bilder/FR/M27-dark.png,d8112168ef8cc1f774a9733e2db674608ad80c02de13504574be24169eebdfb7,permission_required,False,,,
confirmed_exact,FR:M29,FR,M29,Le Radiateur Fonte,https://leradiateurfonte.fr/,https://leradiateurfonte.fr/wp-content/uploads/2026/02/cropped-ijfe-180x180.png,apple_touch,bilder/FR/M29.png,,5872144611070f0d1c5dab2c9ef74aaf944d91733da3985e90e0646c89a9e3c4,permission_required,False,,,
confirmed_exact,FR:M31,FR,M30,MAISON CARRELLE,https://maisoncarrelle.com/,https://maisoncarrelle.com/wp-content/uploads/2025/07/cropped-Fav-icon-maison-carrelle@300x.png,header_logo,bilder/FR/M31.png,,a5846624a4467c25c304e7d289ace51d5a68d4425f33977774465868b0537f2a,permission_required,False,,,
confirmed_exact,FR:M33,FR,M32,Matériauthèque les Chutes de la Dore,https://leschutesdeladore63.wordpress.com/,https://leschutesdeladore63.wordpress.com/wp-content/uploads/2022/07/logo_final_transp_vect-2.png,header_logo,bilder/FR/M33.png,bilder/FR/M33-dark.png,04223287aeca3208af1d28fd05d089a2c036083f778473a42d2ba6cedc332db4,permission_required,False,,,
confirmed_exact,FR:M34,FR,M33,Matériaux Anciens du Nord,https://www.materiauxanciensdunord.com/,https://www.materiauxanciensdunord.com/wp-content/uploads/2024/03/cropped-MAN-logo-1-180x180.png,apple_touch,bilder/FR/M34.png,,792e3342aa31fb1b5ad25869042fe95ddb43d53e922f944f6fdb24b9c2dba27d,permission_required,False,,,
confirmed_exact,FR:M35,FR,M34,Matériaux Anciens du Pays d'Auge,https://www.mapa-materiauxanciens.com/,https://www.mapa-materiauxanciens.com/wp-content/uploads/2017/12/Materiaux-anciens-du-pays-dauge-logo.png,header_logo,bilder/FR/M35.png,,c1de4bd34217e33863d5bc642df68b9962f7b343cc95c708704fe2c48c859243,permission_required,False,,,
confirmed_exact,FR:M37,FR,M36,Matériaux d'Antan,https://materiauxdantan.fr/,https://materiauxdantan.fr/img/logo-1763117563.jpg,header_logo,bilder/FR/M37.png,,504b3171962f213253fc3503b539bda916e0522ab6c2be0f246f5460887f63e7,permission_required,False,,,
confirmed_exact,FR:M38,FR,M37,METAMO,https://www.metamo.fr/,https://static.wixstatic.com/media/bd7e5e_886c51cbb0f2485e94096c65cff4389a%7Emv2.jpg/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/bd7e5e_886c51cbb0f2485e94096c65cff4389a%7Emv2.jpg,apple_touch,bilder/FR/M38.png,,0d01807fd5722093cbdbf27f1c6f6a94e53ee664c099d3c159d3c6aa176d5b61,permission_required,False,,,
confirmed_exact,FR:M40,FR,M39,ORAK,https://orak.pro/,https://orak.pro/wp-content/themes/orak/assets/images/orak-white.png,header_logo,bilder/FR/M40.png,bilder/FR/M40-dark.png,e9f43ddfd4b3f6708a0a21b75645ab968ebd6966475b11ea2fd022ca08f6dbde,permission_required,False,,,
confirmed_exact,FR:M43,FR,M41,Plateau Circulaire,https://www.plateaucirculaire.fr/,https://www.plateaucirculaire.fr/web/image/website/1/logo/plateau%20circulaire?unique=2b7a1f8,header_logo,bilder/FR/M43.png,,06b8381e82416a45009c4c9a41574b9cee28859cbc7621a4642e3aa46e976e7b,permission_required,False,,,
confirmed_exact,FR:M47,FR,M44,R-Place,https://r-place.fr/,https://r-place.fr/local/cache-gd2/09/e036027e81f0843e35e4af2f64a1a8.png?1757400749,apple_touch,bilder/FR/M47.png,,d306548cf1fc130da793acf080840848cd35a27f2209d6db9fed09f1fc807b04,permission_required,False,,,
confirmed_exact,FR:M48,FR,M45,Recyclo'Bat,https://recyclobat.fr/,https://recyclobat.fr/wp-content/uploads/2021/01/cropped-logo_recyclobat_2020.jpg,header_logo,bilder/FR/M48.png,bilder/FR/M48-dark.png,870b3f772fe6f34608000a94647829948fe3aaaea7946e6fc6f1518528494865,permission_required,False,,,
confirmed_exact,FR:M50,FR,M47,REFAIR Bordeaux,https://refair-bm.fr/,https://refair-bm.fr/wp-content/uploads/2021/09/logo_refair_blanc.png,header_logo,bilder/FR/M50.png,bilder/FR/M50-dark.png,3905da97f04bda445b33cf30198ecedef0a42ce47e2739e3224dd790100a11e0,permission_required,False,,,
confirmed_exact,FR:M51,FR,M48,Rewood,https://rewood.fr/,https://cdn.shopify.com/s/files/1/0692/4084/8650/files/logo-white.png?v=1677608614,header_logo,bilder/FR/M51.png,bilder/FR/M51-dark.png,6844a2e216968b9c660950bf8488bc25fd05310d82e02d90f14b098692fc37ad,permission_required,False,,,
confirmed_exact,FR:M52,FR,M49,Réempro,https://www.reempro.com/,https://www.reempro.com/wp-content/uploads/2023/02/logo-reempro.svg,header_logo,bilder/FR/M52.png,bilder/FR/M52-dark.png,0f1f987540a57a6ba1115bdf028c1165d8bc70fc0ce2f4ab0b1b6c1f1109d877,permission_required,False,,,
confirmed_exact,FR:M54,FR,M51,Skop Marketplace,https://marketplace.skop.app/,https://marketplace.skop.app/img/skop-logo-header.svg,header_logo,bilder/FR/M54.png,bilder/FR/M54-dark.png,53603f10898c80212d3b54b892facd8b24e11be6e8bcbd1f8e6493f3a394673e,permission_required,False,,,
confirmed_exact,FR:M57,FR,M54,Toit de Paris,https://www.toitdeparis.com/,https://static.wixstatic.com/media/cbe7f0_4798aa34439643d0a0e7a89a9a3e91f3~mv2.png,header_logo,bilder/FR/M57.png,bilder/FR/M57-dark.png,86b82f4105eaa341fdbd854a28bd35b53897376c8a11594b5768a7a4c9d94175,permission_required,False,,,
confirmed_exact,FR:M60,FR,M57,Upcylight,https://www.upcylight.com/,https://static.wixstatic.com/media/45669a_8dd327e12a3a4082bd3525b868955246~mv2.jpg,media_logo,bilder/FR/M60.png,bilder/FR/M60-dark.png,0cca555ab8d191c82a4e3b5a604b02f87fd1fb4f84474a3290955999694ae416,permission_required,False,,,
confirmed_exact,FR:N03,FR,N03,CD2E,https://cd2e.com/,https://cd2e.com/wp-content/uploads/2020/12/cropped-Logo-CD2E-okmonogram-180x180.png,apple_touch,bilder/FR/N03.png,bilder/FR/N03-dark.png,ec8685845658615bfc81538c07b3549381635eb9161ba1449ab447667c98f6b0,permission_required,False,,,
confirmed_exact,FR:N04,FR,N04,Envirobat Occitanie,https://www.envirobat-oc.fr/,https://www.envirobat-oc.fr/sites/default/files/logo-envirobat.svg,header_logo,bilder/FR/N04.png,,6f25691665f41f15d688488b394257f6dc8ce0bd6ac3c882795733c7e1e72262,permission_required,False,,,
confirmed_exact,FR:N07,FR,N06,Les Canaux,https://lescanaux.com/,https://lescanaux.com/wp-content/themes/les-canaux/assets/images/les-canaux_logo.svg,header_logo,bilder/FR/N07.png,,b64d9fd11a6358b6b642a139e92dd199e5cd20d9831be5f1ad336f4c1d126ac6,permission_required,False,,,
confirmed_exact,FR:O05,FR,O04,Travail & Vie,https://www.travailetvie.org/,https://static.wixstatic.com/media/e755c5_7e60158d97e14b94a7e7ccdbb5ce1022~mv2.png,header_logo,bilder/FR/O05.png,,046cf3e598eabdde02f3477daacbe79980d1ffa0afbc23f875499f99ec420751,permission_required,False,,,
confirmed_exact,FR:S01,FR,S01,BatRecup,https://www.batrecup.com/,https://www.batrecup.com/wp-content/uploads/2022/08/Logo-BatRecup-St.jpg,media_logo,bilder/FR/S01.png,bilder/FR/S01-dark.png,8a8f219b55b7866440611098ceae8baf771c7580f8170ee1d43f4c7c2e851535,permission_required,False,,,
confirmed_exact,FR:U01,FR,U01,Albert & Co,https://albert-and-co.fr/,https://albert-and-co.fr/wp-content/uploads/2021/12/logo-Albert-and-co-8.png,apple_touch,bilder/FR/U01.png,bilder/FR/U01-dark.png,f7cb8fdc07661929cc2c2168e9e5c875639f507f15b85b3b8ac1cce7897a38cc,permission_required,False,,,
confirmed_exact,FR:U02,FR,U02,Archipel zéro,https://archipelzero.wixsite.com/,https://static.wixstatic.com/media/3dbc01_1273dd63b43e400ca28830382e65f074~mv2.png,header_logo,current_only_final/FR/U02.png,current_only_final/FR/U02-dark.png,270adae02e0e663c68a08120a68a626bb0f8d969f344fd44708256b2c977cbe7,permission_required,True,,,
confirmed_exact,FR:U08,FR,U06,Encore Heureux,https://encoreheureux.org/,https://encoreheureux.org/assets/favicons/apple-touch-icon.png,apple_touch,bilder/FR/U08.png,bilder/FR/U08-dark.png,e47dcc8710c497fdf2061ca2f659f044bb03e43daa220205a3618dc311771bd8,permission_required,False,,,
confirmed_exact,FR:U09,FR,U07,Grand Huit,https://grandhuit.eu/,https://grandhuit.eu/wp-content/themes/g8/images/l5.png,header_logo,bilder/FR/U09.png,,3fa3ff772b3dbd3537fb2b949940166dc000bc2eccaf16e25872995a2dcc9124,permission_required,False,,,
confirmed_exact,FR:U11,FR,U09,Pouget Consultants,https://www.pouget-consultants.eu/,https://www.pouget-consultants.eu/wp-content/uploads/2026/01/14/logo-pouget-consultants-eu-320x150.jpg,header_logo,bilder/FR/U11.png,,a198291b1f3e83f3d7d15a830437825d0b0523b3067802b6c14635d88688940e,permission_required,False,,,
confirmed_exact,FR:U14,FR,U11,SOCOTEC,https://www.socotec.com/,https://www.socotec.com/themes/custom/app_theme/assets/images/logo.svg,header_logo,bilder/FR/U14.png,bilder/FR/U14-dark.png,c89f31ed4c98ccc323a2d948c9b39e4b397117d27fa3f654bcffdbb4955f2ebc,permission_required,False,,,
confirmed_exact,FR:U15,FR,U12,Soprema,https://www.soprema-entreprises.fr/,https://www.soprema-entreprises.fr/wp-content/themes/soprema/assets/favicons/apple-touch-icon.png,apple_touch,bilder/FR/U15.png,bilder/FR/U15-dark.png,ffe77a97a7ca650576eca0f9f02f9a7cc2401fdad2ea72eb42952cf2ee1675c6,permission_required,False,,,
confirmed_exact,FR:U16,FR,U13,Synéthic,https://www.synethic.fr/,https://static.wixstatic.com/media/3376b6_1903d6f0f4ce4ff28d4c2803593652de~mv2.png,header_logo,bilder/FR/U16.png,bilder/FR/U16-dark.png,409ef80167ead8548ddce0e73061b44b3bf1794041d87660cff89c8ef627fcfb,permission_required,False,,,
confirmed_exact,FR:X01,FR,X01,RAEDIFICARE,https://raedificare.com/,https://raedificare.com/wp-content/uploads/2026/04/logo.png,header_logo,bilder/FR/X01.png,bilder/FR/X01-dark.png,334defdfd88844e723a83c3981fbe3ca501d4897a7f926e3c045734361c36fd5,permission_required,False,,,
confirmed_exact,GB:F02,GB,F01,UCL Circular Economy Lab,https://www.ucl.ac.uk/,https://cdn.ucl.ac.uk/favicons/apple-touch-icon-180x180.png,apple_touch,bilder/GB/F02.png,,15d1d50ef3e33742fc7491efcf9c6c81e8538a999bd79fe34ca8064d5c61fbaa,permission_required,False,,,
confirmed_exact,GB:F03,GB,F02,University of Brighton,https://www.brighton.ac.uk/,https://www.brighton.ac.uk/_design/img/uob-logo-black.webp,header_logo,bilder/GB/F03.png,bilder/GB/F03-dark.png,9e15fb8cdd0c6e092a2ff939b2ed26bd2bb166a0d8a11c5460d56f3d92037d45,permission_required,False,,,
confirmed_exact,GB:G02,GB,G01,National Lottery Heritage Fund,https://www.heritagefund.org.uk/,https://www.heritagefund.org.uk/sites/default/files/Heritage%20Fund_Logo_English_Landscape_Full_Colour_web%20%281%29.svg,header_logo,bilder/GB/G02.png,bilder/GB/G02-dark.png,910bcfaadba44ed09c823558531d1397c0b3e57d6ea076002e8a7ea10f41ab26,permission_required,False,,,
confirmed_exact,GB:M01,GB,M01,Antique Wooden Floors,https://www.antiquewoodenfloors.co.uk/,https://www.antiquewoodenfloors.co.uk/template/new-logo2.png,header_logo,current_only_final/GB/M01.png,current_only_final/GB/M01-dark.png,8531645b780921671a17d8e1c42f0ff6429311f17384c2ead3d1a8dc37d73002,permission_required,True,,,
confirmed_exact,GB:M02,GB,M02,Arc Reclamation Ltd,https://www.arcreclamation.com/,https://www.arcreclamation.com/upload/images/themes/a047302a-4a84-11e6-8960-001ec9fe8d02/profiles/a04d7b3a-4a84-11e6-8960-001ec9fe8d02/logo.png,header_logo,bilder/GB/M02.png,,0f9fa18c9600bb15b27fe2e598d8dfd513f7348d8ad4d21bbe25c75baaf6df3e,permission_required,False,,,
confirmed_exact,GB:M03,GB,M03,Ashwells Reclaimed Timber,https://ashwelltimber.com/,https://ashwelltimber.com/wp-content/uploads/2023/02/cropped-Ashwells-Favicon-180x180.png,apple_touch,bilder/GB/M03.png,,f05df576f6762dc5571261c75cb2b551a159a656697f62ed1359ba0798c3fb69,permission_required,False,,,
confirmed_exact,GB:M05,GB,M05,CS Architectural Salvage,https://csarchitecturalsalvage.com/,https://csarchitecturalsalvage.com/wp-content/uploads/2023/11/CS-Salvage-Logo.png,header_logo,bilder/GB/M05.png,,b14a9ceba0c632b7662550f6eed58757ae9012b1de679e4f1cffeb4d91aff0df,permission_required,False,,,
confirmed_exact,GB:M08,GB,M07,English Salvage,https://www.englishsalvage.co.uk/,https://www.englishsalvage.co.uk/images/header-logo.png,header_logo,bilder/GB/M08.png,bilder/GB/M08-dark.png,dad4f5254c3aeda8e9e3f2ea14a301eff2b476f72cd066cf278c8225f8b8f4cd,permission_required,False,,,
confirmed_exact,GB:M10,GB,M09,Frome Reclamation Ltd,https://www.fromerec.co.uk/,https://www.fromerec.co.uk/imgs/fromerec-logo.svg,header_logo,bilder/GB/M10.png,,cb934c0bcbd3f8bdf0c1eb0ddccf33146d66e2b527b543d896422d07900765b0,permission_required,False,,,
confirmed_exact,GB:M11,GB,M10,London Reclaimed Brick Merchants,https://www.lrbm.com/,https://www.lrbm.com/wp-content/uploads/2017/04/cropped-lrbm-logo-350x350.png,apple_touch,bilder/GB/M11.png,,3e4b323a5d7cd2fe25cb5f899519ee68c1958553a0c55785b48db1b12e9d39a5,permission_required,False,,,
confirmed_exact,GB:M12,GB,M11,London Reclamation and Salvage Ltd,https://www.londonreclamation.net/,"https://static.wixstatic.com/media/298c6f_a48b1685a6054aa68a9b3069cf53758a~mv2.png/v1/fill/w_191,h_172,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-09-06%2010_12_57.png",header_logo,bilder/GB/M12.png,bilder/GB/M12-dark.png,a6f77a143463d43176db57f550a8827afce97e63d538dc354a10046b05dc1e7c,permission_required,False,,,
confirmed_exact,GB:M13,GB,M12,Material Index,https://material-index.co.uk/,https://material-index.co.uk/_next/image?url=%2FLogos%2FMI_logo_yellow.png&w=384&q=75,header_logo,bilder/GB/M13.png,,e8912fd801b0f4be2e983a761b68f74695ba4ffa9ae0a340e927f3970bef5b18,permission_required,False,,,
confirmed_exact,GB:M15,GB,M14,Reclaimed Brick Company,https://reclaimedbrickcompany.co.uk/,https://reclaimedbrickcompany.co.uk/cdn/shop/files/Reclaimed_Brick_Company_Website_Logo.svg?v=1744537300&width=520,header_logo,bilder/GB/M15.png,,e94d2a2230177d42ec1c84b0ac4c4d9ee9ac1bdde820176a90960f46cba33728,permission_required,False,,,
confirmed_exact,GB:M16,GB,M15,Reclaimed World,https://www.reclaimedworld.com/,https://www.reclaimedworld.com/wp-content/uploads/2024/05/favicon-200x200.png,apple_touch,bilder/GB/M16.png,,c7be113b08201f7becce9f70fe38d47c65b46b9c89100a931013d0f3b07db3ef,permission_required,False,,,
confirmed_exact,GB:M17,GB,M16,Romsey Reclamation,https://www.romseyreclamation.com/,https://www.romseyreclamation.com/index_htm_files/4511151.png,header_logo,current_only_final/GB/M16.png,current_only_final/GB/M16-dark.png,425b883b06d0c841c6477423b6e2274ddd6139cf4410df1d8f8b0072fefc36af,permission_required,True,,,
confirmed_exact,GB:M18,GB,M17,Roofslates.com,https://roofslates.com/,https://roofslates.com/apple-touch-icon-precomposed.png,apple_touch,bilder/GB/M18.png,bilder/GB/M18-dark.png,57ca990706c117f92868bca818b4ff6fd3d69e0515e3945d201257f98849b868,permission_required,False,,,
confirmed_exact,GB:M20,GB,M19,Stax Reclamation,https://staxreclamation.com/,https://staxreclamation.com/cdn/shop/files/STAX-Logo-Green_720x.png?v=1613542104,media_logo,bilder/GB/M20.png,,6c7afbc6444fac2c2545898d7874d5ad45fd0af03fa12758dd28c3983f5b3520,permission_required,False,,,
confirmed_exact,GB:M22,GB,M21,The Antique Oak Flooring Company,https://reclaimedflooring.co.uk/,https://reclaimedflooring.co.uk/wp-content/themes/reclaimedflooring/images/favicon/apple-touch-icon.png,apple_touch,bilder/GB/M22.png,bilder/GB/M22-dark.png,9dc7cd9a798108e7fd2667e75704ec2c72aa7d36aeadec001a7d54e194100893,permission_required,False,,,
confirmed_exact,GB:M23,GB,M22,The Architectural Forum,https://www.thearchitecturalforum.com/,https://www.thearchitecturalforum.com/cdn/shop/files/LOGO-3_2000x.jpg?v=1626695980,header_logo,bilder/GB/M23.png,bilder/GB/M23-dark.png,2eb4a26b16bf51283cdf39061b22f31103e03322ae305a71bf65297588b2be30,permission_required,False,,,
confirmed_exact,GB:M25,GB,M24,The Reclaimed Company,https://shop.thereclaimedcompany.co.uk/,https://shop.thereclaimedcompany.co.uk/home/wp-content/uploads/2018/06/cropped-the-reclaimed-company-logo-1-180x180.png,apple_touch,bilder/GB/M25.png,,72d38d426ec9bd9b50a02e7681cce21b6eed061cedf9d3dc474889daad051c42,permission_required,False,,,
confirmed_exact,GB:M26,GB,M25,Watling Reclamation Yard,https://watlingreclamation.co.uk/,https://watlingreclamation.co.uk/wp-content/uploads/2024/03/Watling-Reclamation-Logo-Final-transparent-e1710492270220.png,header_logo,bilder/GB/M26.png,,31c9f79efd537a11a98968947d1587ab60348582455f32d23793f16af0a6c21c,permission_required,False,,,
confirmed_exact,GB:M27,GB,M26,Wells Reclamation,https://www.wellsreclamation.com/,https://www.wellsreclamation.com/icons/apple-icon-180x180.png,apple_touch,bilder/GB/M27.png,bilder/GB/M27-dark.png,d615d47831f276c9e8edc9e53ede761104ae8be68c63735273c3d6996c9ce8ac,permission_required,False,,,
confirmed_exact,GB:M29,GB,M28,Womack Building Supplies,https://www.womackbuildingsupplies.co.uk/,https://www.womackbuildingsupplies.co.uk/wp-content/themes/womacks/images/womack-building-supplies.png,header_logo,bilder/GB/M29.png,bilder/GB/M29-dark.png,dac7bd6474b3c015b224f658cdc86e9d7d800252d391df57100311214e947878,permission_required,False,,,
confirmed_exact,GB:N03,GB,N02,futuREuse directory,https://futureuse.co.uk/,https://futureuse.co.uk/wp-content/uploads/2021/06/cropped-siteicon-180x180.png,apple_touch,bilder/GB/N03.png,bilder/GB/N03-dark.png,de5606221e27394bd0b89cf1286f6ad146b7645314db1cd39365745a8beabe28,permission_required,False,,,
confirmed_exact,GB:S01,GB,S01,Material Reuse Portal,https://materialreuseportal.com/,https://materialreuseportal.com/img/brand/circuit_social_black.svg,header_logo,bilder/GB/S01.png,bilder/GB/S01-dark.png,4ec987f054979745b359756c98f4cd7beceecfd71bc5f68833f3b35907e42be1,permission_required,False,,,
confirmed_exact,GB:S02,GB,S02,Sustainability Yard,https://sustainabilityyard.com/,https://sustainabilityyard.com/_next/image?url=%2Fsylogoblack.png&w=128&q=75,header_logo,bilder/GB/S02.png,bilder/GB/S02-dark.png,1a4ce12596c3ed2ff12fbd5f995ea57c0fe2139f83f5ef10f71d50829499d0f8,permission_required,False,,,
confirmed_exact,GB:U01,GB,U01,AKT II,https://www.akt-uk.com/,https://www.akt-uk.com/wp-content/themes/akt/images/apple-touch-icon.png,apple_touch,bilder/GB/U01.png,,c177b1092e7d500eec982d1291c74ef4e5a1dad3023276dbf0db46d4e4b8c79a,permission_required,False,,,
confirmed_exact,GB:U17,GB,U05,Cleveland Steel & Tubes,https://cleveland-steel.com/,https://cleveland-steel.com/themes/custom/pml_basetheme/images/logo_blue_l.svg,header_logo,bilder/GB/U17.png,,1c68f8634c359f0ad75588fc06b0847b0d8be9007591e78703e9602e606458d8,permission_required,False,,,
confirmed_exact,GB:U21,GB,U06,Elliott Wood,https://www.elliottwood.co.uk/,https://www.elliottwood.co.uk/assets/v20260728_144002/img/apple-touch.png,apple_touch,bilder/GB/U21.png,bilder/GB/U21-dark.png,121dbff51fd5da7b4a726fe336aa1748698ea0b1d51f5ee329ea0fa99e15f24c,permission_required,False,,,
confirmed_exact,GB:U29,GB,U09,Gardiner & Theobald,https://www.gardiner.com/,https://www.gardiner.com/dist/img/favicons/apple-touch-icon-180x180.png,apple_touch,bilder/GB/U29.png,,cee1e537f36513eb2b708ce98aa0898c54f12d9fccc8cd857222a6c2278296d5,permission_required,False,,,
confirmed_exact,GB:U32,GB,U11,Hawkins\Brown,https://www.hawkinsbrown.com/,https://www.hawkinsbrown.com/apple-touch-icon.png,apple_touch,bilder/GB/U32.png,,2244d1a1b35bca5567f4d9185b860633acd62c6d2f85cf739a7457b7dffabdff,permission_required,False,,,
