key,cc,tid,eid,name,stage,source_url,source_kind,official_url,source_checksum,source_provenance,rights_status,print_clearance,permission_required,rights_source_url,rights_contact,license_note,obligations,rendering_note,audited_at
SE:F02,SE,F02,NEW:rise,RISE (Research Institutes of Sweden),existing_logo,https://upload.wikimedia.org/wikipedia/commons/b/b2/Rise-logo-black.svg,wikimedia,https://www.ri.se/,93b0a576c629876e87e6e1b615c8708d6bf68bb36d0c124268c038b8155440bc,documented,licensed_with_conditions,conditional,False,https://commons.wikimedia.org/wiki/File:Rise-logo-black.svg,RISE press office for trademark/brand confirmation,"Wikimedia Commons CC BY-SA 4.0; credit Vector&SVGLover, link the licence, identify modifications and apply share-alike where required.","Attribution, licence link, modification notice and share-alike review required.",Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:I02,SE,I01,NEW:H:stockholmsstad,Serviceförvaltningen und Miljöförvaltningen / Stockholms stad,existing_logo,https://start.stockholm/ui/assets/img/logotype--white.svg,header_logo,https://start.stockholm/,daa65d0a10c31e6b7e6d12edcf9225944635c55dbc2ab9e66bc04df1c8332672,documented,permission_required,blocked_pending_permission,True,https://start.stockholm/,Serviceförvaltningen und Miljöförvaltningen / Stockholms stad communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:I04,SE,I02,NEW:H:umeakommun,Umeå kommun,existing_logo,https://www.umea.se/images/18.533ba3d3171b940e9003ed/1589739867199/logo.svg/,header_logo,https://www.umea.se/,9f1445737a678ba958359f42d1989dd2bc2074889057c5b1248f475c319187b3,documented,permission_required,blocked_pending_permission,True,https://www.umea.se/,Umeå kommun communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M01,SE,M01,NEW:brattonsterbruk,Brattöns Återbruk,existing_logo,https://www.brattonsaterbruk.se/favicon.ico,favicon,https://www.brattonsaterbruk.se/,db57d359d70db6ee4a44c1e67503aebc3238169c548db6aa65d8842169e87d73,documented,permission_required,blocked_pending_permission,True,https://www.brattonsaterbruk.se/,Brattöns Återbruk communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M02,SE,M02,NEW:H:bygghubben,Bygghubben,existing_logo,https://dev.bygghubben.se/wp-content/uploads/2025/10/favicon-bla-2.png,apple_touch,https://bygghubben.se/,c08691ec9739b6cc1a80a71d2482d329d88147dbe8e3950474feac055f1cfe04,documented,permission_required,blocked_pending_permission,True,https://bygghubben.se/,Bygghubben communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M03,SE,M03,NEW:byggretur,ByggRetur,existing_logo,https://byggretur.se/apple-touch-icon.png,apple_touch,https://byggretur.se/,0d239a0f5074b37da7408e36ef91460fde437175ccc476c741c4b9e56ad8778b,documented,permission_required,blocked_pending_permission,True,https://byggretur.se/,ByggRetur communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M04,SE,M04,NEW:H:byggaterbruket,Byggåterbruket (Umeå),existing_logo,https://www.umea.se/images/18.533ba3d3171b940e9003ed/1589739867199/logo.svg/,header_logo,https://www.umea.se/,9f1445737a678ba958359f42d1989dd2bc2074889057c5b1248f475c319187b3,documented,permission_required,blocked_pending_permission,True,https://www.umea.se/,Byggåterbruket (Umeå) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M05,SE,M05,NEW:H:fabege,Fabege,existing_logo,https://www.fabege.se/areas/public/images/apple-touch-icon-152x152.png,apple_touch,https://www.fabege.se/,05f9664d34a66259abefcf11ff7c5d1f6d360d97d82d4505e5333ad5719bac30,documented,permission_required,blocked_pending_permission,True,https://www.fabege.se/,Fabege communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M06,SE,M06,NEW:nygardsbyggatervinning,Nygårds Byggåtervinning,existing_logo,https://www-static.nygardsbygg.com/wp-content/uploads/2024/05/logo_vit_1.webp,header_logo,https://www.nygardsbygg.com/,3591427dd2cce4b799252ee26864d97ba13724190afd67d24a18a0bb9426cc8a,documented,permission_required,blocked_pending_permission,True,https://www.nygardsbygg.com/,Nygårds Byggåtervinning communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M07,SE,M07,NEW:H:reboost,Reboost,existing_logo,https://www.ragnsells.se/globalassets/ragnsells.se/settings/ragn-sells-logo-web.svg,structured_logo,https://www.ragnsells.se/,65363695ef6ddfc55a240b437918c10d841b112c1f3099c372ff6e36571bc54d,documented,permission_required,blocked_pending_permission,True,https://www.ragnsells.se/,Reboost communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:M08,SE,M08,NEW:varvsstadenmaterialbanken,Varvsstaden / Materialbanken (Malmö),existing_logo,https://www.varvsstaden.se/themes/varvsstaden/img/favicons/apple-touch-icon.png,apple_touch,https://www.varvsstaden.se/,655b7a8d9143e956e379f2513def577741183d85f259bcf75df52fa083ce5d42,documented,permission_required,blocked_pending_permission,True,https://www.varvsstaden.se/,Varvsstaden / Materialbanken (Malmö) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:N02,SE,N01,NEW:H:ccripilotuppsala,CCRI Pilot Uppsala,existing_logo,https://www.uppsala.se/Content/Images/Svg/uppsala_logo.svg,header_logo,https://www.uppsala.se/,c34446f0a9e30e125d68c02045aba8135fa98510d969000ca47f8d73d9b73293,documented,permission_required,blocked_pending_permission,True,https://www.uppsala.se/,CCRI Pilot Uppsala communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:N01,SE,N02,NEW:H:handslagforcirkulartbyggande,Handslag för cirkulärt byggande,existing_logo,https://www.businessregiongoteborg.se/themes/brg/logo.svg,structured_logo,https://www.businessregiongoteborg.se/,e9b5fbd79aad49468a06bc969fcabbfca511ecf4d787811a8d8748506f2f377d,documented,permission_required,blocked_pending_permission,True,https://www.businessregiongoteborg.se/,Handslag för cirkulärt byggande communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:N02,SE,N03,NEW:H:svenskbetong,Svensk Betong,existing_logo,https://www.svenskbetong.se/templates/betong3/assets/images/logo.svg,header_logo,https://www.svenskbetong.se/,cb27d117dbb89883407f0f23957ec09badfdd37f40bbf6cb4d2cd8a83dbf7bc1,documented,permission_required,blocked_pending_permission,True,https://www.svenskbetong.se/,Svensk Betong communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:S01,SE,S01,NEW:ccbuild,CCBuild (IVL),existing_logo,https://ccbuild.se/apple-touch-icon.png,apple_touch,https://ccbuild.se/,cad7a757495fd44f8cd42fb9da691a53b75281a8998a7c539764646e59ca46ee,documented,permission_required,blocked_pending_permission,True,https://ccbuild.se/,CCBuild (IVL) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:S02,SE,S02,NEW:palats,Palats,existing_logo,https://www.palats.io/hubfs/Palats%20logo%20Symbols%202020_Palats%20Symbol%20Color%20Blue%20Accent%20(1).png,declared_icon,https://www.palats.io/,2f02276017b07d79053a7657f11aa6d8bebb009e1d64e5c79e621b19a50b3858,documented,permission_required,blocked_pending_permission,True,https://www.palats.io/,Palats communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:S03,SE,S03,NEW:H:sundahus,Sundahus,pending_suggestion,https://sundahus.se/media/s4afl2un/sundahus-horisontell-2.png,structured_logo,https://sundahus.se/,ab25bc284453955f6e122cbbf81afe60464aceb8a362a8c0a0900f1e89add4de,documented,permission_required,blocked_pending_permission,True,https://sundahus.se/,Sundahus communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U01,SE,U01,NEW:aixarkitekter,AIX Arkitekter,existing_logo,https://www.aix.se/wp-content/themes/aix/assets/images/favicons/apple-touch-icon.png,apple_touch,https://www.aix.se/,bba0cde2438751cd124be348d4f48355b557f697d5dbcd32cf5d11211f5f752a,documented,permission_required,blocked_pending_permission,True,https://www.aix.se/,AIX Arkitekter communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U02,SE,U02,NEW:H:akademiskahus,Akademiska Hus,existing_logo,https://www.akademiskahus.se/_content/AkademiskaHus.ExternalWeb/assets/ah-logo.svg,header_logo,https://www.akademiskahus.se/,627552a45db36cab2465360f789ce458623a88bdb91f07a75358b2ebf39548fa,documented,permission_required,blocked_pending_permission,True,https://www.akademiskahus.se/,Akademiska Hus communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U03,SE,U03,NEW:H:anthesis,Anthesis,existing_logo,https://www.anthesisgroup.com/wp-content/uploads/2024/02/Waypoint.svg,apple_touch,https://www.anthesisgroup.com/,398c149e3eb17d4f721dd2890efdb33426afb51f4b9f04cd703e4c5a29e2cb32,documented,permission_required,blocked_pending_permission,True,https://www.anthesisgroup.com/,Anthesis communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U06,SE,U04,NEW:H:bjerking,Bjerking,existing_logo,https://bjerking.se/images/18.736fe2e2182edc3f0253b/1661850410658/bjerking_logo.svg,header_logo,https://bjerking.se/,55e2fc3038de59628dbb03836dc3d99efeb906bb25d23e156dfe7d47eac68522,documented,permission_required,blocked_pending_permission,True,https://bjerking.se/,Bjerking communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U07,SE,U05,NEW:H:businessregiongoteborg,Business Region Göteborg,existing_logo,https://www.businessregiongoteborg.se/themes/brg/logo.svg,header_logo,https://www.businessregiongoteborg.se/,5fa2aa72b309f7221d673732b4793527a536fee6c4109d71c527d6b16b572982,documented,permission_required,blocked_pending_permission,True,https://www.businessregiongoteborg.se/,Business Region Göteborg communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U08,SE,U06,NEW:H:codesignsweden,Codesign Sweden AB,existing_logo,https://codesign.se/wp-content/uploads/2023/08/codesign-fav-2.png,apple_touch,http://www.codesign.se/,6b7e19b247239ed0239d999b31a176b8e58c6321490abff6c6ed5d9ad56c4892,documented,permission_required,blocked_pending_permission,True,http://www.codesign.se/,Codesign Sweden AB communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U09,SE,U07,NEW:H:contiga,Contiga,existing_logo,https://www.precastcontiga.heidelbergmaterials.se/sites/default/files/logo/HeidelbergMaterials.svg,header_logo,https://www.precastcontiga.heidelbergmaterials.se/,160f0977c0d1436bb63a2130d7fa50749904adad5cf9c4b8d4be9b10ec28eb55,documented,permission_required,blocked_pending_permission,True,https://www.precastcontiga.heidelbergmaterials.se/,Contiga communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U11,SE,U08,NEW:H:helsingborgshem,Helsingborgshem,existing_logo,https://helsingborgshem.se/Helsingborgshem/images/icons/arena-icon-512x512.png,apple_touch,https://helsingborgshem.se/,43dfb57c932d0a23fd68ee50859d481f36311e1fff7c4b35037f86a64408ed5b,documented,permission_required,blocked_pending_permission,True,https://helsingborgshem.se/,Helsingborgshem communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U13,SE,U09,NEW:liljewallarkitekter,Liljewall Arkitekter,existing_logo,https://www.liljewall.se/wp-content/themes/liljewall/assets/img/Liljewall_logotyp_rgb-c0c25e0eee.svg,header_logo,https://www.liljewall.se/,8d11657bd6b4e35e9bc2194ffac87ac4f3bb6b8a9b6c5eebb2f4457b8510f603,documented,permission_required,blocked_pending_permission,True,https://www.liljewall.se/,Liljewall Arkitekter communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U14,SE,U10,NEW:ncc,NCC,existing_logo,https://www.ncc.se/content/gfx/logo.svg,structured_logo,https://www.ncc.se/,26c4e1896684c574d067e6a851a494412d5eda17ee186a83f0356a6f7fd2ba4a,documented,permission_required,blocked_pending_permission,True,https://www.ncc.se/,NCC communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U16,SE,U11,NEW:H:ragnsells,Ragn-Sells,existing_logo,https://www.ragnsells.se/globalassets/ragnsells.se/settings/rs_logo-farg_rgb_0.png,declared_icon,https://www.ragnsells.se/,660e23d0f91b754b4d66e683ba2e77695da7f13bf7efb1e1fd69ec04dbe8add4,documented,permission_required,blocked_pending_permission,True,https://www.ragnsells.se/,Ragn-Sells communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U19,SE,U12,NEW:H:strangbetong,Strängbetong,existing_logo,https://strangbetong.se/wp-content/uploads/2022/06/NEG_Strangbetong.svg,header_logo,https://strangbetong.se/,b8923432a94714be331bc5bafa031c63e689d5ca487b7993a39e4f4f458f72d4,documented,permission_required,blocked_pending_permission,True,https://strangbetong.se/,Strängbetong communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U21,SE,U14,NEW:H:vasakronan,Vasakronan,existing_logo,https://vasakronan.se/app/themes/vasakronan/assets/img/favicons/apple-touch-icon.png?v=1782905063,apple_touch,https://vasakronan.se/,db709d408accdd0fdcf3c502f5e9045a0f976db188eb50a2f438fcdf17f3c24b,documented,permission_required,blocked_pending_permission,True,https://vasakronan.se/,Vasakronan communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U22,SE,U15,NEW:H:wiklundsakeri,Wiklunds Åkeri,existing_logo,https://www.wiklunds.se/wp-content/uploads/2021/03/cropped-symbol-180x180.png,apple_touch,https://www.wiklunds.se/,dcdb261e2128c580a6f2e90558d6eeea94bf6b1028657f60f8120b2164556a5d,documented,permission_required,blocked_pending_permission,True,https://www.wiklunds.se/,Wiklunds Åkeri communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U23,SE,U16,NEW:H:wilzens,Wilzéns,existing_logo,https://wilzens.se/wp-content/uploads/2024/01/Wilzens-W-symbol-RGB.svg,header_logo,https://wilzens.se/,1ca35349a26b8fc0c609c936f24726231635f42ac27fcf1933ea96cc1860fabd,documented,permission_required,blocked_pending_permission,True,https://wilzens.se/,Wilzéns communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U24,SE,U17,NEW:H:zengun,Zengun,existing_logo,https://zengun.se/wp-content/uploads/2023/07/cropped-favicon-400x400.png,apple_touch,https://zengun.se/,90be006fe03a5a5389cb6938cb52af56852a56fbdd06a95256d933905674afd7,documented,permission_required,blocked_pending_permission,True,https://zengun.se/,Zengun communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
SE:U25,SE,U18,NEW:H:ahlinandekeroth,Åhlin & Ekeroth,existing_logo,https://ahlin-ekeroth.se/wp-content/uploads/2023/03/logotype_AAA_2023_vit_Ahlin-Ekeroth.png,media_logo,https://ahlin-ekeroth.se/,58dd38e6e2d83df08b9ed8c6971299b15b18f58d8325da12c007e47fe0fef8f6,documented,permission_required,blocked_pending_permission,True,https://ahlin-ekeroth.se/,Åhlin & Ekeroth communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:F01,FI,F01,NEW:H:aaltouniversity,Housing Design / Department of Architecture / Aalto University,existing_logo,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,https://www.aalto.fi/,a2469dc9ca9c8300882922de790d31716e05169cfa7520a1796d02a79b985b60,documented,permission_required,blocked_pending_permission,True,https://www.aalto.fi/,Housing Design / Department of Architecture / Aalto University communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:F02,FI,F02,NEW:H:kaakkoissuomenammattikorkeakoulu,KIELO-Projektteam / Xamk,existing_logo,https://www.xamk.fi/app/uploads/sites/2/2024/02/xamklogo_tiivis.png,header_logo,https://www.xamk.fi/,f2efa39796feb4a4071871fd52f4214c9ab75593d9a737cecf49fc2d5db4a0e8,documented,permission_required,blocked_pending_permission,True,https://www.xamk.fi/,KIELO-Projektteam / Xamk communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:F04,FI,F03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6440,ReCreate-Koordination / Faculty of Built Environment / Tampere University,existing_logo,https://www.tuni.fi/shared/apple-touch-icon.png,apple_touch,https://www.tuni.fi/,3146890ecb846d1ed1e87884006956fc1ef7948eb2a57296a0934a6f4c034302,documented,permission_required,blocked_pending_permission,True,https://www.tuni.fi/,ReCreate-Koordination / Faculty of Built Environment / Tampere University communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:F05,FI,F04,NEW:H:vtt,VTT – Circularity in the Built Environment,existing_logo,https://www.vttresearch.com/themes/custom/vtt/images/favicons/apple-touch-icon.png,apple_touch,https://www.vttresearch.com/,1322cfc4aa2d9f8ee18beb40cd94763e9e6ce0a1b0644071af33233638f41090,documented,permission_required,blocked_pending_permission,True,https://www.vttresearch.com/,VTT – Circularity in the Built Environment communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:G01,FI,G01,NEW:H:ekokumppanit,Ekokumppanit (Kiertotalous Pirkanmaa),existing_logo,https://ekokumppanit.fi/wp-content/uploads/2024/06/ekokumppanit_logo_2023_bluetxt_web.png,media_logo,https://ekokumppanit.fi/,21f9b050d69a15fa70164c70f817404ed3433c1e28bb6f2db3af15aad0751b91,documented,permission_required,blocked_pending_permission,True,https://ekokumppanit.fi/,Ekokumppanit (Kiertotalous Pirkanmaa) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:G02,FI,G02,NEW:H:sailopurustasailoonjakiertoon,SÄILÖ: Purusta säilöön ja kiertoon,existing_logo,https://ekokumppanit.fi/wp-content/uploads/2026/05/cropped-ekokumppanit-fi_favicon.png,apple_touch,https://ekokumppanit.fi/,3a6b5927b830d5da26f73be334ff9b404db4e26788c80c9286b1a099f5145bf4,documented,permission_required,blocked_pending_permission,True,https://ekokumppanit.fi/,SÄILÖ: Purusta säilöön ja kiertoon communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:I05,FI,I01,NEW:tampereenkaupunki,Tampereen kaupunki (City of Tampere),existing_logo,https://www.tampere.fi/themes/custom/tampere/images/favicon-files/tre-favicon-180-x-180.png,apple_touch,https://www.tampere.fi/,edd0a9f9845d7fba2c9df5021f9292cb9a70750d871f5938a134b54218ea06ec,documented,permission_required,blocked_pending_permission,True,https://www.tampere.fi/,Tampereen kaupunki (City of Tampere) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:I02,FI,I02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5503,Urban Environment Division / City of Helsinki,existing_logo,https://makasiini.hel.fi/helsinki-logos/helsinki-logo-black.svg,media_logo,https://www.hel.fi/,fbf47b5b91211c6ae3233d1b87ef40b5095560924daff012fd588367376784d5,documented,brand_approval_required,blocked_pending_permission,True,https://www.hel.fi/en/decision-making/information-on-helsinki/design-and-digitalisation/helsinki-brand-and-visual-identity/visual-identity-guidelines/use-basic-elements,City of Helsinki communications/brand team,"Helsinki publishes original logo files and use rules, but prohibits effects, modification and partial-intensity colours; the 50%-opacity node treatment requires written approval or an unmodified exception.",Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:M01,FI,M01,NEW:H:purkutorifi,Purkutori.fi,existing_logo,https://www.purkutori.fi/themes/custom/compony/purkutori_logo.svg,header_logo,https://www.purkutori.fi/,81aea4b489de78afd9c4951ec507a527b9e57e0c6aeac70efba9cf51e119e759,documented,permission_required,blocked_pending_permission,True,https://www.purkutori.fi/,Purkutori.fi communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:M02,FI,M02,NEW:H:spolia,Spolia,existing_logo,https://www.spolia.fi/wp-content/uploads/2021/03/cropped-spolia-icon.png,apple_touch,https://www.spolia.fi/,f62f60362beeaa43263aaa0c55c41e782b137a93376c5f35d9ac8151454f2164,documented,permission_required,blocked_pending_permission,True,https://www.spolia.fi/,Spolia communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U01,FI,U01,NEW:H:ainsinoorit,A-Insinöörit,existing_logo,https://7159986.fs1.hubspotusercontent-eu1.net/hubfs/7159986/Kuvat/Logot/A-Insinoorit-logo-RGB-valkoinen-tausta.jpeg,favicon,https://www.ains.fi/,960aaf907c01d9a29447654fa0f70816af4afc4322482a435516bd3b6c8c536a,documented,permission_required,blocked_pending_permission,True,https://www.ains.fi/,A-Insinöörit communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U02,FI,U02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5077,A-Kruunu,existing_logo,https://www.a-kruunu.fi/sites/default/files/A-Kruunu-facivon-02.png,declared_icon,https://www.a-kruunu.fi/,42fc947832bde690adb002902f9294b5acc82e89cf32985251a672ec637ce276,documented,permission_required,blocked_pending_permission,True,https://www.a-kruunu.fi/,A-Kruunu communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
