claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP08-n-0892,node,pn_anwendungsbeschraenkung,,,PruefungNachweis,PruefungNachweis pn_anwendungsbeschraenkung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1562
EP08-n-0893,node,pn_approval_process,,,PruefungNachweis,PruefungNachweis pn_approval_process fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1482
EP08-n-0894,node,pn_bauteilpass,,,PruefungNachweis,PruefungNachweis pn_bauteilpass fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1481
EP08-n-0895,node,pn_beschichtungszustand,,,PruefungNachweis,PruefungNachweis pn_beschichtungszustand fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1545
EP08-n-0896,node,pn_beschlagpruefung,,,PruefungNachweis,PruefungNachweis pn_beschlagpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1506
EP08-n-0897,node,pn_bewehrungsscan,,,PruefungNachweis,PruefungNachweis pn_bewehrungsscan fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1466
EP08-n-0898,node,pn_biegepruefung,,,PruefungNachweis,PruefungNachweis pn_biegepruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1458
EP08-n-0899,node,pn_biegezug,,,PruefungNachweis,PruefungNachweis pn_biegezug fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1527
EP08-n-0900,node,pn_biozid_screening,,,PruefungNachweis,PruefungNachweis pn_biozid_screening fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1559
EP08-n-0901,node,pn_bohrbild_pruefung,,,PruefungNachweis,PruefungNachweis pn_bohrbild_pruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1426
EP08-n-0902,node,pn_bohrkern_druckfestigkeit,,,PruefungNachweis,PruefungNachweis pn_bohrkern_druckfestigkeit fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1485
EP08-n-0903,node,pn_brandklasse,,,PruefungNachweis,PruefungNachweis pn_brandklasse fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1540
EP08-n-0904,node,pn_brandklassifizierung,,,PruefungNachweis,PruefungNachweis pn_brandklassifizierung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1495
EP08-n-0905,node,pn_brandpruefung_beschichtung,,,PruefungNachweis,PruefungNachweis pn_brandpruefung_beschichtung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1422
EP08-n-0906,node,pn_bruchbild,,,PruefungNachweis,PruefungNachweis pn_bruchbild fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1494
EP08-n-0907,node,pn_chargenprotokoll,,,PruefungNachweis,PruefungNachweis pn_chargenprotokoll fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1480
EP08-n-0908,node,pn_chlorid,,,PruefungNachweis,PruefungNachweis pn_chlorid fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1487
EP08-n-0909,node,pn_designstrategie,,,PruefungNachweis,PruefungNachweis pn_designstrategie fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1564
EP08-n-0910,node,pn_dichte,,,PruefungNachweis,PruefungNachweis pn_dichte fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1557
EP08-n-0911,node,pn_dichte_dicke,,,PruefungNachweis,PruefungNachweis pn_dichte_dicke fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1543
EP08-n-0912,node,pn_dichtheit,,,PruefungNachweis,PruefungNachweis pn_dichtheit fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1505
EP08-n-0913,node,pn_dichtungszustand,,,PruefungNachweis,PruefungNachweis pn_dichtungszustand fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1500
EP08-n-0914,node,pn_druckfestigkeit,,,PruefungNachweis,PruefungNachweis pn_druckfestigkeit fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1515
EP08-n-0915,node,pn_druckpruefung,,,PruefungNachweis,PruefungNachweis pn_druckpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1440
EP08-n-0916,node,pn_faeulnis_sichtpruefung,,,PruefungNachweis,PruefungNachweis pn_faeulnis_sichtpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1452
EP08-n-0917,node,pn_faserklassifikation,,,PruefungNachweis,PruefungNachweis pn_faserklassifikation fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1534
EP08-n-0918,node,pn_feuchtemessung,,,PruefungNachweis,PruefungNachweis pn_feuchtemessung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1453
EP08-n-0919,node,pn_fremdstofffreiheit,,,PruefungNachweis,PruefungNachweis pn_fremdstofffreiheit fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1446
EP08-n-0920,node,pn_fugenbild,,,PruefungNachweis,PruefungNachweis pn_fugenbild fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1541
EP08-n-0921,node,pn_funktionspruefung,,,PruefungNachweis,PruefungNachweis pn_funktionspruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1511
EP08-n-0922,node,pn_glasbruch_sichtpruefung,,,PruefungNachweis,PruefungNachweis pn_glasbruch_sichtpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1502
EP08-n-0923,node,pn_glastyp_nachweis,,,PruefungNachweis,PruefungNachweis pn_glastyp_nachweis fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1492
EP08-n-0924,node,pn_haertepruefung,,,PruefungNachweis,PruefungNachweis pn_haertepruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1433
EP08-n-0925,node,pn_haftung,,,PruefungNachweis,PruefungNachweis pn_haftung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1547
EP08-n-0926,node,pn_haftzug,,,PruefungNachweis,PruefungNachweis pn_haftzug fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1556
EP08-n-0927,node,pn_haftzug_beschichtung,,,PruefungNachweis,PruefungNachweis pn_haftzug_beschichtung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1411
EP08-n-0928,node,pn_hebepunktnachweis,,,PruefungNachweis,PruefungNachweis pn_hebepunktnachweis fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1468
EP08-n-0929,node,pn_herkunftsnachweis,,,PruefungNachweis,PruefungNachweis pn_herkunftsnachweis fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1490
EP08-n-0930,node,pn_kantenpruefung,,,PruefungNachweis,PruefungNachweis pn_kantenpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1493
EP08-n-0931,node,pn_karbonatisierung,,,PruefungNachweis,PruefungNachweis pn_karbonatisierung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1488
EP08-n-0932,node,pn_kerbschlag,,,PruefungNachweis,PruefungNachweis pn_kerbschlag fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1434
EP08-n-0933,node,pn_klangprobe,,,PruefungNachweis,PruefungNachweis pn_klangprobe fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1518
EP08-n-0934,node,pn_kontaktkorrosion,,,PruefungNachweis,PruefungNachweis pn_kontaktkorrosion fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1548
EP08-n-0935,node,pn_kornverteilung,,,PruefungNachweis,PruefungNachweis pn_kornverteilung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1554
EP08-n-0936,node,pn_lagerprotokoll,,,PruefungNachweis,PruefungNachweis pn_lagerprotokoll fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1455
EP08-n-0937,node,pn_lambda_wert,,,PruefungNachweis,PruefungNachweis pn_lambda_wert fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1539
EP08-n-0938,node,pn_leckagepruefung,,,PruefungNachweis,PruefungNachweis pn_leckagepruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1441
EP08-n-0939,node,pn_maschinelle_sortierung,,,PruefungNachweis,PruefungNachweis pn_maschinelle_sortierung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1457
EP08-n-0940,node,pn_massaufnahme,,,PruefungNachweis,PruefungNachweis pn_massaufnahme fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1425
EP08-n-0941,node,pn_materialanalyse_pmi,,,PruefungNachweis,PruefungNachweis pn_materialanalyse_pmi fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1431
EP08-n-0942,node,pn_metalldetektion,,,PruefungNachweis,PruefungNachweis pn_metalldetektion fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1445
EP08-n-0943,node,pn_modulstatik,,,PruefungNachweis,PruefungNachweis pn_modulstatik fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1521
EP08-n-0944,node,pn_musterflaeche,,,PruefungNachweis,PruefungNachweis pn_musterflaeche fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1530
EP08-n-0945,node,pn_nutzungsbeschraenkung,,,PruefungNachweis,PruefungNachweis pn_nutzungsbeschraenkung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1464
EP08-n-0946,node,pn_oberflaechenklasse,,,PruefungNachweis,PruefungNachweis pn_oberflaechenklasse fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1449
EP08-n-0947,node,pn_oberflaechenschaden,,,PruefungNachweis,PruefungNachweis pn_oberflaechenschaden fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1531
EP08-n-0948,node,pn_oberflaechenzugfestigkeit,,,PruefungNachweis,PruefungNachweis pn_oberflaechenzugfestigkeit fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1474
EP08-n-0949,node,pn_pcp_lindan,,,PruefungNachweis,PruefungNachweis pn_pcp_lindan fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1462
EP08-n-0950,node,pn_performance_gap,,,PruefungNachweis,PruefungNachweis pn_performance_gap fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1563
EP08-n-0951,node,pn_petrografie,,,PruefungNachweis,PruefungNachweis pn_petrografie fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1526
EP08-n-0952,node,pn_porositatspruefung,,,PruefungNachweis,PruefungNachweis pn_porositatspruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1519
EP08-n-0953,node,pn_restanhaftungen,,,PruefungNachweis,PruefungNachweis pn_restanhaftungen fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1448
EP08-n-0954,node,pn_restmoertel,,,PruefungNachweis,PruefungNachweis pn_restmoertel fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1513
EP08-n-0955,node,pn_restquerschnitt,,,PruefungNachweis,PruefungNachweis pn_restquerschnitt fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1418
EP08-n-0956,node,pn_restschichtdicke,,,PruefungNachweis,PruefungNachweis pn_restschichtdicke fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1417
EP08-n-0957,node,pn_risskartierung,,,PruefungNachweis,PruefungNachweis pn_risskartierung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1489
EP08-n-0958,node,pn_risspruefung,,,PruefungNachweis,PruefungNachweis pn_risspruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1467
EP08-n-0959,node,pn_rostgrad,,,PruefungNachweis,PruefungNachweis pn_rostgrad fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1409
EP08-n-0960,node,pn_rueckprallhammer,,,PruefungNachweis,PruefungNachweis pn_rueckprallhammer fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1486
EP08-n-0961,node,pn_rutschhemmung,,,PruefungNachweis,PruefungNachweis pn_rutschhemmung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1528
EP08-n-0962,node,pn_schadstoffanalyse,,,PruefungNachweis,PruefungNachweis pn_schadstoffanalyse fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1415
EP08-n-0963,node,pn_schadstoffanalyse_beschichtung,,,PruefungNachweis,PruefungNachweis pn_schadstoffanalyse_beschichtung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1412
EP08-n-0964,node,pn_schadstoffanalyse_holz,,,PruefungNachweis,PruefungNachweis pn_schadstoffanalyse_holz fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1461
