claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,_shard
09-beteiligt_an-0637,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676603082,mlr_bw,prog_stuttgart_210,BETEILIGT_AN,Akteur mlr_bw beteiligt an Programm prog_stuttgart_210,web,https://um.baden-wuerttemberg.de/,true,200,PARTIAL,teilweise_belegt,No fetched page names both actor 'mlr bw' and target 'prog stuttgart 210',RESOURCE,IER-C5,tried 2 URLs/search,IER-C5
09-beteiligt_an-0659,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676609012,orianne_scourzic,la_fabrique_de_bordeaux_metropole,BETEILIGT_AN,Akteur orianne_scourzic beteiligt an Akteur la_fabrique_de_bordeaux_metropole,web,https://www.bordeaux-metropole.fr/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'orianne scourzic' and target 'la fabrique de bordeaux metropole',RESOURCE,IER-C5,tried 1 URLs/search,IER-C5
09-beteiligt_an-0679,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602967,proholz_bw,prog_stuttgart_210,BETEILIGT_AN,Akteur proholz_bw beteiligt an Programm prog_stuttgart_210,web,https://www.proholz-bw.de/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'proholz bw' and target 'prog stuttgart 210',RESOURCE,IER-C5,tried 2 URLs/search,IER-C5
09-beteiligt_an-0683,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676603096,rahel_jud,prog_urban_bricolage,BETEILIGT_AN,Akteur rahel_jud beteiligt an Programm prog_urban_bricolage,web,https://www.urbanbricolage.ch/,true,200,PROVEN,belegt,"Rahel Jud, junior researcher M.A.",ADD_SOURCE,IER-C5,BETEILIGT_AN rahel_jud -> prog_urban_bricolage,IER-C5
09-beteiligt_an-0726,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676603103,salvo_ltd,prog_fcrbe,BETEILIGT_AN,Akteur salvo_ltd beteiligt an Programm prog_fcrbe,web,https://fcrbe.be/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'salvo ltd' and target 'prog fcrbe',RESOURCE,IER-C5,tried 1 URLs/search,IER-C5
09-beteiligt_an-0747,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676607418,stadt_zuerich,p_juch_areal_recyclingzentrum_zuerich,BETEILIGT_AN,Akteur stadt_zuerich beteiligt an Projekt p_juch_areal_recyclingzentrum_zuerich,web,https://www.stadt-zuerich.ch/de/aktuell/medienmitteilungen/2025/07/neubau-recyclingzentrum-juch-areal.html,true,200,PARTIAL,teilweise_belegt,No fetched page names both actor 'Zürich' and target 'Juch-Areal Recyclingzentrum Zürich-Altstetten',RESOURCE,IER-C5,tried 2 URLs/search,IER-C5
09-beteiligt_an-0777,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676609022,tiphaine_berthome,la_fabrique_de_bordeaux_metropole,BETEILIGT_AN,Akteur tiphaine_berthome beteiligt an Akteur la_fabrique_de_bordeaux_metropole,web,https://www.bordeaux-metropole.fr/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'tiphaine berthome' and target 'la fabrique de bordeaux metropole',RESOURCE,IER-C5,tried 1 URLs/search,IER-C5
09-beteiligt_an-0787,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157526259303973449,tu_delft,prog_fcrbe,BETEILIGT_AN,Akteur tu_delft beteiligt an Programm prog_fcrbe,web,https://fcrbe.be/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'tu delft' and target 'prog fcrbe',RESOURCE,IER-C5,tried 1 URLs/search,IER-C5
09-beteiligt_an-0788,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490288201,tu_delft,prog_rebridge,BETEILIGT_AN,Akteur tu_delft beteiligt an Programm prog_rebridge,web,https://rebridge-project.eu/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'tu delft' and target 'prog rebridge',RESOURCE,IER-C5,tried 1 URLs/search,IER-C5
09-beteiligt_an-0795,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490293915,university_of_brighton,prog_fcrbe,BETEILIGT_AN,Akteur university_of_brighton beteiligt an Programm prog_fcrbe,web,https://fcrbe.be/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'university of brighton' and target 'prog fcrbe',RESOURCE,IER-C5,tried 1 URLs/search,IER-C5
09-beteiligt_an-0796,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602957,university_of_fribourg,p_reuse_logistics,BETEILIGT_AN,Akteur university_of_fribourg beteiligt an Programm p_reuse_logistics,web,https://rotordb.org/en/projects/preuse-interreg-nwe,true,200,PARTIAL,teilweise_belegt,No fetched page names both actor 'university of fribourg' and target 'reuse logistics',RESOURCE,IER-C5,tried 469 URLs/search,IER-C5
09-beteiligt_an-0797,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490288205,university_of_fribourg,prog_urban_bricolage,BETEILIGT_AN,Akteur university_of_fribourg beteiligt an Programm prog_urban_bricolage,web,https://www.urbanbricolage.ch/,true,200,PROVEN,belegt,"madlen.kobi@unifr.ch Madlen is Assistant Professor at the University of Fribourg, Switzerland.",ADD_SOURCE,IER-C5,BETEILIGT_AN university_of_fribourg -> prog_urban_bricolage,IER-C5
09-beteiligt_an-0800,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676603097,valerie_jamet,la_fabrique_de_bordeaux_metropole,BETEILIGT_AN,Akteur valerie_jamet beteiligt an Akteur la_fabrique_de_bordeaux_metropole,web,https://www.bordeaux-metropole.fr/,true,0,PARTIAL,teilweise_belegt,No fetched page names both actor 'valerie jamet' and target 'la fabrique de bordeaux metropole',RESOURCE,IER-C5,tried 1 URLs/search,IER-C5
09-beteiligt_an-0802,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676603094,vanessa_feri,prog_urban_bricolage,BETEILIGT_AN,Akteur vanessa_feri beteiligt an Programm prog_urban_bricolage,web,https://www.urbanbricolage.ch/,true,200,PROVEN,belegt,"Vanessa Feri (former team member, 2022-2023) M.A.",ADD_SOURCE,IER-C5,BETEILIGT_AN vanessa_feri -> prog_urban_bricolage,IER-C5
09-beteiligt_an-0804,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602969,verein_re_win,prog_re_use_hoefe,BETEILIGT_AN,Akteur verein_re_win beteiligt an Programm prog_re_use_hoefe,web,https://www.re-win.ch/,true,200,PARTIAL,teilweise_belegt,No fetched page names both actor 'verein re win' and target 'prog re use hoefe',RESOURCE,IER-C5,tried 2 URLs/search,IER-C5
09-beteiligt_an-0833,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490292942,zhaw_ike,p_reuse_in_construction_zhaw,BETEILIGT_AN,Akteur zhaw_ike beteiligt an Programm p_reuse_in_construction_zhaw,web,https://rotordb.org/en/projects/preuse-interreg-nwe,true,200,PARTIAL,teilweise_belegt,No fetched page names both actor 'zhaw ike' and target 'reuse in construction zhaw',RESOURCE,IER-C5,tried 515 URLs/search,IER-C5
09-beteiligt_an-0843,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676602968,zueblin_timber_gmbh,prog_stuttgart_210,BETEILIGT_AN,Akteur zueblin_timber_gmbh beteiligt an Programm prog_stuttgart_210,web,https://www.zueblin.de/,true,200,PARTIAL,teilweise_belegt,No fetched page names both actor 'zueblin timber gmbh' and target 'prog stuttgart 210',RESOURCE,IER-C5,tried 2 URLs/search,IER-C5
09-hat_bauwerk-0891,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153087530862646086,p_crclr_house_impact_hub_berlin,bw_crclr_kindl_hall,HAT_BAUWERK,Projekt p_crclr_house_impact_hub_berlin HAT_BAUWERK bw_crclr_kindl_hall (role=None),web,https://concular.de/referenzen/,true,404,PARTIAL,teilweise_belegt,No pairwise quote for HAT_BAUWERK p_crclr_house_impact_hub_berlin->bw_crclr_kindl_hall,RESOURCE,IER-C5,tried 8 URLs,IER-C5
09-hat_bauwerk-1028,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153087530862647021,p_verbiest_karreveld_brussels,bw_verbiest_lagerhaus_zu_haus_und_atelier,HAT_BAUWERK,Projekt p_verbiest_karreveld_brussels HAT_BAUWERK bw_verbiest_lagerhaus_zu_haus_und_atelier (role=None),web,https://opalis.eu/fr/projets/verbiest-karreveld,true,404,PARTIAL,teilweise_belegt,No pairwise quote for HAT_BAUWERK p_verbiest_karreveld_brussels->bw_verbiest_lagerhaus_zu_haus_und_atelier,RESOURCE,IER-C5,tried 1 URLs,IER-C5
09-in_empfangsobjekt-1101,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524767,bg_holz_mehrere_crclr_recycled_gallery_interior,bw_crclr_kindl_hall,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_holz_mehrere_crclr_recycled_gallery_interior IN_EMPFANGSOBJEKT bw_crclr_kindl_hall,web,https://concular.de/referenzen/,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_crclr_kindl_hall; bg bg_holz_mehrere_crclr_recycled_gallery_interior donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1126,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524645,bg_keramik_boden_verbiest_charleroi,bw_verbiest_lagerhaus_zu_haus_und_atelier,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_keramik_boden_verbiest_charleroi IN_EMPFANGSOBJEKT bw_verbiest_lagerhaus_zu_haus_und_atelier,web,https://opalis.eu/fr/projets/verbiest-karreveld,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_verbiest_lagerhaus_zu_haus_und_atelier; bg bg_keramik_boden_verbiest_charleroi donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1130,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524971,bg_keramik_mehrere_verbiest_hanzinelle_fliesen,bw_verbiest_lagerhaus_zu_haus_und_atelier,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_keramik_mehrere_verbiest_hanzinelle_fliesen IN_EMPFANGSOBJEKT bw_verbiest_lagerhaus_zu_haus_und_atelier,web,https://opalis.eu/fr/projets/verbiest-karreveld,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_verbiest_lagerhaus_zu_haus_und_atelier; bg bg_keramik_mehrere_verbiest_hanzinelle_fliesen donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1131,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524970,bg_keramik_mehrere_verbiest_karreveld_dach_terrasse,bw_verbiest_lagerhaus_zu_haus_und_atelier,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_keramik_mehrere_verbiest_karreveld_dach_terrasse IN_EMPFANGSOBJEKT bw_verbiest_lagerhaus_zu_haus_und_atelier,web,https://opalis.eu/fr/projets/verbiest-karreveld,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_verbiest_lagerhaus_zu_haus_und_atelier; bg bg_keramik_mehrere_verbiest_karreveld_dach_terrasse donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1133,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524768,bg_keramik_technik_crclr_sanitary_objects,bw_crclr_kindl_hall,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_keramik_technik_crclr_sanitary_objects IN_EMPFANGSOBJEKT bw_crclr_kindl_hall,web,https://concular.de/referenzen/,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_crclr_kindl_hall; bg bg_keramik_technik_crclr_sanitary_objects donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1153,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524766,bg_mehrere_fassade_crclr_curtain_wall_sheet_glass,bw_crclr_kindl_hall,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_mehrere_fassade_crclr_curtain_wall_sheet_glass IN_EMPFANGSOBJEKT bw_crclr_kindl_hall,web,https://concular.de/referenzen/,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_crclr_kindl_hall; bg bg_mehrere_fassade_crclr_curtain_wall_sheet_glass donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1167,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524769,bg_mehrere_mehrere_crclr_wood_aluminium_windows,bw_crclr_kindl_hall,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_mehrere_mehrere_crclr_wood_aluminium_windows IN_EMPFANGSOBJEKT bw_crclr_kindl_hall,web,https://concular.de/referenzen/,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_crclr_kindl_hall; bg bg_mehrere_mehrere_crclr_wood_aluminium_windows donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1222,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524682,bg_naturstein_wand_verbiest_charleroi,bw_verbiest_lagerhaus_zu_haus_und_atelier,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_naturstein_wand_verbiest_charleroi IN_EMPFANGSOBJEKT bw_verbiest_lagerhaus_zu_haus_und_atelier,web,https://opalis.eu/fr/projets/verbiest-karreveld,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_verbiest_lagerhaus_zu_haus_und_atelier; bg bg_naturstein_wand_verbiest_charleroi donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1231,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524644,bg_stahl_gelaender_verbiest_charleroi,bw_verbiest_lagerhaus_zu_haus_und_atelier,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_stahl_gelaender_verbiest_charleroi IN_EMPFANGSOBJEKT bw_verbiest_lagerhaus_zu_haus_und_atelier,web,https://opalis.eu/fr/projets/verbiest-karreveld,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_verbiest_lagerhaus_zu_haus_und_atelier; bg bg_stahl_gelaender_verbiest_charleroi donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1240,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524770,bg_stahl_mehrere_crclr_roof_to_stair_stringers,bw_crclr_kindl_hall,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_stahl_mehrere_crclr_roof_to_stair_stringers IN_EMPFANGSOBJEKT bw_crclr_kindl_hall,web,https://concular.de/referenzen/,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_crclr_kindl_hall; bg bg_stahl_mehrere_crclr_roof_to_stair_stringers donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
09-in_empfangsobjekt-1241,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153090829397524771,bg_stahl_mehrere_crclr_trusses_greenhouse,bw_crclr_kindl_hall,IN_EMPFANGSOBJEKT,Bauteilgruppe bg_stahl_mehrere_crclr_trusses_greenhouse IN_EMPFANGSOBJEKT bw_crclr_kindl_hall,web,https://concular.de/referenzen/,true,404,PARTIAL,teilweise_belegt,unsourced Materialdepot receiver bw_crclr_kindl_hall; bg bg_stahl_mehrere_crclr_trusses_greenhouse donor chain unconfirmed externally,ESCALATE_HUMAN,IER-C5,unsourced depot receiver per agent_09; retain PARTIAL not downgrade,IER-C5
A10-N-005,node,software_inies,,,Software,INIES is a software/database used in reuse projects,web,https://www.base-inies.fr/,true,200,PROVEN,belegt,Base INIES — base de données nationale de déclarations environnementales et sanitaires,ADD_SOURCE,IER-C5,INIES French EPD database,IER-C5
A10-N-011,node,software_refair,,,Software,REFAIR is a software/tool used by La Fab Bordeaux,web,https://refair-bm.fr/la-demarche/,true,200,PROVEN,belegt,la Fabrique de Bordeaux Métropole (La Fab) développe depuis 2017 une démarche opérationnelle de réemploi … intitulée REFAIR,ADD_SOURCE,IER-C5,REFAIR software/platform entity on refair-bm.fr,IER-C5
A10-N-013,node,software_risa_3d,,,Software,RISA-3D is structural-analysis software,web,https://risa.com/products/risa-3d,true,200,PROVEN,belegt,RISA-3D — Powerful 3D analysis and design for structural engineering,ADD_SOURCE,IER-C5,RISA-3D vendor product page,IER-C5
A10-N-016,node,tool_hts_stockmatcher,,,Software,HTS Reused Steel Stockmatcher is an HTS in-house reuse tool,web,https://www.heynetillettsteel.com/,true,0,UNVERIFIABLE,unbelegt,No fetched page verbatim names software entity 'HTS Reused Steel Stockmatcher',RESOURCE,IER-C5,tried 1 URLs/search hits,IER-C5
A10-N-018,node,tool_oogstkaart_harvest_map,,,Software,'Oogstkaart / Harvest Map logic' is a tool,web,https://www.oogstkaart.nl/,true,0,PARTIAL,teilweise_belegt,Oogstkaart — Superuse Studios harvest map for reusable building materials,ADD_SOURCE,IER-C5,Oogstkaart/Harvest Map entity; Superuse harvest map tool,IER-C5
A10-R-002,rel,r_bauteilkatalog_immobilien_basel_stadt__NUTZT_SOFTWARE__tool_bauteilkatalog,bauteilkatalog_immobilien_basel_stadt,tool_bauteilkatalog,NUTZT_SOFTWARE,Bauteilkatalog Immobilien Basel-Stadt uses a Bauteilkatalog tool,none,,false,,MISSING_EVIDENCE,unbelegt,No page names both 'bauteilkatalog immobilien basel stadt' and 'tool bauteilkatalog' for software use,DELETE,IER-C5,tried 0 URLs,IER-C5
A10-R-003,rel,r_bg_reuse_beton_mehrere_recrete_betonbloecke_bogensegmente__NUTZT_SOFTWARE__software_recrete_finite_element_model,bg_beton_mehrere_recrete_betonbloecke_bogensegmente,software_recrete_finite_element_model,NUTZT_SOFTWARE,Re:Crete concrete blocks analysed with FE model,web,https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf,true,200,MISSING_EVIDENCE,unbelegt,No page names both 'beton mehrere recrete betonbloecke bogensegmente' and 'Finite-Elemente-Modell / FE-Modell' for software use,DELETE,IER-C5,tried 10 URLs,IER-C5
A10-R-004,rel,r_bg_reuse_holz_mehrere_impact_gallery__NUTZT_SOFTWARE__software_concular,bg_holz_mehrere_impact_gallery,software_concular,NUTZT_SOFTWARE,Impact Hub timber gallery components handled via Concular,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_holz_mehrere_impact_gallery -> software_concular,IER-C5
A10-R-005,rel,r_bg_reuse_holz_mehrere_impact_gallery__NUTZT_SOFTWARE__software_restado,bg_holz_mehrere_impact_gallery,software_restado,NUTZT_SOFTWARE,Impact Hub timber gallery components handled via Restado,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_holz_mehrere_impact_gallery -> software_restado,IER-C5
A10-R-006,rel,r_bg_reuse_holz_mehrere_impact_offcuts_phone_booths__NUTZT_SOFTWARE__software_concular,bg_holz_mehrere_impact_offcuts_phone_booths,software_concular,NUTZT_SOFTWARE,Impact Hub timber offcuts handled via Concular,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_holz_mehrere_impact_offcuts_phone_booths -> software_concular,IER-C5
A10-R-007,rel,r_bg_reuse_holz_mehrere_impact_offcuts_phone_booths__NUTZT_SOFTWARE__software_restado,bg_holz_mehrere_impact_offcuts_phone_booths,software_restado,NUTZT_SOFTWARE,Impact Hub timber offcuts handled via Restado,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_holz_mehrere_impact_offcuts_phone_booths -> software_restado,IER-C5
A10-R-008,rel,r_bg_reuse_mdf_ausbau_impact_red_mdf_reception__NUTZT_SOFTWARE__software_concular,bg_mdf_ausbau_impact_red_mdf_reception,software_concular,NUTZT_SOFTWARE,Impact Hub red MDF handled via Concular,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_mdf_ausbau_impact_red_mdf_reception -> software_concular,IER-C5
A10-R-009,rel,r_bg_reuse_mdf_ausbau_impact_red_mdf_reception__NUTZT_SOFTWARE__software_restado,bg_mdf_ausbau_impact_red_mdf_reception,software_restado,NUTZT_SOFTWARE,Impact Hub red MDF handled via Restado,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_mdf_ausbau_impact_red_mdf_reception -> software_restado,IER-C5
A10-R-010,rel,r_bg_reuse_mdf_mehrere_impact_black_mdf_panels__NUTZT_SOFTWARE__software_concular,bg_mdf_mehrere_impact_black_mdf_panels,software_concular,NUTZT_SOFTWARE,Impact Hub black MDF handled via Concular,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_mdf_mehrere_impact_black_mdf_panels -> software_concular,IER-C5
A10-R-011,rel,r_bg_reuse_mdf_mehrere_impact_black_mdf_panels__NUTZT_SOFTWARE__software_restado,bg_mdf_mehrere_impact_black_mdf_panels,software_restado,NUTZT_SOFTWARE,Impact Hub black MDF handled via Restado,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_mdf_mehrere_impact_black_mdf_panels -> software_restado,IER-C5
A10-R-012,rel,r_bg_reuse_mehrere_mehrere_impact_crclr_doors_windows_sanitary__NUTZT_SOFTWARE__software_concular,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,software_concular,NUTZT_SOFTWARE,Impact Hub doors/windows/sanitary via Concular,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary -> software_concular,IER-C5
A10-R-013,rel,r_bg_reuse_mehrere_mehrere_impact_crclr_doors_windows_sanitary__NUTZT_SOFTWARE__software_restado,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,software_restado,NUTZT_SOFTWARE,Impact Hub doors/windows/sanitary via Restado,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,true,200,PROVEN,belegt,"Skip to content Circular Material Systems Menu CONCEPT BUILDINGS PRACTICES ABOUT EN DE CRCLR Berlin, Germany Time 2019 - 2024 Building type Transformation & Extension Client TRNSFRM eG User Impact HUB Berlin Architect TRNSFRM eG Project partners Die Zusammenarbeiter GmbH, LXSY, ZRS Ingenieure Size 4",ADD_SOURCE,IER-C5,NUTZT_SOFTWARE bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary -> software_restado,IER-C5
A10-R-014,rel,r_bg_reuse_mehrere_mehrere_plp_feste_fitout_komponenten__NUTZT_SOFTWARE__tool_material_passports_maconda,bg_mehrere_mehrere_plp_feste_fitout_komponenten,tool_material_passports_maconda,NUTZT_SOFTWARE,PLP fit-out components used material-passport/Maconda workflow,web,https://circulars.iclei.org/wp-content/uploads/2021/01/Circular_Procurement_Case_Study_Collection.pdf?utm_source=chatgpt.com,true,200,MISSING_EVIDENCE,unbelegt,No page names both 'mehrere mehrere plfeste fitout komponenten' and 'Material passports / Maconda data workflow' for software use,DELETE,IER-C5,tried 67 URLs,IER-C5
