delta_action,pass_scope,claim_id,claim_kind,graph_element_id,from_id,to_id,rel_type_or_label,prior_verdict,new_verdict,reason,notes
REMOVE,Q1,agent07-rel-0328,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153084232327759348,bt_fassadenmodul_mauerwerk,nf_materialpruefung,ERFORDERT_NACHWEIS,PROVEN,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q1
REMOVE,Q4,EP03-1385,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396736901,opalis,mat_naturstein,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1386,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107397,opalis,mat_stahl,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1387,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769366405,opalis,mat_ziegel,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1465,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051652,rotordc,mat_ziegel,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1466,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399413,salvoweb,mat_glas,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1469,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769909,salvoweb,mat_stahl,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1471,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399415,skop_marketplace,mat_glas,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1474,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679886,software_concular,mat_kunststoff,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1485,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680321,symmetrys,mat_stahl,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1486,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769394711,syphon_ag_bauteilboerse_biel_bruegg,mat_glas,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1487,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955709463,syphon_ag_bauteilboerse_biel_bruegg,mat_holz,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1488,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583079959,syphon_ag_bauteilboerse_biel_bruegg,mat_keramik,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1489,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396765207,syphon_ag_bauteilboerse_biel_bruegg,mat_stahl,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1490,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680439,tool_hts_stockmatcher,mat_stahl,NUTZT_MATERIAL,MISSING_EVIDENCE,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1491,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024140410,useagain_bauteilclick,mat_daemmstoff,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1495,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210455162,useagain_bauteilclick,mat_kunststoff,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q4,EP03-1496,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837825658,useagain_bauteilclick,mat_naturstein,NUTZT_MATERIAL,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q4
REMOVE,Q2,EP07-rel-0130,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926609894174888358,bw_holbein_grosvenor_donor_projects,bsys_stahl_skelettbau,HAT_BAUSYSTEM,PROVEN,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q2
REMOVE,Q2,EP07-rel-0134,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152995171885912780,bw_p2_massenwohnungsbau_donor_unknown,bsys_p2_plattenbausystem,HAT_BAUSYSTEM,PROVEN,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q2
REMOVE,Q2,EP07-rel-0241,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152994072374285404,bw_holbein_grosvenor_donor_projects,bauw_stahlbauweise,HAT_BAUWEISE,PROVEN,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q2
REMOVE,Q2,EP07-rel-0245,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152994072374285004,bw_p2_massenwohnungsbau_donor_unknown,bauw_fertigteilbauweise,HAT_BAUWEISE,PROVEN,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q2
REMOVE,Q2,EP07-rel-0246,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919853395222204863,bw_p2_massenwohnungsbau_donor_unknown,bauw_massivbauweise,HAT_BAUWEISE,PROVEN,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q2
REMOVE,Q2,EP07-rel-0253,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922105195035890109,bw_unknown_demolition_wood_streams,bauw_holzbauweise,HAT_BAUWEISE,PROVEN,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified Q2
REMOVE,GRAPH_ABSENT,EP09-r-0031,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157533955885372534,software_qflow,software_qflow,NUTZT_SOFTWARE,PARTIAL,REMOVED,element absent from live mit-bestand graph after quality pass,P6-05 stale row; classified GRAPH_ABSENT
ADD,Q3,P6-Q03-n-pn_epd_oder_lca_nachweis,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:781,,,PruefungNachweis,,PROVEN,Q03 new PruefungNachweis node missing from element ledger,Q03 add_node pn_epd_oder_lca_nachweis; primary_source_url=https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/
ADD,Q3,P6-Q03-n-pn_materialpass_oder_dpp,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:783,,,PruefungNachweis,,PROVEN,Q03 new PruefungNachweis node missing from element ledger,Q03 add_node pn_materialpass_oder_dpp; primary_source_url=https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en
ADD,Q3,P6-Q03-n-pn_barrierefreiheitsaudit,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:784,,,PruefungNachweis,,PROVEN,Q03 new PruefungNachweis node missing from element ledger,Q03 add_node pn_barrierefreiheitsaudit; primary_source_url=https://www.baunormenlexikon.de/norm/din-18040-1/c099c3ee-ecd0-48ed-9d9d-ec0f84970d53
ADD,Q3,P6-Q03-n-pn_elektrosicherheitspruefung,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:785,,,PruefungNachweis,,PROVEN,Q03 new PruefungNachweis node missing from element ledger,Q03 add_node pn_elektrosicherheitspruefung; primary_source_url=https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung
ADD,Q3,P6-Q03-n-pn_trinkwasser_hygiene_nachweis,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:786,,,PruefungNachweis,,PROVEN,Q03 new PruefungNachweis node missing from element ledger,Q03 add_node pn_trinkwasser_hygiene_nachweis; primary_source_url=https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023
ADD,Q3,P6-Q03-r-pn_epd_oder_lca_nachweis__ERFUELLT_NACHWEIS__nf_oekobilanz_epd,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014157,pn_epd_oder_lca_nachweis,nf_oekobilanz_epd,ERFUELLT_NACHWEIS,,PROVEN,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_epd_oder_lca_nachweis→nf_oekobilanz_epd; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pn_materialpass_oder_dpp__ERFUELLT_NACHWEIS__nf_materialpass_ressourcenpass,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014159,pn_materialpass_oder_dpp,nf_materialpass_ressourcenpass,ERFUELLT_NACHWEIS,,PROVEN,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_materialpass_oder_dpp→nf_materialpass_ressourcenpass; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pn_barrierefreiheitsaudit__ERFUELLT_NACHWEIS__nf_barrierefreiheit_nachweis,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014160,pn_barrierefreiheitsaudit,nf_barrierefreiheit_nachweis,ERFUELLT_NACHWEIS,,PROVEN,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_barrierefreiheitsaudit→nf_barrierefreiheit_nachweis; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pn_elektrosicherheitspruefung__ERFUELLT_NACHWEIS__nf_elektrosicherheitsnachweis,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014161,pn_elektrosicherheitspruefung,nf_elektrosicherheitsnachweis,ERFUELLT_NACHWEIS,,PROVEN,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_elektrosicherheitspruefung→nf_elektrosicherheitsnachweis; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pn_trinkwasser_hygiene_nachweis__ERFUELLT_NACHWEIS__nf_hygiene_und_reinigungsnachweis,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014162,pn_trinkwasser_hygiene_nachweis,nf_hygiene_und_reinigungsnachweis,ERFUELLT_NACHWEIS,,PROVEN,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_trinkwasser_hygiene_nachweis→nf_hygiene_und_reinigungsnachweis; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pn_ankerpruefung__ERFUELLT_NACHWEIS__nf_befestigungsnachweis,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700147,pn_ankerpruefung,nf_befestigungsnachweis,ERFUELLT_NACHWEIS,,PARTIAL,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_ankerpruefung→nf_befestigungsnachweis; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pr_dokumentenpruefung_bestand__ERFUELLT_NACHWEIS__nf_schadstoffkataster_erkundung,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164698737,pr_dokumentenpruefung_bestand,nf_schadstoffkataster_erkundung,ERFUELLT_NACHWEIS,,PARTIAL,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pr_dokumentenpruefung_bestand→nf_schadstoffkataster_erkundung; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pr_zustandsbewertung__ERFUELLT_NACHWEIS__nf_dauerhaftigkeit_restlebensdauer,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703326,pr_zustandsbewertung,nf_dauerhaftigkeit_restlebensdauer,ERFUELLT_NACHWEIS,,PARTIAL,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pr_zustandsbewertung→nf_dauerhaftigkeit_restlebensdauer; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pn_approval_process__ERFUELLT_NACHWEIS__nf_genehmigungs_oder_zustimmungsbedarf,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700106,pn_approval_process,nf_genehmigungs_oder_zustimmungsbedarf,ERFUELLT_NACHWEIS,,PARTIAL,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_approval_process→nf_genehmigungs_oder_zustimmungsbedarf; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pn_petrografie__ERFUELLT_NACHWEIS__nf_rc_gesteinskoernung_eignung,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700150,pn_petrografie,nf_rc_gesteinskoernung_eignung,ERFUELLT_NACHWEIS,,PARTIAL,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pn_petrografie→nf_rc_gesteinskoernung_eignung; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pr_eignungspruefung_baulehm__ERFUELLT_NACHWEIS__nf_rc_gesteinskoernung_eignung,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703318,pr_eignungspruefung_baulehm,nf_rc_gesteinskoernung_eignung,ERFUELLT_NACHWEIS,,PARTIAL,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pr_eignungspruefung_baulehm→nf_rc_gesteinskoernung_eignung; review_run=quality_pass_q03_2026-06-06
ADD,Q3,P6-Q03-r-pr_eignungspruefung_baulehm__ERFUELLT_NACHWEIS__nf_mineralische_ersatzbaustoff_guete,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157590030978388566,pr_eignungspruefung_baulehm,nf_mineralische_ersatzbaustoff_guete,ERFUELLT_NACHWEIS,,PARTIAL,Q03 ERFUELLT_NACHWEIS edge missing from element ledger,Q03 add_rel pr_eignungspruefung_baulehm→nf_mineralische_ersatzbaustoff_guete; review_run=quality_pass_q03_2026-06-06
