claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP07-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367,p_55_great_suffolk_street_london,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_55_great_suffolk_street_london is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367
EP07-rel-1049,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6933379587267101388,p_multi_brussels_reuse_in_multi,rq_externer_spenderbau,HAT_RESSOURCENQUELLE,p_multi_brussels_reuse_in_multi is linked via HAT_RESSOURCENQUELLE to vocab node rq_externer_spenderbau,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_RESSOURCENQUELLE]-> Ressourcenquelle(Ressourcenquelle); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Ressourcenquelle'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6933379587267101388
EP07-rel-1050,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325038,bg_beton_fundament_peoples_pavilion_elements,vt_klemmverbindung,HAT_VERBINDUNGSTECHNIK,bg_beton_fundament_peoples_pavilion_elements is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_klemmverbindung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325038
EP07-rel-1051,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010286,bg_beton_fundament_peoples_pavilion_elements,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_beton_fundament_peoples_pavilion_elements is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010286
EP07-rel-1052,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324885,bg_beton_mehrere_christ_pavilion_fair_faced_parts,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_beton_mehrere_christ_pavilion_fair_faced_parts is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324885
EP07-rel-1053,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325044,bg_beton_mehrere_plattenvereinigung_betonfertigteile,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_beton_mehrere_plattenvereinigung_betonfertigteile is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325044
EP07-rel-1054,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325053,bg_beton_mehrere_recrete_betonbloecke_bogensegmente,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_beton_mehrere_recrete_betonbloecke_bogensegmente is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325053
EP07-rel-1055,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324944,bg_daemmstoff_daemmung_grubenstrasse_plates,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_daemmstoff_daemmung_grubenstrasse_plates is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324944
EP07-rel-1056,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010192,bg_daemmstoff_daemmung_grubenstrasse_plates,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_daemmstoff_daemmung_grubenstrasse_plates is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010192
EP07-rel-1057,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325226,bg_daemmstoff_daemmung_umar_mycelium,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_daemmstoff_daemmung_umar_mycelium is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325226
EP07-rel-1058,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325039,bg_glas_dach_peoples_pavilion,vt_klemmverbindung,HAT_VERBINDUNGSTECHNIK,bg_glas_dach_peoples_pavilion is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_klemmverbindung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325039
EP07-rel-1059,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010287,bg_glas_dach_peoples_pavilion,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_glas_dach_peoples_pavilion is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010287
EP07-rel-1060,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324939,bg_glas_mehrere_green_house_rauchglas_fassade,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_glas_mehrere_green_house_rauchglas_fassade is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324939
EP07-rel-1061,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324914,bg_holz_ausbau_ferme_fixed_cupboards,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_ausbau_ferme_fixed_cupboards is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324914
EP07-rel-1062,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324956,bg_holz_fassade_hastings_hardwood_cladding,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_fassade_hastings_hardwood_cladding is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324956
EP07-rel-1063,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324955,bg_holz_fassade_hastings_outbuilding_cladding,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_fassade_hastings_outbuilding_cladding is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324955
EP07-rel-1064,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325283,bg_holz_mehrere_beware_tulium_trusses,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_beware_tulium_trusses is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325283
EP07-rel-1065,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010531,bg_holz_mehrere_beware_tulium_trusses,vt_steckverbindung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_beware_tulium_trusses is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_steckverbindung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010531
EP07-rel-1066,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919870987408244855,bg_holz_mehrere_brettschichtholzbogen_recypark_demets,vt_stahlverbinder_holz,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_brettschichtholzbogen_recypark_demets is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_stahlverbinder_holz,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919870987408244855
EP07-rel-1067,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324859,bg_holz_mehrere_cascadeup_clst_floor_panels,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_cascadeup_clst_floor_panels is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324859
EP07-rel-1068,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324895,bg_holz_mehrere_crclr_recycled_gallery_interior,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_crclr_recycled_gallery_interior is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324895
EP07-rel-1069,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324912,bg_holz_mehrere_europa_restored_window_frames,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_europa_restored_window_frames is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324912
EP07-rel-1070,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324932,bg_holz_mehrere_grande_halle_purlins_access_parts,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_grande_halle_purlins_access_parts is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324932
EP07-rel-1071,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324938,bg_holz_mehrere_green_house_preused_holzdecke,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_green_house_preused_holzdecke is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324938
EP07-rel-1072,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324972,bg_holz_mehrere_impact_gallery,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_impact_gallery is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324972
EP07-rel-1073,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010220,bg_holz_mehrere_impact_gallery,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_impact_gallery is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010220
EP07-rel-1074,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324973,bg_holz_mehrere_impact_offcuts_phone_booths,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_impact_offcuts_phone_booths is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324973
EP07-rel-1075,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010221,bg_holz_mehrere_impact_offcuts_phone_booths,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_impact_offcuts_phone_booths is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010221
EP07-rel-1076,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325057,bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325057
EP07-rel-1077,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325041,bg_holz_traeger_peoples_pavilion,vt_klemmverbindung,HAT_VERBINDUNGSTECHNIK,bg_holz_traeger_peoples_pavilion is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_klemmverbindung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325041
EP07-rel-1078,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010289,bg_holz_traeger_peoples_pavilion,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_holz_traeger_peoples_pavilion is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010289
EP07-rel-1079,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324924,bg_holz_tuer_grande_halle_fire,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_holz_tuer_grande_halle_fire is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324924
EP07-rel-1080,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324996,bg_keramik_mehrere_kamikatsu_old_tiles,vt_vermoertelung,HAT_VERBINDUNGSTECHNIK,bg_keramik_mehrere_kamikatsu_old_tiles is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_vermoertelung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324996
EP07-rel-1081,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324970,bg_mdf_ausbau_impact_red_mdf_reception,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mdf_ausbau_impact_red_mdf_reception is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324970
