claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status,issue_type,is_synthetic,is_external,fix_status,prior_proof_quote,prior_basis_type,prior_basis_ref,graph_evidence_source
EP08-n-0702,node,kw_p_mehrow_pilot_house_cost_3,,,Kennwert,Kennwert kw_p_mehrow_pilot_house_cost_3 is wired and carries measured value,web,https://taz.de/Die-Wiedergeburt-der-Platte/!493469,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Vergleichswert Baukosten; einheit=EUR/m²,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2429,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Vergleichswert Baukosten; einheit=EUR/m²,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0703,node,kw_p_mehrow_pilot_house_cost_4,,,Kennwert,Kennwert kw_p_mehrow_pilot_house_cost_4 is wired and carries measured value,web,https://www.sciencedirect.com/science/article/pii/S0959652622048090,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kostenwirkung PRECS; einheit=%,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2430,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Kostenwirkung PRECS; einheit=%,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0712,node,kw_p_musee_de_folklore_mouscron_cost_0,,,Kennwert,Kennwert kw_p_musee_de_folklore_mouscron_cost_0 is wired and carries measured value,web,https://www.vplus.org/folklore-museum,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Architektur-Budget; einheit=€,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2440,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Architektur-Budget; einheit=€,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0713,node,kw_p_musee_de_folklore_mouscron_cost_1,,,Kennwert,Kennwert kw_p_musee_de_folklore_mouscron_cost_1 is wired and carries measured value,web,https://cellule.archi/fr/integration-oeuvres-art/musee-du-folklore-de-mouscron,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kunstintervention Budget; einheit=€,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2441,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Kunstintervention Budget; einheit=€,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0715,node,kw_p_musee_de_folklore_mouscron_reuse_share_0,,,Kennwert,Kennwert kw_p_musee_de_folklore_mouscron_reuse_share_0 is wired and carries measured value,web,https://adokin.eu/fr/2022/05/un-nouveau-musee,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Reuse-Ziegelanteil; einheit=%,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2439,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Reuse-Ziegelanteil; einheit=%,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0731,node,kw_p_recypark_demets_anderlecht_cost_0,,,Kennwert,Kennwert kw_p_recypark_demets_anderlecht_cost_0 is wired and carries measured value,web,https://www.greisch.com/en/projet/anderlecht-recypark-wood-expertise,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten Gesamt; einheit=€ excl. VAT,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2458,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Kosten Gesamt; einheit=€ excl. VAT,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0732,node,kw_p_recypark_demets_anderlecht_cost_1,,,Kennwert,Kennwert kw_p_recypark_demets_anderlecht_cost_1 is wired and carries measured value,web,https://www.greisch.com/en/projet/anderlecht-recypark-wood-expertise,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten Hallenteil; einheit=€,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2459,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Kosten Hallenteil; einheit=€,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0735,node,kw_p_resilience_la_ferme_des_possibles_stains_co2_saving_1,,,Kennwert,Kennwert kw_p_resilience_la_ferme_des_possibles_stains_co2_saving_1 is wired and carries measured value,web,https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂e vermieden; einheit=t CO₂e,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2464,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=CO₂e vermieden; einheit=t CO₂e,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0737,node,kw_p_resilience_la_ferme_des_possibles_stains_cost_1,,,Kennwert,Kennwert kw_p_resilience_la_ferme_des_possibles_stains_cost_1 is wired and carries measured value,web,https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Baukosten; einheit=€,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2466,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Baukosten; einheit=€,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0738,node,kw_p_resilience_la_ferme_des_possibles_stains_cost_2,,,Kennwert,Kennwert kw_p_resilience_la_ferme_des_possibles_stains_cost_2 is wired and carries measured value,web,https://www.ekopolis.fr/operations-batiment/resilience-la-ferme-des-possibles,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Baukosten alternative; einheit=€ HT,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2467,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Baukosten alternative; einheit=€ HT,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0739,node,kw_p_resilience_la_ferme_des_possibles_stains_cost_3,,,Kennwert,Kennwert kw_p_resilience_la_ferme_des_possibles_stains_cost_3 is wired and carries measured value,web,https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten/m²; einheit=€/m²,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2468,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Kosten/m²; einheit=€/m²,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0740,node,kw_p_resilience_la_ferme_des_possibles_stains_cost_4,,,Kennwert,Kennwert kw_p_resilience_la_ferme_des_possibles_stains_cost_4 is wired and carries measured value,web,https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Reuse-Kostenanteil; einheit=—,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2469,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Reuse-Kostenanteil; einheit=—,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0741,node,kw_p_resilience_la_ferme_des_possibles_stains_cost_5,,,Kennwert,Kennwert kw_p_resilience_la_ferme_des_possibles_stains_cost_5 is wired and carries measured value,web,https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Einsparung vs. neu; einheit=€,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2470,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Einsparung vs. neu; einheit=€,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0743,node,kw_p_resilience_la_ferme_des_possibles_stains_reuse_share_1,,,Kennwert,Kennwert kw_p_resilience_la_ferme_des_possibles_stains_reuse_share_1 is wired and carries measured value,web,https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Reuse-Anteil; einheit=%,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2462,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Reuse-Anteil; einheit=%,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0746,node,kw_p_roots_in_the_sky_blackfriars_crown_court_cost_0,,,Kennwert,Kennwert kw_p_roots_in_the_sky_blackfriars_crown_court_cost_0 is wired and carries measured value,web,https://ukgbc.org/resources/roots-in-the-sky,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂e-Einsparung durch 30 t Stahl; einheit=t CO₂e,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2473,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=CO₂e-Einsparung durch 30 t Stahl; einheit=t CO₂e,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0747,node,kw_p_roots_in_the_sky_blackfriars_crown_court_cost_1,,,Kennwert,Kennwert kw_p_roots_in_the_sky_blackfriars_crown_court_cost_1 is wired and carries measured value,web,https://www.theconstructionindex.co.uk/news/view/second-hand-steel-to-hold-up-forest-in-the-sky,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Kosten Roots; einheit=Mio. £,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2474,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Kosten Roots; einheit=Mio. £,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0754,node,kw_p_svanen_kindergarten_gladsaxe_cost_0,,,Kennwert,Kennwert kw_p_svanen_kindergarten_gladsaxe_cost_0 is wired and carries measured value,web,https://www.troldtekt.dk/nyheder-og-presse/nyheder/2022/verdens-foerste-cirkulaere-boernehave-vinder-pris-ved-danish-design-award-2022,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Materialeinsparung; einheit=t,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2481,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Materialeinsparung; einheit=t,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0755,node,kw_p_svanen_kindergarten_gladsaxe_cost_1,,,Kennwert,Kennwert kw_p_svanen_kindergarten_gladsaxe_cost_1 is wired and carries measured value,web,https://www.troldtekt.dk/nyheder-og-presse/nyheder/2022/verdens-foerste-cirkulaere-boernehave-vinder-pris-ved-danish-design-award-2022,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg / t CO₂,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2482,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=CO₂-Einsparung; einheit=kg / t CO₂,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0764,node,kw_p_trae_high_rise_aarhus_co2_saving_0,,,Kennwert,Kennwert kw_p_trae_high_rise_aarhus_co2_saving_0 is wired and carries measured value,web,https://www.again.dk/project-references/trae,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=a:gain CO₂-Footprint; einheit=kg CO₂e,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2491,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=a:gain CO₂-Footprint; einheit=kg CO₂e,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0779,node,kw_p_zinneke_feder_masui4ever_brussels_cost_0,,,Kennwert,Kennwert kw_p_zinneke_feder_masui4ever_brussels_cost_0 is wired and carries measured value,web,https://feder.brussels/2022/03/02/masui4ever-2,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Budget; einheit=Mio. €,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2507,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Budget; einheit=Mio. €,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0780,node,kw_p_zinneke_feder_masui4ever_brussels_cost_1,,,Kennwert,Kennwert kw_p_zinneke_feder_masui4ever_brussels_cost_1 is wired and carries measured value,web,https://feder.brussels/2022/03/02/masui4ever-2,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=EU + BCR Budget; einheit=Mio. €,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2508,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=EU + BCR Budget; einheit=Mio. €,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP08-n-0783,node,kw_p_zinneke_feder_masui4ever_brussels_reuse_share_0,,,Kennwert,Kennwert kw_p_zinneke_feder_masui4ever_brussels_reuse_share_0 is wired and carries measured value,web,https://rotordb.org/en/projects/zinneke-feder-masui4ever,false,,PROVEN,hoch,HAT_KENNWERT in=1; kennwert/wert=Anteil Second-hand an neuen Materialien; einheit=% Masse,KEEP,F08,name=null by design; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,EP-08+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:2506,node,logic_basis,false,true,FIXED_NODE_URL,HAT_KENNWERT in=1; kennwert/wert=Anteil Second-hand an neuen Materialien; einheit=% Masse,logic,_neo4j/contracts/ + get-schema,primary_source_url/source_urls
EP09-r-0040,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917937,re_store_harvestmap_vienna,peter_kneidinger,VERBUNDEN_MIT_AKTEUR,re_store_harvestmap_vienna -VERBUNDEN_MIT_AKTEUR-> peter_kneidinger,web,,true,200,PARTIAL,teilweise_belegt,,ESCALATE_HUMAN,F08,post-R03/R04 merge survivor — stale elementId re-attested | Q5: fetched but strict two-endpoint gate failed; [P6-05] post-R03/R04 merge survivor — stale elementId re-attested | Q5: fetched but strict two-endpoint gate failed; F08 UNFIXED,EP-09+P6-05+P6-05+P6-05+P6-05+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917937,rel,empty_proof_quote,false,true,UNFIXED,,web,,
P6-new-node-pn_epd_oder_lca_nachweis,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:781,pn_epd_oder_lca_nachweis,,PruefungNachweis,PruefungNachweis node pn_epd_oder_lca_nachweis exists in live graph post-quality-pass,web,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,false,,PROVEN,belegt,entity EPD- oder LCA-Nachweis sourced at https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,P6-06+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:781,node,empty_proof_quote+logic_basis,true,true,FIXED_NODE_URL,,logic,live graph export post Q01–Q05,primary_source_url/source_urls
P6-new-node-pn_materialpass_oder_dpp,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:783,pn_materialpass_oder_dpp,,PruefungNachweis,PruefungNachweis node pn_materialpass_oder_dpp exists in live graph post-quality-pass,web,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,false,,PROVEN,belegt,entity Materialpass oder DPP sourced at https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,P6-06+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:783,node,empty_proof_quote+logic_basis,true,true,FIXED_NODE_URL,,logic,live graph export post Q01–Q05,primary_source_url/source_urls
P6-new-node-pn_barrierefreiheitsaudit,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:784,pn_barrierefreiheitsaudit,,PruefungNachweis,PruefungNachweis node pn_barrierefreiheitsaudit exists in live graph post-quality-pass,web,https://www.baunormenlexikon.de/norm/din-18040-1/c099c3ee-ecd0-48ed-9d9d-ec0f84970d53,false,,PROVEN,belegt,entity Barrierefreiheitsaudit sourced at https://www.baunormenlexikon.de/norm/din-18040-1/c099c3ee-ecd0-48ed-9d9d-ec0f84970d53,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,P6-06+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:784,node,empty_proof_quote+logic_basis,true,true,FIXED_NODE_URL,,logic,live graph export post Q01–Q05,primary_source_url/source_urls
P6-new-node-pn_elektrosicherheitspruefung,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:785,pn_elektrosicherheitspruefung,,PruefungNachweis,PruefungNachweis node pn_elektrosicherheitspruefung exists in live graph post-quality-pass,web,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,false,,PROVEN,belegt,entity Elektrosicherheitsprüfung sourced at https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,P6-06+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:785,node,empty_proof_quote+logic_basis,true,true,FIXED_NODE_URL,,logic,live graph export post Q01–Q05,primary_source_url/source_urls
P6-new-node-pn_trinkwasser_hygiene_nachweis,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:786,pn_trinkwasser_hygiene_nachweis,,PruefungNachweis,PruefungNachweis node pn_trinkwasser_hygiene_nachweis exists in live graph post-quality-pass,web,https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,false,,PROVEN,belegt,entity Trinkwasser-Hygiene-Nachweis sourced at https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_NODE_URL; graph=primary_source_url/source_urls,P6-06+F08,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:786,node,empty_proof_quote+logic_basis,true,true,FIXED_NODE_URL,,logic,live graph export post Q01–Q05,primary_source_url/source_urls
P6-new-rel-958211485706,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153025958211485706,bw_cleveland_steel_and_tubes_stock,stadt_london,LIEGT_IN_STADT,bw_cleveland_steel_and_tubes_stock -LIEGT_IN_STADT-> stadt_london,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153025958211485706,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-057723113482,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723113482,bw_cleveland_steel_and_tubes_stock,land_vereinigtes_koenigreich,LIEGT_IN_LAND,bw_cleveland_steel_and_tubes_stock -LIEGT_IN_LAND-> land_vereinigtes_koenigreich,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153027057723113482,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-232327762353,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153084232327762353,bt_decke,nf_standsicherheitsnachweis,ERFORDERT_NACHWEIS,bt_decke -ERFORDERT_NACHWEIS-> nf_standsicherheitsnachweis,web,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,false,,PROVEN,belegt,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153084232327762353,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-331839390129,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839390129,bt_decke,rf_bauproduktstatus_frage,TRIGGERS_REGULIERUNGSFRAGE,bt_decke -TRIGGERS_REGULIERUNGSFRAGE-> rf_bauproduktstatus_frage,web,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,false,,PROVEN,belegt,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839390129,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-431351014157,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014157,pn_epd_oder_lca_nachweis,nf_oekobilanz_epd,ERFUELLT_NACHWEIS,pn_epd_oder_lca_nachweis -ERFUELLT_NACHWEIS-> nf_oekobilanz_epd,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014157,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-431351014159,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014159,pn_materialpass_oder_dpp,nf_materialpass_ressourcenpass,ERFUELLT_NACHWEIS,pn_materialpass_oder_dpp -ERFUELLT_NACHWEIS-> nf_materialpass_ressourcenpass,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014159,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-431351014160,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014160,pn_barrierefreiheitsaudit,nf_barrierefreiheit_nachweis,ERFUELLT_NACHWEIS,pn_barrierefreiheitsaudit -ERFUELLT_NACHWEIS-> nf_barrierefreiheit_nachweis,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014160,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-431351014161,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014161,pn_elektrosicherheitspruefung,nf_elektrosicherheitsnachweis,ERFUELLT_NACHWEIS,pn_elektrosicherheitspruefung -ERFUELLT_NACHWEIS-> nf_elektrosicherheitsnachweis,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014161,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-431351014162,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014162,pn_trinkwasser_hygiene_nachweis,nf_hygiene_und_reinigungsnachweis,ERFUELLT_NACHWEIS,pn_trinkwasser_hygiene_nachweis -ERFUELLT_NACHWEIS-> nf_hygiene_und_reinigungsnachweis,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014162,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
