claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP05-rel-1146,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615833,bg_ziegel_mehrere_maison_vignette_facade_claustra,phase_wiedereinbau,HAT_PROZESSPHASE,bg_ziegel_mehrere_maison_vignette_facade_claustra (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_maison_vignette_facade_claustra -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615833
EP05-rel-1147,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159759367419986387,bg_ziegel_mehrere_svanen,phase_identifikation,HAT_PROZESSPHASE,bg_ziegel_mehrere_svanen (Bauteilgruppe) occurs in process phase phase_identifikation (Identifikation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_svanen -[HAT_PROZESSPHASE]-> phase_identifikation; domain :Bauteilgruppe; range :Prozessphase (Identifikation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159759367419986387
EP05-rel-1148,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930643,bg_ziegel_mehrere_svanen,phase_lagerung,HAT_PROZESSPHASE,bg_ziegel_mehrere_svanen (Bauteilgruppe) occurs in process phase phase_lagerung (Lagerung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_svanen -[HAT_PROZESSPHASE]-> phase_lagerung; domain :Bauteilgruppe; range :Prozessphase (Lagerung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930643
EP05-rel-1149,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164262967047356883,bg_ziegel_mehrere_svanen,phase_pruefung,HAT_PROZESSPHASE,bg_ziegel_mehrere_svanen (Bauteilgruppe) occurs in process phase phase_pruefung (Pruefung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_svanen -[HAT_PROZESSPHASE]-> phase_pruefung; domain :Bauteilgruppe; range :Prozessphase (Pruefung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164262967047356883
EP05-rel-1150,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615891,bg_ziegel_mehrere_svanen,phase_rueckbau,HAT_PROZESSPHASE,bg_ziegel_mehrere_svanen (Bauteilgruppe) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_svanen -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Bauteilgruppe; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615891
EP05-rel-1151,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301139,bg_ziegel_mehrere_svanen,phase_wiedereinbau,HAT_PROZESSPHASE,bg_ziegel_mehrere_svanen (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_svanen -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301139
EP05-rel-1152,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930647,bg_ziegel_mehrere_thoravej_fassade_zu_boden,phase_aufbereitung,HAT_PROZESSPHASE,bg_ziegel_mehrere_thoravej_fassade_zu_boden (Bauteilgruppe) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Bauteilgruppe; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930647
EP05-rel-1153,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162011167233671639,bg_ziegel_mehrere_thoravej_fassade_zu_boden,phase_betrieb,HAT_PROZESSPHASE,bg_ziegel_mehrere_thoravej_fassade_zu_boden (Bauteilgruppe) occurs in process phase phase_betrieb (Betrieb),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -[HAT_PROZESSPHASE]-> phase_betrieb; domain :Bauteilgruppe; range :Prozessphase (Betrieb),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162011167233671639
EP05-rel-1154,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164262967047356887,bg_ziegel_mehrere_thoravej_fassade_zu_boden,phase_identifikation,HAT_PROZESSPHASE,bg_ziegel_mehrere_thoravej_fassade_zu_boden (Bauteilgruppe) occurs in process phase phase_identifikation (Identifikation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -[HAT_PROZESSPHASE]-> phase_identifikation; domain :Bauteilgruppe; range :Prozessphase (Identifikation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164262967047356887
EP05-rel-1155,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615895,bg_ziegel_mehrere_thoravej_fassade_zu_boden,phase_rueckbau,HAT_PROZESSPHASE,bg_ziegel_mehrere_thoravej_fassade_zu_boden (Bauteilgruppe) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Bauteilgruppe; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615895
EP05-rel-1156,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301143,bg_ziegel_mehrere_thoravej_fassade_zu_boden,phase_wiedereinbau,HAT_PROZESSPHASE,bg_ziegel_mehrere_thoravej_fassade_zu_boden (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301143
EP05-rel-1157,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930622,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende,phase_aufbereitung,HAT_PROZESSPHASE,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende (Bauteilgruppe) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Bauteilgruppe; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930622
EP05-rel-1158,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615870,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende,phase_wiedereinbau,HAT_PROZESSPHASE,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615870
EP05-rel-1159,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169738,p_circular_centre_netherlands_prinsenhof_a_reuse_pilot,phase_aufbereitung,HAT_PROZESSPHASE,p_circular_centre_netherlands_prinsenhof_a_reuse_pilot (Projekt) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_circular_centre_netherlands_prinsenhof_a_reuse_pilot -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Projekt; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169738
EP05-rel-1160,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169743,p_circular_centre_netherlands_prinsenhof_a_reuse_pilot,phase_planung,HAT_PROZESSPHASE,p_circular_centre_netherlands_prinsenhof_a_reuse_pilot (Projekt) occurs in process phase phase_planung (Planung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_circular_centre_netherlands_prinsenhof_a_reuse_pilot -[HAT_PROZESSPHASE]-> phase_planung; domain :Projekt; range :Prozessphase (Planung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169743
EP05-rel-1161,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169745,p_circular_centre_netherlands_prinsenhof_a_reuse_pilot,phase_rueckbau,HAT_PROZESSPHASE,p_circular_centre_netherlands_prinsenhof_a_reuse_pilot (Projekt) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_circular_centre_netherlands_prinsenhof_a_reuse_pilot -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Projekt; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169745
EP05-rel-1162,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169741,p_circular_pavilion_paris,phase_identifikation,HAT_PROZESSPHASE,p_circular_pavilion_paris (Projekt) occurs in process phase phase_identifikation (Identifikation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_circular_pavilion_paris -[HAT_PROZESSPHASE]-> phase_identifikation; domain :Projekt; range :Prozessphase (Identifikation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169741
EP05-rel-1163,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926618690267910735,p_circular_pavilion_paris,phase_planung,HAT_PROZESSPHASE,p_circular_pavilion_paris (Projekt) occurs in process phase phase_planung (Planung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_circular_pavilion_paris -[HAT_PROZESSPHASE]-> phase_planung; domain :Projekt; range :Prozessphase (Planung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926618690267910735
EP05-rel-1164,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169747,p_circular_pavilion_paris,phase_wiedereinbau,HAT_PROZESSPHASE,p_circular_pavilion_paris (Projekt) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_circular_pavilion_paris -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Projekt; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169747
EP05-rel-1165,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169740,p_crclr_house_impact_hub_berlin,phase_dokumentation,HAT_PROZESSPHASE,p_crclr_house_impact_hub_berlin (Projekt) occurs in process phase phase_dokumentation (Dokumentation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_crclr_house_impact_hub_berlin -[HAT_PROZESSPHASE]-> phase_dokumentation; domain :Projekt; range :Prozessphase (Dokumentation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169740
EP05-rel-1166,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919863290826854989,p_crclr_house_impact_hub_berlin,phase_identifikation,HAT_PROZESSPHASE,p_crclr_house_impact_hub_berlin (Projekt) occurs in process phase phase_identifikation (Identifikation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_crclr_house_impact_hub_berlin -[HAT_PROZESSPHASE]-> phase_identifikation; domain :Projekt; range :Prozessphase (Identifikation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919863290826854989
EP05-rel-1167,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169744,p_crclr_house_impact_hub_berlin,phase_pruefung,HAT_PROZESSPHASE,p_crclr_house_impact_hub_berlin (Projekt) occurs in process phase phase_pruefung (Pruefung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_crclr_house_impact_hub_berlin -[HAT_PROZESSPHASE]-> phase_pruefung; domain :Projekt; range :Prozessphase (Pruefung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917611491013169744
EP05-rel-1168,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926618690267910737,p_crclr_house_impact_hub_berlin,phase_rueckbau,HAT_PROZESSPHASE,p_crclr_house_impact_hub_berlin (Projekt) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_crclr_house_impact_hub_berlin -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Projekt; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926618690267910737
EP05-rel-1169,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606305606,p_crclr_house_impact_hub_berlin,phase_wiedereinbau,HAT_PROZESSPHASE,p_crclr_house_impact_hub_berlin (Projekt) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_crclr_house_impact_hub_berlin -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Projekt; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606305606
EP05-rel-1170,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926618690267910730,p_elys_kultur_gewerbehaus_basel,phase_aufbereitung,HAT_PROZESSPHASE,p_elys_kultur_gewerbehaus_basel (Projekt) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_elys_kultur_gewerbehaus_basel -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Projekt; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926618690267910730
EP05-rel-1171,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919863290826854988,p_elys_kultur_gewerbehaus_basel,phase_dokumentation,HAT_PROZESSPHASE,p_elys_kultur_gewerbehaus_basel (Projekt) occurs in process phase phase_dokumentation (Dokumentation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_elys_kultur_gewerbehaus_basel -[HAT_PROZESSPHASE]-> phase_dokumentation; domain :Projekt; range :Prozessphase (Dokumentation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919863290826854988
EP05-rel-1172,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922115090640540237,p_elys_kultur_gewerbehaus_basel,phase_identifikation,HAT_PROZESSPHASE,p_elys_kultur_gewerbehaus_basel (Projekt) occurs in process phase phase_identifikation (Identifikation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_elys_kultur_gewerbehaus_basel -[HAT_PROZESSPHASE]-> phase_identifikation; domain :Projekt; range :Prozessphase (Identifikation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922115090640540237
EP05-rel-1173,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978935131,p_elys_kultur_gewerbehaus_basel,phase_wiedereinbau,HAT_PROZESSPHASE,p_elys_kultur_gewerbehaus_basel (Projekt) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_elys_kultur_gewerbehaus_basel -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Projekt; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978935131
EP05-rel-1174,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978935154,p_europa_building_brussels,phase_aufbereitung,HAT_PROZESSPHASE,p_europa_building_brussels (Projekt) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_europa_building_brussels -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Projekt; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978935154
EP05-rel-1175,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924366890454225485,p_europa_building_brussels,phase_identifikation,HAT_PROZESSPHASE,p_europa_building_brussels (Projekt) occurs in process phase phase_identifikation (Identifikation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_europa_building_brussels -[HAT_PROZESSPHASE]-> phase_identifikation; domain :Projekt; range :Prozessphase (Identifikation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924366890454225485
EP05-rel-1176,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792620402,p_europa_building_brussels,phase_wiedereinbau,HAT_PROZESSPHASE,p_europa_building_brussels (Projekt) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_europa_building_brussels -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Projekt; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792620402
EP05-rel-1177,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792620419,p_ferme_du_rail_paris,phase_aufbereitung,HAT_PROZESSPHASE,p_ferme_du_rail_paris (Projekt) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge p_ferme_du_rail_paris -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Projekt; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792620419
