label,property,nodes_with_property,label_node_count,coverage_pct,missing_count,types,unique_values_seen_cap_1001,empty_string_count,empty_list_count,flags,sample_values
ResearchDocument,migration_origin,403,403,100.0,0,str:403,3,0,0,,mig_qext_a_research_urls || mig_s4_a_secondary_labels || mig_s1_url_extract | mig_s2_url_probe | mig_s4_a_secondary_labels
ResearchDocument,name,403,403,100.0,0,str:403,400,0,0,core,aufbereitungsverfahren_reused_building_elements || bauteilreuse_legal_regime_matrix || circular_construction_economics_kg || circular_construction_leistungsanforderungen || circular_construction_reuse_graph_gaps
ResearchDocument,primary_source_url,30,403,7.44,373,str:30,30,0,0,provenance_key,https://se2050.org/wp-content/uploads/2024/07/SEI-CE-WG-Circular-Economy-Case-Studies_5-Villa-Welpeloo.pdf || https://webstore.ansi.org/preview-pages/BSI/preview_30401705.pdf || https://www.baua.de/EN/Service/Technical-rules/TRGS/pdf/TRGS-519.pdf?__blob=publicationFile&v=2 || https://www.baunetzwissen.de/gesund-bauen/fachwissen/regelwerke/normen-fuer-den-lehmbau-3393643 || https://www.bkb.admin.ch/bkb/en/home/themen/oeffentliches-beschaffungswesen.html
ResearchDocument,quelltyp,403,403,100.0,0,str:403,2,0,0,,research_markdown || external_reference
ResearchDocument,review_status,210,403,52.11,193,str:210,1,0,0,,needs_source_url_review
ResearchDocument,source_count,30,403,7.44,373,int:30,1,0,0,provenance_key,1
ResearchDocument,source_file,210,403,52.11,193,str:210,210,0,0,core; provenance_key,_neo4j\intake\inbox\research\aufbereitungsverfahren_reused_building_elements.md || _neo4j\intake\inbox\research\bauteilreuse_legal_regime_matrix.md || _neo4j\intake\inbox\research\circular_construction_economics_kg.md || _neo4j\intake\inbox\research\circular_construction_leistungsanforderungen.md || _neo4j\intake\inbox\research\circular_construction_reuse_graph_gaps.md
ResearchDocument,source_resolution_status,403,403,100.0,0,str:403,3,0,0,provenance_key,needs_source_url_review || single_url_from_legacy_zitiert_quelle || trusted_incident_relationship_source_urls
ResearchDocument,source_scope,403,403,100.0,0,str:403,3,0,0,core; provenance_key,source_trace_review || inbox_research || research_file_url
ResearchDocument,source_trace_migrated_at,403,403,100.0,0,str:403,2,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00 || 2026-05-23T10:57:26.711857+00:00
ResearchDocument,source_trace_migration,403,403,100.0,0,str:403,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
ResearchDocument,source_url,193,403,47.89,210,str:193,187,0,0,provenance_key,https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf || https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf || https://recreate-project.eu/project-pilots/the-netherlands || https://recreate-project.eu/tag/hollow-core-slabs || https://lendager.com/project/resource-rows
ResearchDocument,source_url_node_ids,333,403,82.63,70,list[str]:333,326,0,0,provenance_key,"[""q_url_fde7a9f41201d6f6abf440b2355657c6"",""q_url_18bd21ad631c873f7047226ba4044837"",""q_url_d430c5527fdb21bad46dff49426c1ea0"",""q_url_964c544a2c7a7a194aebd7c1ec0409b3"",""q_url_3d8511c5ad9d357c65e8362bafdd0980"",""q_url_7b6f54… || [""q_url_ac4cfbae2e180e9eb107bc6d9b5fc3d0"",""q_url_05d8aca80180b7576f233d5c7d95df69"",""q_url_a515d40c0fa300c622e95a29a0e2519f"",""q_url_19f11d9a36e72096b307c5861383a35b"",""q_url_431ee3baf8b2da63917d007c651d7337"",""q_url_20a18a… || [""q_url_3d8511c5ad9d357c65e8362bafdd0980"",""q_url_2d7e87477262c73b4a29b6ea88bbc32d"",""q_url_6ca60147c05d81da5f16d0ec1399f454"",""q_url_c447b9114bc5b0d20edb7617f1d41fec"",""q_url_9c037620d167c677a15830b5f038d0bd"",""q_url_b47a86… || [""q_url_fde7a9f41201d6f6abf440b2355657c6"",""q_url_18bd21ad631c873f7047226ba4044837"",""q_url_d430c5527fdb21bad46dff49426c1ea0"",""q_url_7b6f54066e067728cddb40b10534a447"",""q_url_c0301e60ded19afcb990628f0e0ba8f4"",""q_url_af932c… || [""q_url_18bd21ad631c873f7047226ba4044837"",""q_url_c0e16ed3f98741f7b09554d6727113de"",""q_url_ba755354dc6b19d12d1e1a55726cd693"",""q_url_ce98280edf39f05c073c82fcdddb6748"",""q_url_a70051296d3b271bc01850e71f514aad"",""q_url_44c613…"
ResearchDocument,source_urls,30,403,7.44,373,list[str]:30,30,0,0,provenance_key,"[""https://se2050.org/wp-content/uploads/2024/07/SEI-CE-WG-Circular-Economy-Case-Studies_5-Villa-Welpeloo.pdf""] || [""https://webstore.ansi.org/preview-pages/BSI/preview_30401705.pdf""] || [""https://www.baua.de/EN/Service/Technical-rules/TRGS/pdf/TRGS-519.pdf?__blob=publicationFile&v=2""] || [""https://www.baunetzwissen.de/gesund-bauen/fachwissen/regelwerke/normen-fuer-den-lehmbau-3393643""] || [""https://www.bkb.admin.ch/bkb/en/home/themen/oeffentliches-beschaffungswesen.html""]"
ResearchDocument,strict_invalid_url_cleanup,30,403,7.44,373,str:30,1,0,0,provenance_key,mig_strict_invalid_url_cleanup_2026_05_23
ResearchDocument,strict_invalid_url_cleanup_at,30,403,7.44,373,str:30,1,0,0,provenance_key,2026-05-23T11:07:10.738119+00:00
ResearchDocument,strict_source_url_cleanup,170,403,42.18,233,str:170,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
ResearchDocument,strict_source_url_cleanup_at,170,403,42.18,233,str:170,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
ResearchDocument,title,201,403,49.88,202,str:201,198,0,0,,Aufbereitungsverfahren for Reused Building Elements || u/sites/default/files/2022-02/FCRBE-General_introduction.pdf || 2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf || https://recreate-project.eu/project-pilots/the-netherlands/ || https://recreate-project.eu/tag/hollow-core-slabs/
ResearchDocument,url,193,403,47.89,210,str:193,187,0,0,provenance_key,https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf || https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf || https://recreate-project.eu/project-pilots/the-netherlands || https://recreate-project.eu/tag/hollow-core-slabs || https://lendager.com/project/resource-rows
ResearchDocument,url_body_cache_format,162,403,40.2,241,str:162,5,0,0,provenance_key,pdf || too_large_skipped || html || wrong_type_skipped || fetch_failed_skipped
ResearchDocument,url_body_cache_path,148,403,36.72,255,str:148,143,0,0,provenance_key,shared/url_bodies/fde7a9f41201d6f6abf440b2355657c6.pdf.gz || shared/url_bodies/d430c5527fdb21bad46dff49426c1ea0.html.gz || shared/url_bodies/964c544a2c7a7a194aebd7c1ec0409b3.html.gz || shared/url_bodies/3d8511c5ad9d357c65e8362bafdd0980.html.gz || shared/url_bodies/7b6f54066e067728cddb40b10534a447.html.gz
ResearchDocument,url_body_md5,148,403,36.72,255,str:148,141,0,0,provenance_key,43a7f58e6debe4d8e942670d927d121b || c4131c5eba5d02998646ea491f5bf2b8 || b31d35092c032821301085dae4346aa7 || 39962a83dc620c4698200a02aaaf2a60 || 6699ccd17fe4475ad658f252d954ca05
ResearchDocument,url_content_length_bytes,167,403,41.44,236,int:167,152,0,0,provenance_key,1775315 || 9663761 || 106244 || 148918 || 819137
ResearchDocument,url_content_type,186,403,46.15,217,str:186,2,0,0,provenance_key,application/pdf || text/html
ResearchDocument,url_final_url,193,403,47.89,210,str:193,185,0,0,provenance_key,https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf || https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf || https://recreate-project.eu/project-pilots/the-netherlands/ || https://recreate-project.eu/tag/hollow-core-slabs/ || https://lendager.com/project/resource-rows/
ResearchDocument,url_http_code,187,403,46.4,216,int:187,4,0,0,provenance_key,200 || 403 || 404 || 202
ResearchDocument,url_last_checked_at,193,403,47.89,210,str:193,2,0,0,provenance_key,2026-05-21 || 2026-05-22
ResearchDocument,url_last_modified_header,73,403,18.11,330,str:73,68,0,0,provenance_key,"Sat, 19 Feb 2022 14:07:17 GMT || Fri, 28 Jan 2022 14:29:02 GMT || Wed, 28 Feb 2024 14:58:06 GMT || Fri, 22 May 2026 06:47:23 GMT || Thu, 21 May 2026 23:21:24 GMT"
ResearchDocument,url_origin,193,403,47.89,210,str:193,1,0,0,provenance_key,pre_existing_quelle
ResearchDocument,url_probe_attempts,193,403,47.89,210,int:193,1,0,0,provenance_key,1
ResearchDocument,url_probe_duration_ms,193,403,47.89,210,int:193,175,0,0,provenance_key,26 || 918 || 10168 || 1775 || 6045
ResearchDocument,url_redirect_chain,193,403,47.89,210,list[]:158; list[str]:35,35,0,158,provenance_key; type_drift,"[] || [""https://recreate-project.eu/project-pilots/the-netherlands""] || [""https://recreate-project.eu/tag/hollow-core-slabs""] || [""https://lendager.com/project/resource-rows""] || [""https://www.en-standard.eu/csn-en-12504-1-testing-concrete-in-structures-part-1-cored-specimens-taking-examining-and-testing-in-compression""]"
ResearchDocument,url_response_headers,193,403,47.89,210,str:193,182,0,0,provenance_key,"{""accept-ranges"": ""bytes"", ""cache-control"": ""max-age=31536000"", ""connection"": ""Keep-Alive"", ""content-length"": ""1775315"", ""content-type"": ""application/pdf"", ""date"": ""Thu, 21 May 2026 22:22:43 GMT"", ""etag"": ""\""1b16d3-5d85… || {""accept-ranges"": ""bytes"", ""cache-control"": ""max-age=31536000"", ""connection"": ""Upgrade, Keep-Alive"", ""content-length"": ""9663761"", ""content-type"": ""application/pdf"", ""date"": ""Thu, 21 May 2026 22:22:28 GMT"", ""etag"": ""\""93… || {""connection"": ""Keep-Alive"", ""content-encoding"": ""gzip"", ""content-length"": ""18597"", ""content-type"": ""text/html; charset=UTF-8"", ""date"": ""Thu, 21 May 2026 22:27:06 GMT"", ""keep-alive"": ""timeout=5, max=98"", ""link"": ""<https… || {""connection"": ""Keep-Alive"", ""content-encoding"": ""gzip"", ""content-length"": ""26764"", ""content-type"": ""text/html; charset=UTF-8"", ""date"": ""Thu, 21 May 2026 22:27:12 GMT"", ""keep-alive"": ""timeout=5, max=95"", ""link"": ""<https… || {""alt-svc"": ""h3=\"":443\""; ma=86400"", ""connection"": ""keep-alive"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html; charset=UTF-8"", ""date"": ""Thu, 21 May 2026 22:17:44 GMT"", ""link"": ""<https://lendager.com/wp-json/>;…"
ResearchDocument,url_server_header,146,403,36.23,257,str:146,26,1,0,provenance_key,Apache || Simply.com || nginx/1.14.2 || CloudFront || nginx
ResearchDocument,url_status,193,403,47.89,210,str:193,6,0,0,provenance_key,reachable_2xx || dead_4xx || blocked_by_robots || timeout || reachable_3xx_to_4xx
ResearchDocument,url_user_agent,193,403,47.89,210,str:193,1,0,0,provenance_key,mit-bestand-source-prober/1.0 (research-graph; contact: kinan.sarak@gmail.com)
ResearchDocument,url_wayback_attempted,193,403,47.89,210,bool:193,2,0,0,provenance_key,false || true
ResearchDocument,url_wayback_snapshot,14,403,3.47,389,str:14,14,0,0,provenance_key,http://web.archive.org/web/20250115132929/https://se2050.org/wp-content/uploads/2024/07/SEI-CE-WG-Circular-Economy-Case-Studies_5-Villa-Welpeloo.pdf || http://web.archive.org/web/20260407071201/https://www.baunetzwissen.de/gesund-bauen/fachwissen/regelwerke/normen-fuer-den-lehmbau-3393643 || http://web.archive.org/web/20250125114912/https://pub.norden.org/nord2024-029/ || http://web.archive.org/web/20230922103447/https://www.finlex.fi/en/laki/kaannokset/2011/en20110646 || http://web.archive.org/web/20250718200948/https://www.franceassureurs.fr/wp-content/uploads/how-decennial-liability-insurance-work.pdf
ResearchDocument,url_wayback_timestamp,14,403,3.47,389,str:14,14,0,0,provenance_key,20250115132929 || 20260407071201 || 20250125114912 || 20230922103447 || 20250718200948
Ressourcenquelle,beschreibung,7,16,43.75,9,str:7,7,0,0,,"Pool geliehener oder temporär bereitgestellter Bauteile; Eigentum bleibt bei Leihgebern. || Baustellenabfall, Reststücke oder überschüssige Materialien aus laufenden Bauprozessen. || Bauteile oder Stoffe aus Abbruch-/Rückbauquellen ohne eindeutig benanntes Donorgebäude. || Bereits geborgene, gelagerte oder aufgearbeitete Reuse-Bestände ohne eindeutig belegtes Donorgebäude. || Produktions-, Lager- oder Projektüberschüsse, einschließlich nicht verbauter Bauteile."
Ressourcenquelle,datenqualitaet,7,16,43.75,9,str:7,1,0,0,,Belegt
Ressourcenquelle,id,16,16,100.0,0,str:16,16,0,0,core,rq_baustelle || rq_bauteilboerse || rq_donor_infrastruktur || rq_donorgebaeude || rq_haendler
Ressourcenquelle,migration_origin,16,16,100.0,0,str:16,1,0,0,,mig_qext_b_source_urls
Ressourcenquelle,name,16,16,100.0,0,str:16,16,0,0,core,Baustelle || Bauteilboerse || Donor_Infrastruktur || Donorgebaeude || Haendler
Ressourcenquelle,source_scope,16,16,100.0,0,str:16,1,0,0,core; provenance_key,controlled_vocab_seed
Ressourcenquelle,source_urls_updated_at,16,16,100.0,0,str:16,1,0,0,provenance_key,2026-05-22
ReuseRule,candidate_source_count,20,20,100.0,0,int:20,1,0,0,provenance_key,18
ReuseRule,candidate_source_status,20,20,100.0,0,str:20,1,0,0,provenance_key,needs_fact_url_review
ReuseRule,candidate_source_urls,20,20,100.0,0,list[str]:20,1,0,0,provenance_key,"[""https://eur-lex.europa.eu/eli/reg/2024/3110/oj/eng"",""https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024"",""https://www.fir-recycling.com/wp-content/uploads/2023/02…"
ReuseRule,country_iso,20,20,100.0,0,str:20,7,0,0,,GB || BE || DE || NL || CH
ReuseRule,country_name,20,20,100.0,0,str:20,7,0,0,,Vereinigtes Königreich || Belgien || Deutschland || Niederlande || Schweiz
ReuseRule,evidence_basis,20,20,100.0,0,str:20,1,0,0,provenance_key,research_file_row
ReuseRule,evidence_confidence,20,20,100.0,0,str:20,1,0,0,provenance_key,teilweise_belegt
ReuseRule,evidence_origin,20,20,100.0,0,str:20,1,0,0,provenance_key,inferred
ReuseRule,evidence_source_id,20,20,100.0,0,str:20,1,0,0,provenance_key,q_circular_construction_reuse_graph_gaps_md
ReuseRule,id,20,20,100.0,0,str:20,20,0,0,core,rr_gb_stahl || rr_be_stahl || rr_de_stahl || rr_nl_stahl || rr_ch_stahl
ReuseRule,key_norms,20,20,100.0,0,list[str]:20,20,0,0,,"[""PD CEN/TS 1090-201"",""EN 1090-2"",""Eurocode 3"",""SCI protocol"",""UKCA/CE interface""] || [""CEN/TS 1090-201"",""EN 1090-2"",""Eurocode 3"",""NBN national annexes""] || [""CEN/TS 1090-201"",""DIN EN 1090-2"",""DIN EN 1993"",""MVV TB/DIBt pathway""] || [""CEN/TS 1090-201"",""NEN EN 1090-2"",""Eurocode 3"",""Bbl/NEN links""] || [""CEN/TS 1090-201"",""SIA 263"",""SIA fire/durability rules"",""Swiss BauPG""]"
ReuseRule,legal_conditions,20,20,100.0,0,list[str]:20,20,0,0,,"[""Building Regulations Part A"",""CDM 2015"",""waste duty-of-care"",""CE/UKCA status for placed-on-market reclaimed members""] || [""Regional waste/product boundary"",""Tracimat traceability"",""CPR/CE/DoP/DPP"",""Liability split between salvager, engineer, contractor""] || [""CE-marked product status"",""Non-harmonised Ü/ZiE/vBG route"",""Project-specific approval""] || [""Bbl compliance"",""CE/DoP if placed on market"",""CB'23 quality-assurance"",""Material passport decision trees""] || [""BauPG/market-placement status"",""Canton permit practice"",""Declaration of performance responsibility""]"
ReuseRule,material,20,20,100.0,0,str:20,7,0,0,,Stahl || Beton || Beton / hollow-core slabs || Holz || Naturstein
ReuseRule,material_id,20,20,100.0,0,str:20,6,0,0,,mat_stahl || mat_beton || mat_holz || mat_naturstein || mat_ziegel
ReuseRule,migration_origin,20,20,100.0,0,str:20,1,0,0,,mig_qext_b_source_urls | mig_qext_c_primary_source_url
ReuseRule,name,20,20,100.0,0,str:20,20,0,0,core,Vereinigtes Königreich × Stahl reuse rule || Belgien × Stahl reuse rule || Deutschland × Stahl reuse rule || Niederlande × Stahl reuse rule || Schweiz × Stahl reuse rule
ReuseRule,pollutant_risks,20,20,100.0,0,list[str]:20,20,0,0,,"[""Lead/chromate paint"",""PAH coatings"",""Asbestos fireproofing"",""PCB sealants"",""Cadmium/galvanic coatings""] || [""Coatings with lead/chromate/PAH"",""Asbestos fireproofing"",""PCB sealants""] || [""Lead/chromate coatings"",""PAH"",""Asbestos"",""PCB"",""Old fireproofing""] || [""Lead/chromate/PAH coatings"",""Asbestos"",""PCB"",""Heavy metals""] || [""Asbestos"",""PCB"",""PAH"",""Heavy metals"",""Chemical coatings""]"
ReuseRule,primary_source_url,20,20,100.0,0,str:20,17,0,0,provenance_key,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024 || https://www.fir-recycling.com/wp-content/uploads/2023/02/FPRGErkenning_Tracimatversie_Engels.pdf || https://www.dibt.de/en/service/faqs/the-german-regulatory-system-for-construction-products-and-construction-techniques || https://www.government.nl/themes/building-and-housing/construction-products/ce-marking-for-construction-products-supervision-and-control || https://openbim-knowledgebase.org/en/docs/chapter-5-swiss-climate-strategy-and-legislation/chapter-5-6-federal-act-on-construction-products-construction-products-act-baupg
ReuseRule,priority,20,20,100.0,0,str:20,2,0,0,,P1_Critical || P2_High
ReuseRule,processing_methods,20,20,100.0,0,list[str]:20,20,0,0,,"[""Dismantle by unbolting"",""Cut out damaged ends"",""Shotblast"",""Decoat"",""Redrill"",""Recoat"",""Recertify""] || [""Selective deconstruction"",""Traceable batch labelling"",""Blasting/decoating"",""Re-fabrication""] || [""Careful deconstruction"",""Coating removal"",""Trimming"",""New bolted connections"",""DIBt/project documentation""] || [""Passport creation"",""Selective dismantling"",""Reconditioning"",""Bolted design-for-disassembly""] || [""Dismantling"",""Cutting"",""Surface preparation"",""New bolted/clamped connections"",""Coating renewal""]"
ReuseRule,project_cluster,20,20,100.0,0,str:20,20,0,0,,Steel-dominant structural reuse || High-count Belgian steel reuse || High-count German structural steel || Dutch circular steel / material-passport projects || Swiss steel-bearing reused components
ReuseRule,rank,20,20,100.0,0,int:20,20,0,0,,1 || 2 || 3 || 4 || 5
ReuseRule,required_tests,20,20,100.0,0,list[str]:20,20,0,0,,"[""Provenance"",""visual inspection"",""section geometry"",""tensile/yield/elongation"",""Charpy where relevant"",""weldability/CEV"",""NDT of welds"",""corrosion loss"",""fire-protection evidence""] || [""Same steel test package as UK"",""Batch grouping by provenance and execution class""] || [""Mechanical tests"",""Chemical tests"",""Weldability tests"",""Geometry"",""Corrosion"",""Existing weld NDT"",""Coating/fire proofing records""] || [""Provenance grouping"",""Mechanical testing"",""Geometry/tolerances"",""Weldability"",""Corrosion"",""Weld NDT""] || [""Strength/weldability"",""Geometry"",""Corrosion"",""Coatings"",""Connection history"",""Fire performance""]"
ReuseRule,source_count,20,20,100.0,0,int:20,1,0,0,provenance_key,1
ReuseRule,source_resolution_status,20,20,100.0,0,str:20,1,0,0,provenance_key,trusted_incident_relationship_source_urls
ReuseRule,source_scope,20,20,100.0,0,str:20,1,0,0,core; provenance_key,research_file_row
ReuseRule,source_trace_migrated_at,20,20,100.0,0,str:20,1,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00
ReuseRule,source_trace_migration,20,20,100.0,0,str:20,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
ReuseRule,source_url,20,20,100.0,0,str:20,17,0,0,provenance_key,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024 || https://www.fir-recycling.com/wp-content/uploads/2023/02/FPRGErkenning_Tracimatversie_Engels.pdf || https://www.dibt.de/en/service/faqs/the-german-regulatory-system-for-construction-products-and-construction-techniques || https://www.government.nl/themes/building-and-housing/construction-products/ce-marking-for-construction-products-supervision-and-control || https://openbim-knowledgebase.org/en/docs/chapter-5-swiss-climate-strategy-and-legislation/chapter-5-6-federal-act-on-construction-products-construction-products-act-baupg/
ReuseRule,source_urls,20,20,100.0,0,list[str]:20,17,0,0,provenance_key,"[""https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024""] || [""https://www.fir-recycling.com/wp-content/uploads/2023/02/FPRGErkenning_Tracimatversie_Engels.pdf""] || [""https://www.dibt.de/en/service/faqs/the-german-regulatory-system-for-construction-products-and-construction-techniques""] || [""https://www.government.nl/themes/building-and-housing/construction-products/ce-marking-for-construction-products-supervision-and-control""] || [""https://openbim-knowledgebase.org/en/docs/chapter-5-swiss-climate-strategy-and-legislation/chapter-5-6-federal-act-on-construction-products-construction-products-act-baupg""]"
ReuseRule,source_urls_updated_at,20,20,100.0,0,str:20,1,0,0,provenance_key,2026-05-22
ReuseRule,strict_invalid_url_cleanup,20,20,100.0,0,str:20,1,0,0,provenance_key,mig_strict_invalid_url_cleanup_2026_05_23
ReuseRule,strict_invalid_url_cleanup_at,20,20,100.0,0,str:20,1,0,0,provenance_key,2026-05-23T11:07:10.738119+00:00
ReuseRule,strict_source_url_cleanup,20,20,100.0,0,str:20,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
ReuseRule,strict_source_url_cleanup_at,20,20,100.0,0,str:20,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
ReuseRule,suggested_graph_action,20,20,100.0,0,str:20,20,0,0,,"Create `ReusableStructuralSteelMember` template with edges to CEN_TS_1090_201, SCI_Protocol, TestProtocol, PollutantScreening, BoltedSpliceConnection, FireResistanceRequirement, CorrosionProtectionRequirement. || Add Belgium-specific TraceabilityProcedure = Tracimat and require ProvenanceEvidence before assigning steel strength class. || Add GermanyApprovalPath decision node: CE_hEN, Ü_Zeichen, abZ/aBG, ZiE/vBG, ProjectSpecificEngineerAssessment. || Create DutchReuseQualityAssessment node linked to MaterialPassport, BblPerformanceRequirement, and CEN_TS_1090_201_TestProtocol. || Add Swiss BauPGLegalStatus and SIA263PerformanceRequirement; separate ReusableSteel from WasteMetalScrap."
Rueckbauverfahren,id,5,5,100.0,0,str:5,5,0,0,core,rv_ausbau_von_bauteilen || rv_betonfraesen || rv_demontage || rv_selektiver_rueckbau || rv_zerstoerungsarme_bergung
Rueckbauverfahren,migration_origin,5,5,100.0,0,str:5,1,0,0,,mig_qext_b_source_urls
Rueckbauverfahren,name,5,5,100.0,0,str:5,5,0,0,core,Ausbau_von_Bauteilen || Betonfraesen || Demontage || Selektiver_Rueckbau || Zerstoerungsarme_Bergung
Rueckbauverfahren,source_scope,5,5,100.0,0,str:5,1,0,0,core; provenance_key,controlled_vocab_seed
Rueckbauverfahren,source_urls_updated_at,5,5,100.0,0,str:5,1,0,0,provenance_key,2026-05-22
Schadstoff,created_by,1,9,11.11,8,str:1,1,0,0,,agent10_phase4b_2
Schadstoff,id,9,9,100.0,0,str:9,9,0,0,core,s_radon || s_asbest || s_bleifarbe || s_holzschutzmittel || s_pak
Schadstoff,last_seen_by,9,9,100.0,0,str:9,1,0,0,,agent10_phase4b_2
Schadstoff,migration_origin,9,9,100.0,0,str:9,1,0,0,,mig_qext_b_source_urls
Schadstoff,name,9,9,100.0,0,str:9,9,0,0,core,s_radon || Asbest || Bleifarbe || Holzschutzmittel || PAK
Schadstoff,scope,3,9,33.33,6,str:3,2,0,0,known_legacy_review,european || international
Schadstoff,source_scope,9,9,100.0,0,str:9,2,0,0,core; provenance_key,research_file || controlled_vocab_seed
Schadstoff,source_urls_updated_at,9,9,100.0,0,str:9,1,0,0,provenance_key,2026-05-22
Schadstoff,standards_body,2,9,22.22,7,str:2,2,0,0,,DE: TRGS 521 || EU REACH
Schadstoff,topic,3,9,33.33,6,str:3,3,0,0,known_legacy_review,old_mineral_wool || composite_wood_emissions || coating_lacquer_pigment_heavy_metals
SectionRef,_archive,46,641,7.18,595,str:46,46,0,0,,"{""_created_by"":""mig_2_7""} || {""name_full"":""[S3] Danish Architecture Center: TRÆ: Materials Before Form""} || {""name_full"":""[S4] ArchDaily: TRÆ High-Rise Building / Lendager""} || {""name_full"":""[S5] Artelia: TRÆ, a wooden tower at the highest level""} || {""name_full"":""[S6] PFA: TRÆ inaugurated in Aarhus""}"
SectionRef,_created_at,589,641,91.89,52,str:589,30,0,0,,2026-05-20T21:58:09+00:00 || 2026-05-20T21:58:10+00:00 || 2026-05-20T21:58:11+00:00 || 2026-05-20T21:58:12+00:00 || 2026-05-20T21:58:13+00:00
SectionRef,_created_by,589,641,91.89,52,str:589,1,0,0,,agent9_phase4b1
SectionRef,extracted_at,634,641,98.91,7,str:634,1,0,0,,2026-05-21
SectionRef,id,641,641,100.0,0,str:641,641,0,0,core,q_55_great_suffolk_street_london_s1 || q_55_great_suffolk_street_london_s2 || q_55_great_suffolk_street_london_s3 || q_55_great_suffolk_street_london_s4 || q_55_great_suffolk_street_london_s5
SectionRef,invalid_candidate_source_urls,7,641,1.09,634,list[str]:7,1,0,0,provenance_key,"[""""]"
SectionRef,migration_origin,641,641,100.0,0,str:641,3,0,0,,mig_s1_url_extract | mig_s2_url_probe | mig_s2_url_probe | mig_s4_a_secondary_labels || mig_s1_url_extract | mig_s2_url_probe | mig_s4_a_secondary_labels || mig_s4_a_secondary_labels
SectionRef,name,641,641,100.0,0,str:641,595,0,0,core,ASBP — 55 Great Suffolk Street case study || New London Architecture — 55 Great Suffolk Street || Hawkins\Brown — 55 Great Suffolk Street || Opera PM — 55 Great Suffolk Street || UKGBC — 55 Great Suffolk Street
SectionRef,primary_source_url,634,641,98.91,7,str:634,580,0,0,provenance_key,https://asbp.org.uk/case-studies/55-great-suffolk-street || https://www.nla.london/projects/55-great-suffolk-street || https://www.hawkinsbrown.com/projects/55-great-suffolk-street || https://www.operapm.co.uk/place/our-projects/55-great-suffolk-street || https://ukgbc.org/resources/55-great-suffolk-street
SectionRef,quelltyp,641,641,100.0,0,str:641,2,0,0,,external_reference || external_link
SectionRef,source_count,634,641,98.91,7,int:634,1,0,0,provenance_key,1
SectionRef,source_resolution_status,641,641,100.0,0,str:641,2,0,0,provenance_key,single_url_from_legacy_zitiert_quelle || incident_relationship_source_urls
SectionRef,source_scope,52,641,8.11,589,str:52,2,0,0,core; provenance_key,mig_2_7_external_sources || external_reference
SectionRef,source_trace_migrated_at,641,641,100.0,0,str:641,1,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00
SectionRef,source_trace_migration,641,641,100.0,0,str:641,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
SectionRef,source_url,634,641,98.91,7,str:634,580,0,0,provenance_key,https://asbp.org.uk/case-studies/55-great-suffolk-street || https://www.nla.london/projects/55-great-suffolk-street || https://www.hawkinsbrown.com/projects/55-great-suffolk-street || https://www.operapm.co.uk/place/our-projects/55-great-suffolk-street || https://ukgbc.org/resources/55-great-suffolk-street
SectionRef,source_url_node_ids,634,641,98.91,7,list[str]:634,580,0,0,provenance_key,"[""q_url_f7a01727bf385ae0""] || [""q_url_83b88f93aa003a94""] || [""q_url_cd1210149cc496c6""] || [""q_url_a8c4a49eedded10b""] || [""q_url_3b6bd5f2635b87d0""]"
SectionRef,source_urls,634,641,98.91,7,list[str]:634,580,0,0,provenance_key,"[""https://asbp.org.uk/case-studies/55-great-suffolk-street""] || [""https://www.nla.london/projects/55-great-suffolk-street""] || [""https://www.hawkinsbrown.com/projects/55-great-suffolk-street""] || [""https://www.operapm.co.uk/place/our-projects/55-great-suffolk-street""] || [""https://ukgbc.org/resources/55-great-suffolk-street""]"
