akteur_id,name,primary_role,address,latitude,longitude,confidence,location_count
ullrich_dickgiesser,"Ullrich Dickgiesser",source_url_projekt,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high,3
umacon,"Umacon",linked_projekt,"Potkurinkatu 5, 33900 Tampere, Finland",61.4808,23.7493,high,3
umberto_lusso,"Umberto Lusso",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
universitaet_wuppertal,"Universität Wuppertal",land_capital,"Berlin, Germany",52.52,13.405,low,1
university_of_brighton,"University of Brighton",program_projekt,"Rue des Ateliers, 14460 Colombelles",49.1916221,-0.3061681,high,3
university_of_fribourg,"Univ. Fribourg",city_in_name,"Fribourg/Freiburg, Schweiz/Suisse/Svizzera/Svizra",46.6789116,7.1027113,medium,2
urban_bricolage,"Urban Bricolage",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
urban_mining_index,"Urban Mining Index",land_capital,"Berlin, Germany",52.52,13.405,low,1
urselmann_interior,"Urselmann Interior",linked_projekt,"Rösnerstraße 10, 48155 Münster, Germany",51.9359,7.6356,high,2
useagain_bauteilclick,"useagain / Bauteilclick",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
usus_la,"USUS Landschaftsarch.",linked_projekt,"Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",47.5388275,7.6125448,high,2
ute_dechantsreiter,"Ute Dechantsreiter",country_in_name,"Berlin, Germany",52.52,13.405,low,2
uwe_seiler,"Uwe Seiler",city_in_name,"Berlin, Deutschland",52.5173885,13.3951309,medium,3
valerie_jamet,"Valérie Jamet",land_capital,"Paris, France",48.8566,2.3522,low,1
van_dijk_maasland_bv,"Van Dijk Maasland B.V.",linked_projekt,"Richard Hollaan 4, 3144 BB Maassluis, Netherlands",51.9422,4.2346,high,1
vandkunsten,"Vandkunsten",land_capital,"Copenhagen, Denmark",55.6761,12.5683,low,1
vanessa_feri,"Vanessa Feri",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
vanessa_propach,"Vanessa Propach",land_capital,"Berlin, Germany",52.52,13.405,low,1
vannimwegen,"VanNimwegen",linked_projekt,"Mgr. van Roosmalenplein 19C, 5213 GC Den Bosch, Netherlands",51.6947,5.3082,high,1
vera_van_maaren,"Vera van Maaren",land_capital,"Berlin, Germany",52.52,13.405,low,2
verein_re_win,"Verein RE-WIN",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
vermaat,"Vermaat",linked_projekt,"Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands",52.3371844,4.8734146,high,2
via_landscape,"VIA Landscape",linked_projekt,"Richard Hollaan 4, 3144 BB Maassluis, Netherlands",51.9422,4.2346,high,1
vic_obdam_staalbouw,"Vic Obdam Staalbouw",linked_projekt,"Limes 7 / Leiden Bio Science Park, Oegstgeest/Leiden",52.1710283,4.4502649,high,1
victory_group,"Victory Group",linked_projekt,"Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands",52.3371844,4.8734146,high,2
ville_de_mouscron,"Ville de Mouscron",linked_projekt,"Rue des Brasseurs 3, 7700 Mouscron, Belgien",50.7419344,3.2177912,high,2
ville_de_paris,"Ville de Paris",linked_projekt,"6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,2
ville_de_paris_pavillon_arsenal,"Ville de Paris – Pavillon de l Arsenal",linked_projekt,"Place de l'Hôtel de Ville, 75004 Paris, France",48.8565,2.3522,medium,2
vintis_installatieadviseurs,"Vintis installatieadviseurs",linked_projekt,"Richard Hollaan 4, 3144 BB Maassluis, Netherlands",51.9422,4.2346,high,1
vlieghe,"Vlieghe",linked_projekt,"Gentbrugge (near E17 highway), 9050 Ghent, Belgium",51.0405,3.7412,low,1
volantis,"Volantis",linked_projekt,"Voorterstraat, Bleijerheide, 6462 Kerkrade, Netherlands",50.8534,6.0618,medium,1
vplus_projectiles,"V+ / Projectiles",linked_projekt,"Rue des Brasseurs 3, 7700 Mouscron, Belgien",50.7419344,3.2177912,high,1
warp_it,"Warp It",land_capital,"London, UK",51.5074,-0.1278,low,1
webb_yates_engineers,"Webb Yates Engineers",linked_projekt,"318 Oxford Street, London W1C 1HF, UK (donor); 224-226 Tower Bridge Road, London SE1 2UP, UK (receiver TBC.London)",51.5142,-0.1427,medium,1
weber_broennimann,"Weber + Brönnimann AG",linked_projekt,"Juch-Areal, Zürich-Altstetten, 8048 Zürich, Switzerland",47.393,8.4885,low,1
weber_energie_bauphysik,"Weber Energie+Bauphysik",linked_projekt,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high,2
westvlaamse_steencentrale_interconstruct,"Westvlaamse Steencentrale / Interconstruct",linked_projekt,"Rue des Brasseurs 3, 7700 Mouscron, Belgien",50.7419344,3.2177912,high,1
wetter_ag,"Wetter AG",linked_projekt,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,1
whitby_wood,"Whitby Wood",linked_projekt,"124 Pennine Drive, London NW2 1NL, UK",51.5639,-0.2267,high,1
whitewood,"Whitewood",linked_projekt,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,2
wick_reuse_roto_baumarkt,"Wick ReUse / ROTO Baumarkt",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
wiebke_ahues,"Wiebke Ahues",city_in_name,"Berlin, Deutschland",52.5173885,13.3951309,medium,3
wiener_aufzugmuseum,"Wiener Aufzugmus.",linked_projekt,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,3
willmott_dixon,"Willmott Dixon",linked_projekt,"318 Oxford Street, London W1C 1HF, UK (donor); 224-226 Tower Bridge Road, London SE1 2UP, UK (receiver TBC.London)",51.5142,-0.1427,medium,1
witteveen_bos,"Witteveen+Bos",linked_projekt,"Quai Fernand Demets 22, 1070 Anderlecht, Brüssel",50.8415883,4.3206717,high,1
workspot,"Workspot",linked_projekt,"Maasboulevard 100, 3063 NS Rotterdam, Netherlands",51.9436,4.5112,high,1
yamada_noriaki_structural_design,"Yamada Noriaki Structural Design Office",linked_projekt,"7-2 Aza Shimoniura, Oaza Fukuhara, Kamikatsu-cho, Tokushima 771-4501, Japan",33.896,134.2885,high,1
yit,"YIT",linked_projekt,"Tulimaankatu / Samoankuja, Jätkäsaari, 00220 Helsinki, Finland",60.1559,24.9195,medium,1
zayaz,"Zayaz",linked_projekt,"Mgr. van Roosmalenplein 19C, 5213 GC Den Bosch, Netherlands",51.6947,5.3082,high,1
zedfactory_bill_dunster,"Bill Dunster / ZEDfactory",linked_projekt,"24 Helios Road, Wallington, London SM6 7BZ, UK",51.3653,-0.1494,high,1
zhaw,"ZHAW",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
zhaw_ike,"ZHAW IKE",linked_projekt,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,1
zinneke_asbl,"Zinneke asbl",linked_projekt,"Masuiplein 13, 1030 Brussels, Belgium",50.8647,4.3592,high,1
zirkulaar_architektur,"ZIRKULAAR Architektur",country_in_name,"Berlin, Germany",52.52,13.405,low,2
zirkular,"Zirkular",linked_projekt,"Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",47.5388275,7.6125448,high,8
zirkulie_bauteilboerse_triesen,"ZirkuLIE Bauteilbörse Triesen",city_in_name,"Triesen, Liechtenstein",47.107,9.528,medium,1
zrs,"ZRS",land_capital,"Berlin, Germany",52.52,13.405,low,1
zrs_ingenieure,"ZRS Ingenieure",linked_projekt,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,1
zueblin_timber_gmbh,"ZÜBLIN Timber",program_projekt,"Baumwasenweg, 74379 Ingersheim, Germany",48.959324,9.188568,high,2
zuyd_hogeschool,"Zuyd Hogeschool",linked_projekt,"Voorterstraat, Bleijerheide, 6462 Kerkrade, Netherlands",50.8534,6.0618,medium,1
