bauteilgruppe_id,bauteilgruppe_name,donor_bauwerk_id,donor_bauwerk_name,donor_address,donor_latitude,donor_longitude,donor_confidence,donor_evidence_status,donor_source_url,receiver_projekt_id,receiver_projekt_name,receiver_address,receiver_latitude,receiver_longitude,receiver_confidence
bg_stahl_mehrere_welpeloo_paternoster_textilmaschine,Stahlträger aus Paternos…,bw_paternoster_textilindustriemaschine_enschede,Paternoster-,"Enschede, Netherlands",52.2233633,6.8705957,low,city_only,archive:Villa_Welpeloo_Enschede.md,p_villa_welpeloo_enschede,Villa Welpeloo Enschede,"Bamshoevelaan 49, 7523 JJ Enschede, Netherlands",52.2283,6.8814,high
bg_stahl_mehrere_k118_structure,Stahlträger und Stützen…,bw_elys_basel_donor,ELYS-Projekt Basel,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.573746,7.5734396,high,verified_street,processed+ELYS,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high
bg_stahl_mehrere_big_dig_house,Stahlträger un… (Big Dig),bw_boston_big_dig_i_93_infrastructure,Big Dig (I-93),"I-93 Big Dig corridor, Boston/Cambridge, MA, USA",42.3882451,-71.1191462,low,infrastructure_corridor,https://www.projectarchitects.com/projects/big-dig-house,p_big_dig_house_lexington_massachusetts,Big Dig House,"8 Bird Hill Road, Lexington, MA 02421, USA",42.2586,-71.2139,high
bg_stahl_mehrere_holbein_structural,Stahlträger un… (Holbein),bw_cleveland_steel_reclaimed_stock,Cleveland Steel reclaimed,"Cleveland Steel stockyard, London, UK",,,low,business_site,archive:House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain.md,p_holbein_gardens_london,"Holbein Gardens, London","7 Holbein Place, London SW1W 8NR, UK",51.4947,-0.1489,high
bg_stahl_mehrere_55gss_external_core,Steel profiles for…,bw_1_broadgate_london,"1 Broadgate, London","1 Broadgate, London EC2M 2SY, UK",51.5191859,-0.0888924,high,verified_street,https://www.broadgate.co.uk/,p_55_great_suffolk_street_london,55 Great Suffolk Street,"55 Great Suffolk Street, London SE1 0UQ, UK",51.5018,-0.0789,high
bg_naturstein_boden_ferme_slabs_fill,Stein- und Bürofußbodenp…,,,,,,,no_donor_link,,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high
bg_naturstein_wand_verbiest_charleroi,Steine aus Charleroi,bw_palais_des_expositions_charleroi,Palais des Expositions…,"Charleroi, Belgium (Palais des Expositions)",50.4116233,4.444528,low,city_only,processed,p_verbiest_karreveld_brussels,Verbiest + Karreveld,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium
bg_daemmstoff_daemmung_zinneke_feder_steinwolle,Steinwolle-Dämmplatten,,,,,,,no_donor_link,,p_zinneke_feder_masui4ever_brussels,Zinneke,"Masuiplein 13, 1030 Brussels, Belgium",50.8647,4.3592,high
bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation,Steinwolledämmung aus…,bw_elys_regional_reuse_sources,Regionale Rueckbau- und…,Basel region demolition/reuse sources,,,low,regional_pool,processed,p_elys_kultur_gewerbehaus_basel,ELYS Kultur- und…,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.5489,7.6012,high
bg_ziegel_mehrere_holbein_stone,Stone / brickwork,,,,,,,no_donor_link,,p_holbein_gardens_london,"Holbein Gardens, London","7 Holbein Place, London SW1W 8NR, UK",51.4947,-0.1489,high
bg_stahl_mehrere_bedzed_structural,Structural steel frame…,bw_brighton_railway_station_donor,Brighton Railway…,"Brighton Railway Station, Queens Road, Brighton BN1 3XP, UK",50.8288719,-0.1411137,medium,verified_station,https://www.construction21.org/articles/h/the-brighton-waste-house.html,p_bedzed_london_hackbridge,BedZED,"24 Helios Road, Wallington, London SM6 7BZ, UK",51.3653,-0.1494,high
bg_stahl_mehrere_bedzed_structural,Structural steel frame…,bw_local_demolition_sources_bedzed,Local demolition and…,London/Sutton local demolition sources,,,low,regional_pool,archive:BedZED_London_Hackbridge.md,p_bedzed_london_hackbridge,BedZED,"24 Helios Road, Wallington, London SM6 7BZ, UK",51.3653,-0.1494,high
bg_beton_wand_chiro_surplus_blocks,Surplus-Betonblöcke,,,,,,,no_donor_link,,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high
bg_daemmstoff_daemmung_chiro_surplus_floor_wall,Surplus-Dämmung Boden/Wa…,,,,,,,no_donor_link,,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high
bg_holz_mehrere_chiro_surplus_roof_frame,Surplus-Holzrahmen,,,,,,,no_donor_link,,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high
bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen,TT-/Betondecken zu…,bw_thoravej_29,Thoravej 29 Bestandsgebä…,"Thoravej 29, 2400 København NV, Denmark",55.706084,12.526846,high,verified_street,archive:Thoravej_29_Copenhagen.md,p_thoravej_29_copenhagen,Thoravej 29 Copenhagen,"Thoravej 29, 2400 København NV, Copenhagen",55.706084,12.526846,high
bg_holz_mehrere_beware_tulium_trusses,TULIUM Altholz-Träger,,,,,,,no_donor_link,,,,,,,
bg_mehrere_technik_ithaka_tga_beleuchtung_installationen,Technische Bauteile,bw_rws_districtskantoor_terneuzen,Ehemaliges Rijkswatersta…,"Terneuzen, Netherlands (former Rijkswaterstaat district office)",51.298843,3.8422044,low,city_only,processed,p_jeugdkliniek_ithaka_emergis_kloetinge,Jeugdkliniek Ithaka,"Oostmolenweg 79, 4481 PM Kloetinge, Netherlands",51.4479,3.6645,high
bg_mehrere_mehrere_brighton_teppichfliesen_fassade,Teppichfliesen als…,,,,,,,no_donor_link,,p_brighton_waste_house_brighton,Brighton Waste House,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high
bg_holz_boden_circular_pavilion_terrace_decking,Terrassen-Caillebotis…,,,,,,,no_donor_link,,p_circular_pavilion_paris,Circular Pavilion Paris,"Place de l'Hôtel de Ville, 75004 Paris, France",48.8565,2.3522,medium
bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,Terrazzo-/Spolia-Arbeits…,bw_plp_previous_studio_london,vorheriges PLP Studio,"10 Whitechapel High Street, London E1 8QS, UK",51.5145623,-0.0729474,high,verified_street,archive:PLP_London_HQ_Circular_Studio_Fitout.md,p_plp_london_hq_circular_studio_fitout,PLP London HQ circular…,"10 Whitechapel High St, London E1 8QS",51.514434,-0.0729102,high
bg_mehrere_treppe_plattenvereinigung_treppenelemente,Treppenelemente,bw_olympisches_dorf_muenchen,Olympisches Dorf München,"Connollystraße 3, 80809 München, Germany",48.1803734,11.5477603,high,verified_street,https://www.plattenvereinigung.de/project/orte/,p_plattenvereinigung_berlin,Plattenvereinigung Berlin,"Gustav-Meyer-Allee 25, 13355 Berlin (Peter-Behrens-Halle, Jan 2010–May 2011); Tempelhofer Feld, southern entrance Oderstraße, 12051 Berlin (May 2011–Oct 2011+)",52.5408,13.3892,medium
bg_mehrere_treppe_plattenvereinigung_treppenelemente,Treppenelemente,bw_peter_behrens_halle_tu_berlin,Peter-Behrens-Halle TU…,"Gustav-Meyer-Allee 25, 13355 Berlin, Germany",52.5419669,13.3834015,high,verified_street,https://www.tu.berlin/bau/forschung/infrastruktur,p_plattenvereinigung_berlin,Plattenvereinigung Berlin,"Gustav-Meyer-Allee 25, 13355 Berlin (Peter-Behrens-Halle, Jan 2010–May 2011); Tempelhofer Feld, southern entrance Oderstraße, 12051 Berlin (May 2011–Oct 2011+)",52.5408,13.3892,medium
bg_mehrere_treppe_plattenvereinigung_treppenelemente,Treppenelemente,bw_ph12_punkthochhaus_frankfurt_oder,PH12-Punkthochhaus…,"Robert-Havemann-Straße 12-13, 15230 Frankfurt (Oder), Germany",52.3294882,14.534605,high,verified_street,https://www.plattenvereinigung.de/project/orte/,p_plattenvereinigung_berlin,Plattenvereinigung Berlin,"Gustav-Meyer-Allee 25, 13355 Berlin (Peter-Behrens-Halle, Jan 2010–May 2011); Tempelhofer Feld, southern entrance Oderstraße, 12051 Berlin (May 2011–Oct 2011+)",52.5408,13.3892,medium
bg_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten,Troldtekt-Akustikplatten,,,,,,,no_donor_link,,p_trae_high_rise_aarhus,TRÆ High-Rise,"Kalkværksvej 1-5, 8000 Aarhus C, Denmark",56.1539,10.2048,high
bg_holz_fassade_hastings_hardwood_cladding,Tropische Hartholz-Deckb…,bw_hastings_pier_fire_damaged_deck,Brandschaden,"Hastings Pier, Hastings TN34 1JY, UK",50.8521015,0.5725697,medium,verified_structure,https://www.drmm.co.uk/project/hastings-pier/,p_hastings_pier_visitor_centre,Hastings Pier Visitor…,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high
bg_mehrere_mehrere_maison_des_canaux_doors,Türen / Raumabschlüsse,,,,,,,no_donor_link,,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high
bg_holz_tuer_grande_halle_fire,Türen und Brandschutztür…,bw_colombelles_regional_donor_sources,Regionale Rückbau- und…,"Rue des Ateliers, 14460 Colombelles, France",49.1916221,-0.3061681,medium,regional_hub,https://opalis.eu/fr/projets/grande-halle-de-colombelles,p_grande_halle_de_colombelles,Grande Halle de Colombel…,"Rue des Ateliers, 14460 Colombelles",49.1916221,-0.3061681,high
bg_mehrere_mehrere_boschgaard_tueren_innenausbau,Türen und Innenausbau,bw_weitere_regionale_rueckbauquellen_boschgaard,Weitere regionale…,'s-Hertogenbosch region demolition sources,,,low,regional_pool,archive:Woongroep_Boschgaard_Den_Bosch.md,p_woongroep_boschgaard_den_bosch,Woongroep Boschgaard…,"Mgr. van Roosmalenplein 19C, 5213 GC Den Bosch, Netherlands",51.6947,5.3082,high
bg_holz_mehrere_thoravej_tueren_zu_tischplatten,Türen zu Tischplatten,bw_thoravej_29,Thoravej 29 Bestandsgebä…,"Thoravej 29, 2400 København NV, Denmark",55.706084,12.526846,high,verified_street,archive:Thoravej_29_Copenhagen.md,p_thoravej_29_copenhagen,Thoravej 29 Copenhagen,"Thoravej 29, 2400 København NV, Copenhagen",55.706084,12.526846,high
bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,"Türen, Fenster und…",,,,,,,no_donor_link,,p_impact_hub_berlin_crclr_fitout,Impact Hub Berlin,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high
bg_verbundstoff_decke_umar_lindner_ceiling,UMAR Lindner-Decke,,,,,,,no_donor_link,,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high
bg_daemmstoff_daemmung_umar_mycelium,UMAR Pilzmyzel-Dämm.,,,,,,,no_donor_link,,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high
bg_mineralisch_wand_umar_recycled_bricks,UMAR Recyclingziegel,,,,,,,no_donor_link,,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high
bg_metall_tuer_umar_wabbes_handles,UMAR Wabbes Türgriffe,bw_generale_de_banque_brussels,Gén. de Banque BXL,"Rue Montagne du Parc 3, 1000 Brussels, Belgium",50.8455758,4.3604784,high,verified_street,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high
bg_glas_fenster_trae_high_rise_aarhus_upcycled_elements,Upcycled window elements,,,,,,,no_donor_link,,p_trae_high_rise_aarhus,TRÆ High-Rise,"Kalkværksvej 1-5, 8000 Aarhus C, Denmark",56.1539,10.2048,high
bg_keramik_mehrere_verbiest_karreveld_dach_terrasse,Verbiest Dach- und…,,,,,,,no_donor_link,,p_verbiest_karreveld_brussels,Verbiest + Karreveld,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium
bg_keramik_mehrere_verbiest_hanzinelle_fliesen,Verbiest dekorative…,bw_altes_projekt_in_hanzinelle,Altes Projekt in…,"Hanzinelle, Belgium (former project site)",50.2949873,4.5607099,low,area_only,archive:Verbiest_Karreveld_Brussels.md,p_verbiest_karreveld_brussels,Verbiest + Karreveld,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium
bg_unbekannt_technik_circular_pavilion_lights,Vier grosse Leuchten…,,,,,,,no_donor_link,,p_circular_pavilion_paris,Circular Pavilion Paris,"Place de l'Hôtel de Ville, 75004 Paris, France",48.8565,2.3522,medium
bg_kunststoff_technik_brighton_vinylbanner_dampfbremse,Vinylbanner als Dampfbre…,,,,,,,no_donor_link,,p_brighton_waste_house_brighton,Brighton Waste House,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high
bg_mehrere_fassade_crclr_curtain_wall_sheet_glass,Vorhangfassadenelemente,bw_crclr_external_reuse_sources,Externe Reuse-Quellen…,"Berlin (external reuse sources, no single site)",52.5173885,13.3951309,low,multi_site_program,https://www.buildingsocialecology.org/projects/crclr-house-berlin/,p_crclr_house_impact_hub_berlin,CRCLR House,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high
bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels,WBS70 precast panels,,,,,,,no_donor_link,,p_association_house_groeditz,Vereinshaus Gröditz,"Gröditz, 01609, Germany",51.4142,13.4351,low
bg_kunststoff_wand_awm_wc_partitions,WC partitions,bw_behrensbau_duesseldorf_donor,Behrensbau Düsseldorf…,"Mannesmannufer 2, 40213 Düsseldorf, Germany",51.2210197,6.7680311,high,verified_street,https://www.hdgnrw.de/ueber-uns/behrensbau,p_awm_muenster_circular_office,AWM Münster – zirkulärer…,"Rösnerstraße 10, 48155 Münster, Germany",51.9359,7.6356,high
bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,Wand- und Fassadenelemen…,bw_olympisches_dorf_muenchen,Olympisches Dorf München,"Connollystraße 3, 80809 München, Germany",48.1803734,11.5477603,high,verified_street,https://www.plattenvereinigung.de/project/orte/,p_plattenvereinigung_berlin,Plattenvereinigung Berlin,"Gustav-Meyer-Allee 25, 13355 Berlin (Peter-Behrens-Halle, Jan 2010–May 2011); Tempelhofer Feld, southern entrance Oderstraße, 12051 Berlin (May 2011–Oct 2011+)",52.5408,13.3892,medium
bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,Wand- und Fassadenelemen…,bw_ph12_punkthochhaus_frankfurt_oder,PH12-Punkthochhaus…,"Robert-Havemann-Straße 12-13, 15230 Frankfurt (Oder), Germany",52.3294882,14.534605,high,verified_street,https://www.plattenvereinigung.de/project/orte/,p_plattenvereinigung_berlin,Plattenvereinigung Berlin,"Gustav-Meyer-Allee 25, 13355 Berlin (Peter-Behrens-Halle, Jan 2010–May 2011); Tempelhofer Feld, southern entrance Oderstraße, 12051 Berlin (May 2011–Oct 2011+)",52.5408,13.3892,medium
bg_keramik_wand_chiro_tiles,Wandfliesen,,,,,,,no_donor_link,,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high
bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,Waschbecken,,,,,,,no_donor_link,,p_recyclinghaus_hannover,Recyclinghaus Hannover,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high
bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,Werkhofstruktur und…,bw_werkhof_moeoeslistrasse,Werkhof Mööslistrasse,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3457808,8.5284529,high,verified_street,archive:Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md,p_kindergarten_moeoeslistrasse_manegg_zuerich,Kindergarten Mööslistras…,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high
bg_stahl_mehrere_wetternde_offcut_tore_saxum,Wetternde Stahl-Offcut-T…,bw_benachbarte_winery_shoring_walls_offcuts,Benachbarte Winery-Shori…,"Willow Creek Road area, Paso Robles, CA, USA",,,low,area_only,https://www.saxumvineyards.com/,p_saxum_vineyard_equipment_barn_paso_robles,Saxum Vineyard Equipment…,"2800 Willow Creek Road, Paso Robles, CA 93446, USA",35.6366,-120.6869,high
bg_stahl_technik_multi_reinstalled_elevator_motors,Wieder eingebaute…,bw_multi_brouckere_tower,Ehemaliger Philips,"Boulevard Anspach / De Brouckère, 1000 Brussels, Belgium",50.8507197,4.351774,medium,verified_area,archive:Multi_Brussels_Reuse_in_MULTI.md,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high
bg_holz_ausbau_ferme_fixed_cupboards,Wiederverwendetes Holz…,,,,,,,no_donor_link,,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high
bg_stahl_fassade_recyclinghaus_wellblech,Wiederverwendetes…,,,,,,,no_donor_link,,p_recyclinghaus_hannover,Recyclinghaus Hannover,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high
bg_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz,Windturbinenflügel als…,bw_ausgemusterte_windkraftanlagen_als_rotorblatt_donor,Ausgemusterte Windkrafta…,Decommissioned wind turbines (no fixed site),,,low,mobile_source,processed,p_trae_high_rise_aarhus,TRÆ High-Rise,"Kalkværksvej 1-5, 8000 Aarhus C, Denmark",56.1539,10.2048,high
bg_holz_ausbau_awm_fixed_builtins,Wood for fixed built-ins,bw_public_building_material_sources_awm,Public building and…,Münster region public building demolition sources,,,low,regional_pool,archive:AWM_Muenster_Circular_Office.md,p_awm_muenster_circular_office,AWM Münster – zirkulärer…,"Rösnerstraße 10, 48155 Münster, Germany",51.9359,7.6356,high
bg_kunststoff_daemmung_brighton_zahnbuersten_medienabfall_infill,Zahnbürsten und Medienab…,,,,,,,no_donor_link,,p_brighton_waste_house_brighton,Brighton Waste House,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high
bg_ziegel_mehrere_svanen,Ziegel,bw_ehemalige_gladsaxe_school,Ehemalige Gladsaxe School,"Tobaksvejen 6, 2860 Søborg, Denmark",55.74061,12.481879,high,verified_street,archive:Svanen_Kindergarten_Gladsaxe.md,p_svanen_kindergarten_gladsaxe,Svanen,"Tobaksvejen 6, 2860 Søborg, Denmark",55.7346,12.4033,high
bg_ziegel_mehrere_impact_reception,Ziegel im Empfang,,,,,,,no_donor_link,,p_impact_hub_berlin_crclr_fitout,Impact Hub Berlin,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high
bg_ziegel_mehrere_resource_rows_ziegelfassade,Ziegelfassadenmodule,,,,,,,no_donor_link,,p_resource_rows_copenhagen,Resource Rows,"Ejler Billes Allé 29, 2300 København S, Denmark",55.641,12.5852,high
bg_ziegel_mehrere_maison_dna_outer_walls,Ziegelwände als äußere…,,,,,,,no_donor_link,,p_maison_dna_asse,Maison DnA,"Bergestraat 40, 1730 Asse, Belgium",50.9078,4.1986,high
bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile,Zugeschnittene WBS70-Sta…,bw_berlin_marzahn_wbs70_plattenbau,Berliner/Marzahner…,"Berlin-Marzahn, Germany",52.5511184,13.676873,low,district_only,https://www.kuladig.de/Objektansicht/BKM-31000252,p_berlin_schildow_pilot_house,Berlin-Schildow Pilot,"Schildow, 16552, Germany",52.6333,13.3833,low
bg_aluminium_profile_multi_facade_h_profiles,bg_reuse_aluminium_profile_multi_facade_h_profiles,,,,,,,no_donor_link,,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high
bg_aluminium_technik_meduni_cable_ducts_grids_candidate,bg_reuse_aluminium_technik_meduni_cable_ducts_grids_candidate,,,,,,,no_donor_link,,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high
bg_asphalt_liander_existing_roofs,bg_reuse_asphalt_liander_existing_roofs,,,,,,,no_donor_link,,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high
bg_ausbau_wand_meduni_toilet_partitions_candidate,bg_reuse_ausbau_wand_meduni_toilet_partitions_candidate,,,,,,,no_donor_link,,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high
bg_bestand_liander_existing_constructions,bg_reuse_bestand_liander_existing_constructions,,,,,,,no_donor_link,,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high
bg_beton_innenwand_bluecity_original_concrete_blocks,bg_reuse_beton_innenwand_bluecity_original_concrete_blocks,,,,,,,no_donor_link,,p_bluecity_offices_rotterdam,BlueCity Offices…,"Maasboulevard 100, 3063 NS Rotterdam, Netherlands",51.9436,4.5112,high
bg_beton_liander_demolished_concrete,bg_reuse_beton_liander_demolished_concrete,,,,,,,no_donor_link,,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high
bg_beton_tragwerk_upcycle_studios_recycled_concrete,bg_reuse_beton_tragwerk_upcycle_studios_recycled_concrete,,,,,,,no_donor_link,,p_upcycle_studios_copenhagen,Upcycle Studios Copenhag…,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium
bg_boden_meduni_double_floors_candidate,bg_reuse_boden_meduni_double_floors_candidate,,,,,,,no_donor_link,,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high
bg_daemmstoff_daemmung_umar_repurposed_insulation,bg_reuse_daemmstoff_daemmung_umar_repurposed_insulation,,,,,,,no_donor_link,,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high
bg_decke_liander_existing_ceiling_plates,bg_reuse_decke_liander_existing_ceiling_plates,,,,,,,no_donor_link,,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high
bg_fliesen_boden_wand_meduni_tiles_candidate,bg_reuse_fliesen_boden_wand_meduni_tiles_candidate,,,,,,,no_donor_link,,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high
bg_glas_fenster_k118_zurich_windows_candidate,bg_reuse_glas_fenster_k118_zurich_windows_candidate,,,,,,,no_donor_link,,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high
bg_glas_fenster_upcycle_studios_repurposed_double_glazing,bg_reuse_glas_fenster_upcycle_studios_repurposed_double_glazing,,,,,,,no_donor_link,,p_upcycle_studios_copenhagen,Upcycle Studios Copenhag…,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium
bg_glas_innenwand_bluecity_reused_window_frames,bg_reuse_glas_innenwand_bluecity_reused_window_frames,,,,,,,no_donor_link,,p_bluecity_offices_rotterdam,BlueCity Offices…,"Maasboulevard 100, 3063 NS Rotterdam, Netherlands",51.9436,4.5112,high
bg_holz_ausbau_canaux_archive_furniture_acoustic_desks,bg_reuse_holz_ausbau_canaux_archive_furniture_acoustic_desks,,,,,,,no_donor_link,,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high
bg_holz_ausbau_upcycle_studios_discarded_flooring_boards,bg_reuse_holz_ausbau_upcycle_studios_discarded_flooring_boards,,,,,,,no_donor_link,,p_upcycle_studios_copenhagen,Upcycle Studios Copenhag…,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium
bg_holz_aussenraum_canaux_landing_doors_decking_lattice,bg_reuse_holz_aussenraum_canaux_landing_doors_decking_lattice,,,,,,,no_donor_link,,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high
bg_holz_boden_canaux_refurbished_wooden_floor,bg_reuse_holz_boden_canaux_refurbished_wooden_floor,,,,,,,no_donor_link,,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high
bg_holz_boden_k118_parquet_candidate,bg_reuse_holz_boden_k118_parquet_candidate,,,,,,,no_donor_link,,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high
bg_holz_boden_meduni_parquet_candidate,bg_reuse_holz_boden_meduni_parquet_candidate,,,,,,,no_donor_link,,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high
bg_holz_dach_k118_aarau_roof_elements_candidate,bg_reuse_holz_dach_k118_aarau_roof_elements_candidate,,,,,,,no_donor_link,,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high
bg_holz_fassade_hastings_pier_rescued_tropical_hardwood,bg_reuse_holz_fassade_hastings_pier_rescued_tropical_hardwood,,,,,,,no_donor_link,,p_hastings_pier_visitor_centre,Hastings Pier Visitor…,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high
bg_holz_fassade_liander_waste_wood_facades,bg_reuse_holz_fassade_liander_waste_wood_facades,,,,,,,no_donor_link,,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high
bg_holz_mehrere_grubenstrasse_old_roof_purlins,bg_reuse_holz_mehrere_grubenstrasse_old_roof_purlins,,,,,,,no_donor_link,,p_grubenstrasse_29_werkhof_29_zuerich,Grubenstrasse 29,"Grubenstrasse 29, 8045 Zürich, Binz",47.3612682,8.5142622,high
bg_holz_mehrere_resource_rows_metro_wastewood_candidate,bg_reuse_holz_mehrere_resource_rows_metro_wastewood_candidate,,,,,,,no_donor_link,,p_resource_rows_copenhagen,Resource Rows,"Ejler Billes Allé 29, 2300 København S, Denmark",55.641,12.5852,high
bg_holz_moebel_hastings_pier_deck_furniture,bg_reuse_holz_moebel_hastings_pier_deck_furniture,,,,,,,no_donor_link,,p_hastings_pier_visitor_centre,Hastings Pier Visitor…,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high
bg_holz_papier_ferme_du_rail_recycled_fibre_wall_panels,bg_reuse_holz_papier_ferme_du_rail_recycled_fibre_wall_panels,,,,,,,no_donor_link,,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high
bg_holz_tragwerk_cascadeup_glulamst_frame,bg_reuse_holz_tragwerk_cascadeup_glulamst_frame,,,,,,,no_donor_link,,p_cascadeup_london_secondary_timber_glulam_demonstrator,CascadeUp,"London; UCL Festival of Engineering 2024, London Design Festival 2024, Futurebuild 2025",51.5074456,-0.1277653,high
