bauteilgruppe_id,bauteilgruppe_name,projekt_id,projekt_name,address,latitude,longitude,confidence,evidence_status,linked_program,donor_staedte,receiver_staedte,source_url,donor_bauwerk_id,donor_bauwerk_name,donor_address,donor_latitude,donor_longitude,donor_confidence,donor_evidence_status,donor_source_url,donor_notes
bg_stahl_mehrere_chiro_u_lintels,Stahl-U-Profile als…,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high,,,,,,,,,,,,,,
bg_stahl_mehrere_grubenstrasse_access_structures,Stahlbauteile für…,p_grubenstrasse_29_werkhof_29_zuerich,Grubenstrasse 29,"Grubenstrasse 29, 8045 Zürich, Binz",47.3612682,8.5142622,high,,,,,,bw_grubenstrasse_external_donor_sources,Externe Rückbauprojekte…,Zürich region external demolition projects,,,low,regional_pool,archive:Grubenstrasse_29_Werkhof_29_Zuerich.md,
bg_stahlbeton_mehrere_haus_hos_floor_elements,Stahlbeton-Deckenelemente,p_haus_hos_mehrfamilienhaus_muehlhausen,Haus HOS,"Mühlhausen, 99974, Germany",51.2089,10.4526,low,city_only,,,,https://www.seidlarchitekten.de/haus-hos-muehlhausen/,bw_leinefelde_plattenbau_donor,Rückbaustelle,"Leinefelde, 37339, Germany",51.3878458,10.3212678,low,city_only,archive:Haus_HOS_Mehrfamilienhaus_Muehlhausen.md,
bg_stahlbeton_treppe_haus_hos,Stahlbeton-Treppen,p_haus_hos_mehrfamilienhaus_muehlhausen,Haus HOS,"Mühlhausen, 99974, Germany",51.2089,10.4526,low,city_only,,,,https://www.seidlarchitekten.de/haus-hos-muehlhausen/,bw_leinefelde_plattenbau_donor,Rückbaustelle,"Leinefelde, 37339, Germany",51.3878458,10.3212678,low,city_only,archive:Haus_HOS_Mehrfamilienhaus_Muehlhausen.md,
bg_stahlbeton_wand_haus_hos_elements,Stahlbeton-Wandelemente,p_haus_hos_mehrfamilienhaus_muehlhausen,Haus HOS,"Mühlhausen, 99974, Germany",51.2089,10.4526,low,city_only,,,,https://www.seidlarchitekten.de/haus-hos-muehlhausen/,bw_leinefelde_plattenbau_donor,Rückbaustelle,"Leinefelde, 37339, Germany",51.3878458,10.3212678,low,city_only,archive:Haus_HOS_Mehrfamilienhaus_Muehlhausen.md,
bg_stahl_mehrere_crclr_trusses_greenhouse,Stahlfachwerktraeger…,p_crclr_house_impact_hub_berlin,CRCLR House,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,,,,,processed+web,,,,,,,,,
bg_stahl_fassade_svanen_stahlfassadenelemente,Stahlfassadenelemente,p_svanen_kindergarten_gladsaxe,Svanen,"Tobaksvejen 6, 2860 Søborg, Denmark",55.7346,12.4033,high,,,,,https://www.gladsaxe.dk/,bw_ehemalige_gladsaxe_school,Ehemalige Gladsaxe School,"Tobaksvejen 6, 2860 Søborg, Denmark",55.74061,12.481879,high,verified_street,archive:Svanen_Kindergarten_Gladsaxe.md,
bg_stahl_mehrere_lycee_facade_panels_railing,Stahlfassadenpaneele…,p_lycee_michel_lucius_conversion_luxembourg,Lycée Michel Lucius…,"157 Avenue Pasteur, L-2311 Luxembourg",49.6094,6.1267,high,,,,,https://opalis.eu/fr/projets/lycee-michel-lucius,bw_lycee_block_3000,Lycée Lucius B3000,"157 Avenue Pasteur, L-2311 Luxembourg",49.6249025,6.1136808,high,verified_street,https://opalis.eu/fr/projets/lycee-michel-lucius,
bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,Stahlpergola,p_kindergarten_moeoeslistrasse_manegg_zuerich,Kindergarten Mööslistras…,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,,,,,https://www.stadt-zuerich.ch/,bw_einkaufswagendepot_zuerich,Ehemaliges Einkaufswagen…,"Zürich, Switzerland (former shopping-cart depot)",47.3744489,8.5410422,low,city_only,processed,
bg_stahl_mehrere_crclr_roof_to_stair_stringers,Stahlpfetten,p_crclr_house_impact_hub_berlin,CRCLR House,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,,,,,processed+web,,,,,,,,,
bg_stahl_mehrere_biopartner_5_stuetzen_rahmen,Stahlträger (Biopartner),p_biopartner_5_leiden_oegstgeest,BioPartner 5,"Limes 7 / Leiden Bio Science Park, Oegstgeest/Leiden",52.1710283,4.4502649,high,,,,,,bw_gorlaeus_hochhaus,Gorlaeus Hochhaus,"Einsteinweg 55, 2333 CC Leiden, Netherlands",52.1677621,4.4609833,high,verified_street,https://www.student.universiteitleiden.nl/en/locations/gorlaeus-building,
bg_stahl_mehrere_geplante_stahltrager_roots,Stahlträger (Geplante),p_roots_in_the_sky_blackfriars_crown_court,Roots in the Sky,"1-15 Pocock Street, London SE1 0BT, UK",51.5025,-0.0999,high,,,,,https://en.wikipedia.org/wiki/Blackfriars_Crown_Court,bw_1_broadgate_1_2_broadgate_donor_stahl,1 Broadgate,"1 Broadgate, London EC2M 2SY, UK",51.5191859,-0.0888924,high,verified_street,https://www.broadgate.co.uk/,
bg_stahl_mehrere_moeoeslistrasse_stuetzen,Stahlträger (Möösli.),p_kindergarten_moeoeslistrasse_manegg_zuerich,Kindergarten Mööslistras…,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,,,,,https://www.stadt-zuerich.ch/,bw_stadt_zuerich_occasionslager,Städtische Occasionslage…,Zürich municipal reuse depot (Occasionslager),,,low,city_only,processed,
bg_stahl_traeger_timber_square,Stahlträger (Timber),p_timber_square_london,Timber Square London,"25 Lavington Street / Bankside, Southwark, London SE1",51.5050972,-0.1000695,high,,,,,,,,,,,,,,
bg_stahl_mehrere_timber_square_reception_girder,Stahlträger als Empfangs…,p_timber_square_london,Timber Square London,"25 Lavington Street / Bankside, Southwark, London SE1",51.5050972,-0.1000695,high,,,,,,bw_timber_square_print_building,Timber Square Print…,"25 Lavington Street, London SE1 0NZ, UK",51.5050972,-0.1000695,high,verified_street,archive:Timber_Square_London.md,
bg_stahl_traeger_zinneke_feder_stuerze,Stahlträger als Stürze,p_zinneke_feder_masui4ever_brussels,Zinneke,"Masuiplein 13, 1030 Brussels, Belgium",50.8647,4.3592,high,,,,,https://opalis.eu/fr/projets/zinneke-feder-masui4ever,,,,,,,,,
bg_stahl_mehrere_welpeloo_paternoster_textilmaschine,Stahlträger aus Paternos…,p_villa_welpeloo_enschede,Villa Welpeloo Enschede,"Bamshoevelaan 49, 7523 JJ Enschede, Netherlands",52.2283,6.8814,high,,,,,https://www.superuse-studios.com/,bw_paternoster_textilindustriemaschine_enschede,Paternoster-,"Enschede, Netherlands",52.2233633,6.8705957,low,city_only,archive:Villa_Welpeloo_Enschede.md,
bg_stahl_mehrere_k118_structure,Stahlträger und Stützen…,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,bw_elys_basel_donor,ELYS-Projekt Basel,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.573746,7.5734396,high,verified_street,processed+ELYS,
bg_stahl_mehrere_big_dig_house,Stahlträger un… (Big Dig),p_big_dig_house_lexington_massachusetts,Big Dig House,"8 Bird Hill Road, Lexington, MA 02421, USA",42.2586,-71.2139,high,,,,,https://www.projectarchitects.com/projects/big-dig-house,bw_boston_big_dig_i_93_infrastructure,Big Dig (I-93),"I-93 Big Dig corridor, Boston/Cambridge, MA, USA",42.3882451,-71.1191462,low,infrastructure_corridor,https://www.projectarchitects.com/projects/big-dig-house,
bg_stahl_mehrere_holbein_structural,Stahlträger un… (Holbein),p_holbein_gardens_london,"Holbein Gardens, London","7 Holbein Place, London SW1W 8NR, UK",51.4947,-0.1489,high,,,,,https://www.grosvenor.com/property/holbein-gardens,bw_cleveland_steel_reclaimed_stock,Cleveland Steel reclaimed,"Cleveland Steel stockyard, London, UK",,,low,business_site,archive:House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain.md,
bg_stahl_mehrere_55gss_external_core,Steel profiles for…,p_55_great_suffolk_street_london,55 Great Suffolk Street,"55 Great Suffolk Street, London SE1 0UQ, UK",51.5018,-0.0789,high,,,,,processed+archive,bw_1_broadgate_london,"1 Broadgate, London","1 Broadgate, London EC2M 2SY, UK",51.5191859,-0.0888924,high,verified_street,https://www.broadgate.co.uk/,
bg_naturstein_boden_ferme_slabs_fill,Stein- und Bürofußbodenp…,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,,,,,,,,,,,,,,
bg_naturstein_wand_verbiest_charleroi,Steine aus Charleroi,p_verbiest_karreveld_brussels,Verbiest + Karreveld,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium,,,,,https://opalis.eu/fr/projets/verbiest-karreveld,bw_palais_des_expositions_charleroi,Palais des Expositions…,"Charleroi, Belgium (Palais des Expositions)",50.4116233,4.444528,low,city_only,processed,
bg_daemmstoff_daemmung_zinneke_feder_steinwolle,Steinwolle-Dämmplatten,p_zinneke_feder_masui4ever_brussels,Zinneke,"Masuiplein 13, 1030 Brussels, Belgium",50.8647,4.3592,high,,,,,https://opalis.eu/fr/projets/zinneke-feder-masui4ever,,,,,,,,,
bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation,Steinwolledämmung aus…,p_elys_kultur_gewerbehaus_basel,ELYS Kultur- und…,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.5489,7.6012,high,,,,,processed+ELYS,bw_elys_regional_reuse_sources,Regionale Rueckbau- und…,Basel region demolition/reuse sources,,,low,regional_pool,processed,
bg_ziegel_mehrere_holbein_stone,Stone / brickwork,p_holbein_gardens_london,"Holbein Gardens, London","7 Holbein Place, London SW1W 8NR, UK",51.4947,-0.1489,high,,,,,https://www.grosvenor.com/property/holbein-gardens,,,,,,,,,
bg_stahl_mehrere_bedzed_structural,Structural steel frame…,p_bedzed_london_hackbridge,BedZED,"24 Helios Road, Wallington, London SM6 7BZ, UK",51.3653,-0.1494,high,,,,,https://www.bioregional.com/projects-and-services/case-studies/bedzed,bw_brighton_railway_station_donor,Brighton Railway…,"Brighton Railway Station, Queens Road, Brighton BN1 3XP, UK",50.8288719,-0.1411137,medium,verified_station,https://www.construction21.org/articles/h/the-brighton-waste-house.html,+1 more donors; see bauteilgruppe_donor_receiver_map.csv
bg_beton_wand_chiro_surplus_blocks,Surplus-Betonblöcke,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high,,,,,,,,,,,,,,
bg_daemmstoff_daemmung_chiro_surplus_floor_wall,Surplus-Dämmung Boden/Wa…,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high,,,,,,,,,,,,,,
bg_holz_mehrere_chiro_surplus_roof_frame,Surplus-Holzrahmen,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high,,,,,,,,,,,,,,
bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen,TT-/Betondecken zu…,p_thoravej_29_copenhagen,Thoravej 29 Copenhagen,"Thoravej 29, 2400 København NV, Copenhagen",55.706084,12.526846,high,,,,,,bw_thoravej_29,Thoravej 29 Bestandsgebä…,"Thoravej 29, 2400 København NV, Denmark",55.706084,12.526846,high,verified_street,archive:Thoravej_29_Copenhagen.md,
bg_holz_mehrere_beware_tulium_trusses,TULIUM Altholz-Träger,,,"Hertzallee, TU Berlin Campus, 10623 Berlin, Germany",52.5093686,13.3318278,medium,construction_site_street,Reallabor B(e) Ware → TULIUM museum pavilion,,,https://www.tu.berlin/en/stiftung/funding-opportunities/projects-at-tu-berlin/tulium,,,,,,,,,
bg_mehrere_technik_ithaka_tga_beleuchtung_installationen,Technische Bauteile,p_jeugdkliniek_ithaka_emergis_kloetinge,Jeugdkliniek Ithaka,"Oostmolenweg 79, 4481 PM Kloetinge, Netherlands",51.4479,3.6645,high,,,,,https://www.emergis.nl/,bw_rws_districtskantoor_terneuzen,Ehemaliges Rijkswatersta…,"Terneuzen, Netherlands (former Rijkswaterstaat district office)",51.298843,3.8422044,low,city_only,processed,
bg_mehrere_mehrere_brighton_teppichfliesen_fassade,Teppichfliesen als…,p_brighton_waste_house_brighton,Brighton Waste House,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high,,,,,https://www.construction21.org/articles/h/the-brighton-waste-house.html,,,,,,,,,
bg_holz_boden_circular_pavilion_terrace_decking,Terrassen-Caillebotis…,p_circular_pavilion_paris,Circular Pavilion Paris,"Place de l'Hôtel de Ville, 75004 Paris, France",48.8565,2.3522,medium,,,,,https://www.batiactu.com/edito/un-pavillon-circulaire-illustrer-reemploi-materiaux-42547.php,,,,,,,,,
bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,Terrazzo-/Spolia-Arbeits…,p_plp_london_hq_circular_studio_fitout,PLP London HQ circular…,"10 Whitechapel High St, London E1 8QS",51.514434,-0.0729102,high,,,,,,bw_plp_previous_studio_london,vorheriges PLP Studio,"10 Whitechapel High Street, London E1 8QS, UK",51.5145623,-0.0729474,high,verified_street,archive:PLP_London_HQ_Circular_Studio_Fitout.md,
bg_mehrere_treppe_plattenvereinigung_treppenelemente,Treppenelemente,p_plattenvereinigung_berlin,Plattenvereinigung Berlin,"Gustav-Meyer-Allee 25, 13355 Berlin (Peter-Behrens-Halle, Jan 2010–May 2011); Tempelhofer Feld, southern entrance Oderstraße, 12051 Berlin (May 2011–Oct 2011+)",52.5408,13.3892,medium,multi_site_verified,,,,https://www.plattenvereinigung.de/project/orte/,bw_olympisches_dorf_muenchen,Olympisches Dorf München,"Connollystraße 3, 80809 München, Germany",48.1803734,11.5477603,high,verified_street,https://www.plattenvereinigung.de/project/orte/,+2 more donors; see bauteilgruppe_donor_receiver_map.csv
bg_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten,Troldtekt-Akustikplatten,p_trae_high_rise_aarhus,TRÆ High-Rise,"Kalkværksvej 1-5, 8000 Aarhus C, Denmark",56.1539,10.2048,high,,,,,https://www.lendager.com/projects/trae,,,,,,,,,
bg_holz_fassade_hastings_hardwood_cladding,Tropische Hartholz-Deckb…,p_hastings_pier_visitor_centre,Hastings Pier Visitor…,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high,,,,,https://www.drmm.co.uk/project/hastings-pier/,bw_hastings_pier_fire_damaged_deck,Brandschaden,"Hastings Pier, Hastings TN34 1JY, UK",50.8521015,0.5725697,medium,verified_structure,https://www.drmm.co.uk/project/hastings-pier/,
bg_mehrere_mehrere_maison_des_canaux_doors,Türen / Raumabschlüsse,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,,,,,https://www.lescanaux.com/,,,,,,,,,
bg_holz_tuer_grande_halle_fire,Türen und Brandschutztür…,p_grande_halle_de_colombelles,Grande Halle de Colombel…,"Rue des Ateliers, 14460 Colombelles",49.1916221,-0.3061681,high,,,,,,bw_colombelles_regional_donor_sources,Regionale Rückbau- und…,"Rue des Ateliers, 14460 Colombelles, France",49.1916221,-0.3061681,medium,regional_hub,https://opalis.eu/fr/projets/grande-halle-de-colombelles,
bg_mehrere_mehrere_boschgaard_tueren_innenausbau,Türen und Innenausbau,p_woongroep_boschgaard_den_bosch,Woongroep Boschgaard…,"Mgr. van Roosmalenplein 19C, 5213 GC Den Bosch, Netherlands",51.6947,5.3082,high,,,,,https://www.boschgaard.nl/,bw_weitere_regionale_rueckbauquellen_boschgaard,Weitere regionale…,'s-Hertogenbosch region demolition sources,,,low,regional_pool,archive:Woongroep_Boschgaard_Den_Bosch.md,
bg_holz_mehrere_thoravej_tueren_zu_tischplatten,Türen zu Tischplatten,p_thoravej_29_copenhagen,Thoravej 29 Copenhagen,"Thoravej 29, 2400 København NV, Copenhagen",55.706084,12.526846,high,,,,,,bw_thoravej_29,Thoravej 29 Bestandsgebä…,"Thoravej 29, 2400 København NV, Denmark",55.706084,12.526846,high,verified_street,archive:Thoravej_29_Copenhagen.md,
bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,"Türen, Fenster und…",p_impact_hub_berlin_crclr_fitout,Impact Hub Berlin,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,,,,,https://www.buildingsocialecology.org/projects/crclr-house-berlin/,,,,,,,,,
bg_verbundstoff_decke_umar_lindner_ceiling,UMAR Lindner-Decke,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high,,,,,,,,,,,,,,
bg_daemmstoff_daemmung_umar_mycelium,UMAR Pilzmyzel-Dämm.,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high,,,,,,,,,,,,,,
bg_mineralisch_wand_umar_recycled_bricks,UMAR Recyclingziegel,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high,,,,,,,,,,,,,,
bg_metall_tuer_umar_wabbes_handles,UMAR Wabbes Türgriffe,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high,,,,,,bw_generale_de_banque_brussels,Gén. de Banque BXL,"Rue Montagne du Parc 3, 1000 Brussels, Belgium",50.8455758,4.3604784,high,verified_street,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,
bg_glas_fenster_trae_high_rise_aarhus_upcycled_elements,Upcycled window elements,p_trae_high_rise_aarhus,TRÆ High-Rise,"Kalkværksvej 1-5, 8000 Aarhus C, Denmark",56.1539,10.2048,high,,,,,https://www.lendager.com/projects/trae,,,,,,,,,
bg_keramik_mehrere_verbiest_karreveld_dach_terrasse,Verbiest Dach- und…,p_verbiest_karreveld_brussels,Verbiest + Karreveld,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium,,,,,https://opalis.eu/fr/projets/verbiest-karreveld,,,,,,,,,
bg_keramik_mehrere_verbiest_hanzinelle_fliesen,Verbiest dekorative…,p_verbiest_karreveld_brussels,Verbiest + Karreveld,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium,,,,,https://opalis.eu/fr/projets/verbiest-karreveld,bw_altes_projekt_in_hanzinelle,Altes Projekt in…,"Hanzinelle, Belgium (former project site)",50.2949873,4.5607099,low,area_only,archive:Verbiest_Karreveld_Brussels.md,
bg_unbekannt_technik_circular_pavilion_lights,Vier grosse Leuchten…,p_circular_pavilion_paris,Circular Pavilion Paris,"Place de l'Hôtel de Ville, 75004 Paris, France",48.8565,2.3522,medium,,,,,https://www.batiactu.com/edito/un-pavillon-circulaire-illustrer-reemploi-materiaux-42547.php,,,,,,,,,
bg_kunststoff_technik_brighton_vinylbanner_dampfbremse,Vinylbanner als Dampfbre…,p_brighton_waste_house_brighton,Brighton Waste House,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high,,,,,https://www.construction21.org/articles/h/the-brighton-waste-house.html,,,,,,,,,
bg_mehrere_fassade_crclr_curtain_wall_sheet_glass,Vorhangfassadenelemente,p_crclr_house_impact_hub_berlin,CRCLR House,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,,,,,processed+web,bw_crclr_external_reuse_sources,Externe Reuse-Quellen…,"Berlin (external reuse sources, no single site)",52.5173885,13.3951309,low,multi_site_program,https://www.buildingsocialecology.org/projects/crclr-house-berlin/,
bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels,WBS70 precast panels,p_association_house_groeditz,Vereinshaus Gröditz,"Gröditz, 01609, Germany",51.4142,13.4351,low,city_only,,,,https://www.researchgate.net/publication/365763750_Reuse_of_concrete_components_in_new_construction_projectscritical_review_of_77_circular_precedents,,,,,,,,,
bg_kunststoff_wand_awm_wc_partitions,WC partitions,p_awm_muenster_circular_office,AWM Münster – zirkulärer…,"Rösnerstraße 10, 48155 Münster, Germany",51.9359,7.6356,high,,,,,https://awm.stadt-muenster.de/,bw_behrensbau_duesseldorf_donor,Behrensbau Düsseldorf…,"Mannesmannufer 2, 40213 Düsseldorf, Germany",51.2210197,6.7680311,high,verified_street,https://www.hdgnrw.de/ueber-uns/behrensbau,
bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,Wand- und Fassadenelemen…,p_plattenvereinigung_berlin,Plattenvereinigung Berlin,"Gustav-Meyer-Allee 25, 13355 Berlin (Peter-Behrens-Halle, Jan 2010–May 2011); Tempelhofer Feld, southern entrance Oderstraße, 12051 Berlin (May 2011–Oct 2011+)",52.5408,13.3892,medium,multi_site_verified,,,,https://www.plattenvereinigung.de/project/orte/,bw_olympisches_dorf_muenchen,Olympisches Dorf München,"Connollystraße 3, 80809 München, Germany",48.1803734,11.5477603,high,verified_street,https://www.plattenvereinigung.de/project/orte/,+1 more donors; see bauteilgruppe_donor_receiver_map.csv
bg_keramik_wand_chiro_tiles,Wandfliesen,p_chiro_d_itterbeek_dilbeek,Chiro d’Itterbeek,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high,,,,,,,,,,,,,,
bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,Waschbecken,p_recyclinghaus_hannover,Recyclinghaus Hannover,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high,,,,,https://www.gundlach-bau.de/projekte/recyclinghaus-hannover,,,,,,,,,
bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,Werkhofstruktur und…,p_kindergarten_moeoeslistrasse_manegg_zuerich,Kindergarten Mööslistras…,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,,,,,https://www.stadt-zuerich.ch/,bw_werkhof_moeoeslistrasse,Werkhof Mööslistrasse,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3457808,8.5284529,high,verified_street,archive:Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md,
bg_stahl_mehrere_wetternde_offcut_tore_saxum,Wetternde Stahl-Offcut-T…,p_saxum_vineyard_equipment_barn_paso_robles,Saxum Vineyard Equipment…,"2800 Willow Creek Road, Paso Robles, CA 93446, USA",35.6366,-120.6869,high,,,,,https://www.saxumvineyards.com/,bw_benachbarte_winery_shoring_walls_offcuts,Benachbarte Winery-Shori…,"Willow Creek Road area, Paso Robles, CA, USA",,,low,area_only,https://www.saxumvineyards.com/,
bg_stahl_technik_multi_reinstalled_elevator_motors,Wieder eingebaute…,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,,,,,https://www.multibrussels.eu/,bw_multi_brouckere_tower,Ehemaliger Philips,"Boulevard Anspach / De Brouckère, 1000 Brussels, Belgium",50.8507197,4.351774,medium,verified_area,archive:Multi_Brussels_Reuse_in_MULTI.md,
bg_holz_ausbau_ferme_fixed_cupboards,Wiederverwendetes Holz…,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,,,,,,,,,,,,,,
bg_stahl_fassade_recyclinghaus_wellblech,Wiederverwendetes…,p_recyclinghaus_hannover,Recyclinghaus Hannover,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high,,,,,https://www.gundlach-bau.de/projekte/recyclinghaus-hannover,,,,,,,,,
bg_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz,Windturbinenflügel als…,p_trae_high_rise_aarhus,TRÆ High-Rise,"Kalkværksvej 1-5, 8000 Aarhus C, Denmark",56.1539,10.2048,high,,,,,https://www.lendager.com/projects/trae,bw_ausgemusterte_windkraftanlagen_als_rotorblatt_donor,Ausgemusterte Windkrafta…,Decommissioned wind turbines (no fixed site),,,low,mobile_source,processed,
bg_holz_ausbau_awm_fixed_builtins,Wood for fixed built-ins,p_awm_muenster_circular_office,AWM Münster – zirkulärer…,"Rösnerstraße 10, 48155 Münster, Germany",51.9359,7.6356,high,,,,,https://awm.stadt-muenster.de/,bw_public_building_material_sources_awm,Public building and…,Münster region public building demolition sources,,,low,regional_pool,archive:AWM_Muenster_Circular_Office.md,
bg_kunststoff_daemmung_brighton_zahnbuersten_medienabfall_infill,Zahnbürsten und Medienab…,p_brighton_waste_house_brighton,Brighton Waste House,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high,,,,,https://www.construction21.org/articles/h/the-brighton-waste-house.html,,,,,,,,,
bg_ziegel_mehrere_svanen,Ziegel,p_svanen_kindergarten_gladsaxe,Svanen,"Tobaksvejen 6, 2860 Søborg, Denmark",55.7346,12.4033,high,,,,,https://www.gladsaxe.dk/,bw_ehemalige_gladsaxe_school,Ehemalige Gladsaxe School,"Tobaksvejen 6, 2860 Søborg, Denmark",55.74061,12.481879,high,verified_street,archive:Svanen_Kindergarten_Gladsaxe.md,
bg_ziegel_mehrere_impact_reception,Ziegel im Empfang,p_impact_hub_berlin_crclr_fitout,Impact Hub Berlin,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,,,,,https://www.buildingsocialecology.org/projects/crclr-house-berlin/,,,,,,,,,
bg_ziegel_mehrere_resource_rows_ziegelfassade,Ziegelfassadenmodule,p_resource_rows_copenhagen,Resource Rows,"Ejler Billes Allé 29, 2300 København S, Denmark",55.641,12.5852,high,,,,,https://dac.dk/en/magazine/resource-rows,,,,,,,,,
bg_ziegel_mehrere_maison_dna_outer_walls,Ziegelwände als äußere…,p_maison_dna_asse,Maison DnA,"Bergestraat 40, 1730 Asse, Belgium",50.9078,4.1986,high,,,,,https://opalis.eu/fr/projets/maison-dna,,,,,,,,,
bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile,Zugeschnittene WBS70-Sta…,p_berlin_schildow_pilot_house,Berlin-Schildow Pilot,"Schildow, 16552, Germany",52.6333,13.3833,low,city_only,,,,https://www.kuladig.de/Objektansicht/BKM-31000252,bw_berlin_marzahn_wbs70_plattenbau,Berliner/Marzahner…,"Berlin-Marzahn, Germany",52.5511184,13.676873,low,district_only,https://www.kuladig.de/Objektansicht/BKM-31000252,
bg_aluminium_profile_multi_facade_h_profiles,bg_reuse_aluminium_profile_multi_facade_h_profiles,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,,,,,https://www.multibrussels.eu/,,,,,,,,,
bg_aluminium_technik_meduni_cable_ducts_grids_candidate,bg_reuse_aluminium_technik_meduni_cable_ducts_grids_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_asphalt_liander_existing_roofs,bg_reuse_asphalt_liander_existing_roofs,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
bg_ausbau_wand_meduni_toilet_partitions_candidate,bg_reuse_ausbau_wand_meduni_toilet_partitions_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_bestand_liander_existing_constructions,bg_reuse_bestand_liander_existing_constructions,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
