rel_type,property,rel_count,coverage,coverage_pct,distinct_values,suggested_verdict,samples
HAT_PRUEFUNG,evidence_source_id,408,408,100.0,9,DROP,q_aufbereitungsverfahren_reused_building_elements_md | archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1 | batch2_v2_followup_2026-05-20
HAT_PRUEFUNG,evidence_origin,408,408,100.0,2,DROP,source_curated | topology_synthesized
HAT_PRUEFUNG,evidence_confidence,408,408,100.0,2,KEEP,unklar | belegt
HAT_PRUEFUNG,evidence_basis,408,408,100.0,3,DROP,cell_citation | legacy_migration | controlled_vocab
HAT_PRUEFUNG,derivation_note,408,408,100.0,3,DROP, | r1: curated→source_curated (default reclassification) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_PRUEFUNG,source_resolution_status,408,408,100.0,2,DROP,needs_source_url_review | evidence_source_id_single_url
HAT_PRUEFUNG,source_status,408,408,100.0,3,DROP,candidate | missing | exact
HAT_PRUEFUNG,source_status_reason,408,408,100.0,3,DROP,candidate_urls_need_fact_review | no_exact_url_binding_needs_review | concrete_source_url_on_fact
HAT_PRUEFUNG,source_status_migration,408,408,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_PRUEFUNG,review_status,408,396,97.1,1,DROP,needs_source_url_review
HAT_PRUEFUNG,evidence_excerpt,408,87,21.3,20,DROP,"| Entrosten / Korrosionsbehandlung | `av_entrosten_korrosionsbehandlung` | Entf… | BELEGT | | Sägen von Betonfertigteilen / Trennen nasser Verbindungen | `av_betonfertigte… | | Glasreinigung, Entkitten und Entfernen alter Dichtungen | `av_glas_reinigung_…"
HAT_PRUEFUNG,source_scope,408,63,15.4,1,DROP,research_file_row
HAT_PRUEFUNG,verification_status,408,63,15.4,1,DROP,no_url_node
HAT_PRUEFUNG,verification_score,408,63,15.4,1,DROP,0.0
HAT_PRUEFUNG,verification_method,408,63,15.4,1,DROP,skipped
HAT_PRUEFUNG,verification_attempts,408,63,15.4,1,DROP,1
HAT_PRUEFUNG,verification_notes,408,63,15.4,1,DROP,No ExternalLink reachable from this citation
HAT_PRUEFUNG,strict_source_url_cleanup,408,51,12.5,1,DROP,mig_strict_source_url_binding_cleanup_2026_05_23
HAT_PRUEFUNG,evidence_quality,408,51,12.5,1,DROP,source_binding_not_exact
HAT_PRUEFUNG,evidence_note,408,51,12.5,1,DROP,Former evidence_confidence=belegt was downgraded because source_status is not e…
HAT_PRUEFUNG,evidence_cleanup_run,408,51,12.5,1,DROP,2026-05-28_belegt_confidence_conflict_cleanup
HAT_PRUEFUNG,previous_evidence_confidence,408,51,12.5,1,DROP,belegt
HAT_PRUEFUNG,evidence_confidence_status,408,51,12.5,1,DROP,downgraded_pending_exact_source_url_review
HAT_PRUEFUNG,source_url,408,12,2.9,4,DROP,https://www.stadt-zuerich.ch/de/planen-und-bauen/projekte-und-ausschreibungen/h… | https://eurocodes.jrc.ec.europa.eu/sites/default/files/2021-12/EUR23252EN.pdf | https://www.baunetzwissen.de/gesund-bauen/fachwissen/regelwerke/normen-fuer-den… | https://www.umweltbundesamt.de/system/files/medien/378/publikationen/texte_93_2…
HAT_PRUEFUNG,source_url_node_id,408,12,2.9,4,DROP,q_research_testing_verification_bauteilreuse_kg_url_1c3c02d1 | q_research_testing_verification_bauteilreuse_kg_url_79050c57 | q_research_testing_verification_bauteilreuse_kg_url_07c6159c | q_research_testing_verification_bauteilreuse_kg_url_60c31d28
HAT_RECHTLICHE_BEDINGUNG,review_status,15,15,100.0,1,DROP,needs_source_url_review
HAT_RECHTLICHE_BEDINGUNG,evidence_source_id,15,15,100.0,2,DROP,r2_c_journal_edge_restore | scope_split_rewire_2026_05_31
HAT_RECHTLICHE_BEDINGUNG,evidence_origin,15,15,100.0,1,DROP,source_curated
HAT_RECHTLICHE_BEDINGUNG,evidence_confidence,15,15,100.0,1,KEEP,teilweise_belegt
HAT_RECHTLICHE_BEDINGUNG,evidence_basis,15,15,100.0,1,DROP,cell_citation
HAT_RECHTLICHE_BEDINGUNG,source_resolution_status,15,15,100.0,1,DROP,needs_source_url_review
HAT_RECHTLICHE_BEDINGUNG,source_status,15,15,100.0,1,DROP,missing
HAT_RECHTLICHE_BEDINGUNG,source_status_reason,15,15,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_RECHTLICHE_BEDINGUNG,source_status_migration,15,15,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_RECHTLICHE_BEDINGUNG,id,15,6,40.0,6,KEEP,bg_reuse_stahl_mehrere_brent_cross_bracing_members__HAT_RECHTLICHE_BEDINGUNG__r… | bg_reuse_stahl_mehrere_brent_cross_bracing_members__HAT_RECHTLICHE_BEDINGUNG__r… | bg_reuse_stahl_mehrere_brent_cross_tubular_columns__HAT_RECHTLICHE_BEDINGUNG__r… | bg_reuse_stahl_mehrere_brent_cross_tubular_columns__HAT_RECHTLICHE_BEDINGUNG__r…
HAT_RECHTLICHE_BEDINGUNG,derivation_note,15,6,40.0,1,DROP,Recreated after splitting rb_ce_ukca_marking_reused_steel on 2026-05-31.
HAT_RESSOURCENQUELLE,id,552,552,100.0,552,KEEP,r_bw_cleveland_steel_and_tubes_stock__HAT_RESSOURCENQUELLE__rq_lager | r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_RESSOURCENQUELLE__rq_donorge… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_RESSOURCENQUELLE__rq_donorgeba… | r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_RESSOURCENQUELLE__rq_donorge…
HAT_RESSOURCENQUELLE,review_status,552,552,100.0,1,DROP,needs_source_url_review
HAT_RESSOURCENQUELLE,evidence_source_id,552,552,100.0,5,DROP,mig_4_1 | archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | batch2_v2_phase26_2026-05-20 | batch2_v2_import_2026-05-20
HAT_RESSOURCENQUELLE,evidence_origin,552,552,100.0,1,DROP,topology_synthesized
HAT_RESSOURCENQUELLE,evidence_confidence,552,552,100.0,1,KEEP,unklar
HAT_RESSOURCENQUELLE,evidence_basis,552,552,100.0,2,DROP,controlled_vocab | legacy_migration
HAT_RESSOURCENQUELLE,derivation_note,552,552,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_RESSOURCENQUELLE,source_resolution_status,552,552,100.0,1,DROP,needs_source_url_review
HAT_RESSOURCENQUELLE,source_status,552,552,100.0,1,DROP,missing
HAT_RESSOURCENQUELLE,source_status_reason,552,552,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_RESSOURCENQUELLE,source_status_migration,552,552,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_RESSOURCENQUELLE,evidence_excerpt,552,114,20.7,2,DROP,INFER | BELEGT
HAT_RUECKBAUVERFAHREN,id,299,299,100.0,299,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_RUECKBAUVERFAHREN__rv_zersto… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_RUECKBAUVERFAHREN__rv_zerstoer… | r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_RUECKBAUVERFAHREN__rv_zersto… | r_bg_reuse_stahlbeton_mehrere_big_dig_house_inverset_panels__HAT_RUECKBAUVERFAH…
HAT_RUECKBAUVERFAHREN,review_status,299,299,100.0,1,DROP,needs_source_url_review
HAT_RUECKBAUVERFAHREN,evidence_source_id,299,299,100.0,3,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1 | batch2_v2_followup_2026-05-20
HAT_RUECKBAUVERFAHREN,evidence_origin,299,299,100.0,1,DROP,topology_synthesized
HAT_RUECKBAUVERFAHREN,evidence_confidence,299,299,100.0,1,KEEP,unklar
HAT_RUECKBAUVERFAHREN,evidence_basis,299,299,100.0,2,DROP,legacy_migration | controlled_vocab
HAT_RUECKBAUVERFAHREN,derivation_note,299,299,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_RUECKBAUVERFAHREN,source_resolution_status,299,299,100.0,1,DROP,needs_source_url_review
HAT_RUECKBAUVERFAHREN,source_status,299,299,100.0,1,DROP,missing
HAT_RUECKBAUVERFAHREN,source_status_reason,299,299,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_RUECKBAUVERFAHREN,source_status_migration,299,299,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_RUECKBAUVERFAHREN,evidence_excerpt,299,37,12.4,1,DROP,BELEGT
HAT_STATUS,id,655,655,100.0,655,KEEP,r_p_55_great_suffolk_street_london__HAT_STATUS__status_unklar | r_bw_55_great_suffolk_street_warehouse__HAT_STATUS__status_realisiert | r_bw_1_broadgate_london__HAT_STATUS__status_realisiert | r_bw_cleveland_steel_and_tubes_stock__HAT_STATUS__status_realisiert
HAT_STATUS,review_status,655,655,100.0,1,DROP,needs_source_url_review
HAT_STATUS,evidence_source_id,655,655,100.0,5,DROP,mig_4_1 | batch2_v2_phase26_2026-05-20 | archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | batch2_v2_import_2026-05-20
HAT_STATUS,evidence_origin,655,655,100.0,1,DROP,topology_synthesized
HAT_STATUS,evidence_confidence,655,655,100.0,1,KEEP,unklar
HAT_STATUS,evidence_basis,655,655,100.0,2,DROP,controlled_vocab | legacy_migration
HAT_STATUS,derivation_note,655,655,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_STATUS,source_resolution_status,655,655,100.0,1,DROP,needs_source_url_review
HAT_STATUS,source_status,655,655,100.0,1,DROP,missing
HAT_STATUS,source_status_reason,655,655,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_STATUS,source_status_migration,655,655,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_STATUS,evidence_excerpt,655,334,51.0,2,DROP,INFER | BELEGT
HAT_TRAGWERKSPRINZIP,id,71,71,100.0,71,KEEP,r_bg_reuse_mehrere_mehrere_alliander_common_roof_atrium__HAT_TRAGWERKSPRINZIP__… | r_bg_reuse_beton_mehrere_bestandverplanzung_betonfertigteil_paneele__HAT_TRAGWE… | r_bg_planned_mehrere_mehrere_big_dig_building_geplante_infrastrukturbauteile__H… | r_bg_reuse_mehrere_mehrere_big_dig_house_ramp_pier_roadway_components__HAT_TRAG…
HAT_TRAGWERKSPRINZIP,review_status,71,71,100.0,1,DROP,needs_source_url_review
HAT_TRAGWERKSPRINZIP,evidence_source_id,71,71,100.0,1,DROP,mig_4_1
HAT_TRAGWERKSPRINZIP,evidence_origin,71,71,100.0,1,DROP,topology_synthesized
HAT_TRAGWERKSPRINZIP,evidence_confidence,71,71,100.0,1,KEEP,unklar
HAT_TRAGWERKSPRINZIP,evidence_basis,71,71,100.0,1,DROP,controlled_vocab
HAT_TRAGWERKSPRINZIP,derivation_note,71,71,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_TRAGWERKSPRINZIP,source_resolution_status,71,71,100.0,1,DROP,needs_source_url_review
HAT_TRAGWERKSPRINZIP,source_status,71,71,100.0,1,DROP,missing
HAT_TRAGWERKSPRINZIP,source_status_reason,71,71,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_TRAGWERKSPRINZIP,source_status_migration,71,71,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_TYPISCHEN_BAUPRODUKTSTATUS,id,19,19,100.0,19,KEEP,r_land_deutschland__HAT_TYPISCHEN_BAUPRODUKTSTATUS__bps_ce_hen | r_land_deutschland__HAT_TYPISCHEN_BAUPRODUKTSTATUS__bps_ue_zeichen | r_land_deutschland__HAT_TYPISCHEN_BAUPRODUKTSTATUS__bps_zie_vbg | r_land_usa__HAT_TYPISCHEN_BAUPRODUKTSTATUS__bps_ibc_104_11_alternative
HAT_TYPISCHEN_BAUPRODUKTSTATUS,review_status,19,19,100.0,1,DROP,needs_source_url_review
HAT_TYPISCHEN_BAUPRODUKTSTATUS,evidence_source_id,19,19,100.0,1,DROP,Research legal-regime matrix (typical jurisdiction)
HAT_TYPISCHEN_BAUPRODUKTSTATUS,evidence_origin,19,19,100.0,1,DROP,topology_synthesized
HAT_TYPISCHEN_BAUPRODUKTSTATUS,evidence_confidence,19,19,100.0,1,KEEP,unklar
HAT_TYPISCHEN_BAUPRODUKTSTATUS,evidence_basis,19,19,100.0,1,DROP,legacy_migration
HAT_TYPISCHEN_BAUPRODUKTSTATUS,evidence_excerpt,19,19,100.0,1,DROP,INFER
HAT_TYPISCHEN_BAUPRODUKTSTATUS,derivation_note,19,19,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_TYPISCHEN_BAUPRODUKTSTATUS,source_resolution_status,19,19,100.0,1,DROP,needs_source_url_review
HAT_TYPISCHEN_BAUPRODUKTSTATUS,source_status,19,19,100.0,1,DROP,missing
HAT_TYPISCHEN_BAUPRODUKTSTATUS,source_status_reason,19,19,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_TYPISCHEN_BAUPRODUKTSTATUS,source_status_migration,19,19,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_VERBINDUNGSTECHNIK,id,128,128,100.0,128,KEEP,r_bg_reuse_holz_mehrere_brettschichtholzbogen_recypark_demets__HAT_VERBINDUNGST… | r_bg_reuse_holz_mehrere_cascadeup_clst_floor_panels__HAT_VERBINDUNGSTECHNIK__vt… | r_bg_reuse_holz_wand_cascadeup_clst__HAT_VERBINDUNGSTECHNIK__vt_reversible_fueg… | r_bg_reuse_mehrere_mehrere_christ_pavilion_cloister_glass_facade__HAT_VERBINDUN…
HAT_VERBINDUNGSTECHNIK,review_status,128,128,100.0,1,DROP,needs_source_url_review
HAT_VERBINDUNGSTECHNIK,evidence_source_id,128,128,100.0,9,DROP,Recypark Anderlecht: 'half-arches were bolted together'; rotten ends cut and re… | CascadeUp WCTE paper: 'kit-of-parts' assembly with fasteners; can be disassembl… | CascadeUp WCTE paper: same kit-of-parts logic applies to wall panels | mig_4_1
HAT_VERBINDUNGSTECHNIK,evidence_origin,128,128,100.0,2,DROP,topology_synthesized | source_curated
HAT_VERBINDUNGSTECHNIK,evidence_confidence,128,128,100.0,1,KEEP,unklar
HAT_VERBINDUNGSTECHNIK,evidence_basis,128,128,100.0,3,DROP,legacy_migration | controlled_vocab | cell_citation
HAT_VERBINDUNGSTECHNIK,derivation_note,128,128,100.0,3,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: curated→source_curated (default reclassification)
HAT_VERBINDUNGSTECHNIK,source_resolution_status,128,128,100.0,1,DROP,needs_source_url_review
HAT_VERBINDUNGSTECHNIK,source_status,128,128,100.0,2,DROP,missing | candidate
HAT_VERBINDUNGSTECHNIK,source_status_reason,128,128,100.0,2,DROP,no_exact_url_binding_needs_review | candidate_urls_need_fact_review
HAT_VERBINDUNGSTECHNIK,source_status_migration,128,128,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_VERBINDUNGSTECHNIK,evidence_excerpt,128,26,20.3,2,DROP,BELEGT | | Diamantsägen von Mauerwerksmodulen | `av_mauerwerk_diamantsaegen_modul` | Tre…
HAT_VERBINDUNGSTECHNIK,reversibility,128,6,4.7,2,KEEP,partially_reversible | reversible
HAT_VERBINDUNGSTECHNIK,source_scope,128,1,0.8,1,DROP,research_file_row
HAT_VERBINDUNGSTECHNIK,verification_status,128,1,0.8,1,DROP,no_url_node
HAT_VERBINDUNGSTECHNIK,verification_score,128,1,0.8,1,DROP,0.0
HAT_VERBINDUNGSTECHNIK,verification_method,128,1,0.8,1,DROP,skipped
HAT_VERBINDUNGSTECHNIK,verification_attempts,128,1,0.8,1,DROP,1
HAT_VERBINDUNGSTECHNIK,verification_notes,128,1,0.8,1,DROP,No ExternalLink reachable from this citation
HAT_VERBINDUNGSTECHNIK,strict_source_url_cleanup,128,1,0.8,1,DROP,mig_strict_source_url_binding_cleanup_2026_05_23
HAT_VERBINDUNGSTECHNIK,evidence_quality,128,1,0.8,1,DROP,source_binding_not_exact
HAT_VERBINDUNGSTECHNIK,evidence_note,128,1,0.8,1,DROP,Former evidence_confidence=belegt was downgraded because source_status is not e…
HAT_VERBINDUNGSTECHNIK,evidence_cleanup_run,128,1,0.8,1,DROP,2026-05-28_belegt_confidence_conflict_cleanup
HAT_VERBINDUNGSTECHNIK,previous_evidence_confidence,128,1,0.8,1,DROP,belegt
HAT_VERBINDUNGSTECHNIK,evidence_confidence_status,128,1,0.8,1,DROP,downgraded_pending_exact_source_url_review
HAT_WIEDERVERWENDUNGSART,id,604,604,100.0,604,KEEP,r_p_55_great_suffolk_street_london__HAT_WIEDERVERWENDUNGSART__wva_direkte_wiede… | r_p_association_house_groeditz__HAT_WIEDERVERWENDUNGSART__wva_direkte_wiederver… | r_p_association_house_plauen__HAT_WIEDERVERWENDUNGSART__wva_direkte_wiederverwe… | r_p_bedzed_london_hackbridge__HAT_WIEDERVERWENDUNGSART__wva_direkte_wiederverwe…
HAT_WIEDERVERWENDUNGSART,review_status,604,604,100.0,1,DROP,needs_source_url_review
HAT_WIEDERVERWENDUNGSART,evidence_source_id,604,604,100.0,4,DROP,mig_4_1 | archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | batch2_v2_import_2026-05-20 | batch2_v2_followup_2026-05-20
HAT_WIEDERVERWENDUNGSART,evidence_origin,604,604,100.0,1,DROP,topology_synthesized
HAT_WIEDERVERWENDUNGSART,evidence_confidence,604,604,100.0,1,KEEP,unklar
HAT_WIEDERVERWENDUNGSART,evidence_basis,604,604,100.0,2,DROP,controlled_vocab | legacy_migration
HAT_WIEDERVERWENDUNGSART,derivation_note,604,604,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_WIEDERVERWENDUNGSART,source_resolution_status,604,604,100.0,1,DROP,needs_source_url_review
HAT_WIEDERVERWENDUNGSART,source_status,604,604,100.0,1,DROP,missing
HAT_WIEDERVERWENDUNGSART,source_status_reason,604,604,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_WIEDERVERWENDUNGSART,source_status_migration,604,604,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_WIEDERVERWENDUNGSART,evidence_excerpt,604,17,2.8,1,DROP,BELEGT
HAT_WIRTSCHAFT,id,41,41,100.0,41,KEEP,r_p_55_great_suffolk_street_london__HAT_WIRTSCHAFT__wi_capex_hoeher_subvention | r_p_bedzed_london_hackbridge__HAT_WIRTSCHAFT__wi_capex_neutral | r_prog_stuttgart_210__HAT_WIRTSCHAFT__wi_capex_niedriger_direkter_ersparnis | r_prog_stuttgart_210__HAT_WIRTSCHAFT__wi_restwert
HAT_WIRTSCHAFT,review_status,41,41,100.0,1,DROP,needs_source_url_review
HAT_WIRTSCHAFT,evidence_source_id,41,41,100.0,20,DROP,archive:55_Great_Suffolk_Street_London.md | archive:BedZED_London_Hackbridge.md | batch2_v2_followup_2026-05-20 | archive:Big_Dig_Building_Boston.md
HAT_WIRTSCHAFT,evidence_origin,41,41,100.0,1,DROP,topology_synthesized
HAT_WIRTSCHAFT,evidence_confidence,41,41,100.0,1,KEEP,unklar
HAT_WIRTSCHAFT,evidence_basis,41,41,100.0,1,DROP,legacy_migration
HAT_WIRTSCHAFT,evidence_excerpt,41,41,100.0,21,DROP,"erwähnt, Schadstoff nicht | | Förderprogramm | DISRUPT | Forschungs-/Case-Study… | r; mit Zusatzaufwand effektiv kostenneutral | Kostenwirkung Stahlwiederverwendu… | BELEGT | ektbezogene Entwurfsdaten | | Förderprogramm | Holcim Awards Encouragement Priz…"
HAT_WIRTSCHAFT,derivation_note,41,41,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_WIRTSCHAFT,source_resolution_status,41,41,100.0,1,DROP,needs_source_url_review
HAT_WIRTSCHAFT,source_status,41,41,100.0,1,DROP,missing
HAT_WIRTSCHAFT,source_status_reason,41,41,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_WIRTSCHAFT,source_status_migration,41,41,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_WIRTSCHAFTSASPEKT,id,11,11,100.0,11,KEEP,r_bg_reuse_stahl_mehrere_bedzed_structural__HAT_WIRTSCHAFTSASPEKT__wi_kostenver… | r_bg_reuse_glas_mehrere_elys_restposten_windows__HAT_WIRTSCHAFTSASPEKT__wi_rest… | r_bg_reuse_stahlbeton_mehrere_haus_hos_floor_elements__HAT_WIRTSCHAFTSASPEKT__w… | r_bg_reuse_stahlbeton_treppe_haus_hos__HAT_WIRTSCHAFTSASPEKT__wi_kostenvergleich
HAT_WIRTSCHAFTSASPEKT,review_status,11,11,100.0,1,DROP,needs_source_url_review
HAT_WIRTSCHAFTSASPEKT,evidence_source_id,11,11,100.0,1,DROP,mig_4_1
HAT_WIRTSCHAFTSASPEKT,evidence_origin,11,11,100.0,1,DROP,topology_synthesized
HAT_WIRTSCHAFTSASPEKT,evidence_confidence,11,11,100.0,1,KEEP,unklar
HAT_WIRTSCHAFTSASPEKT,evidence_basis,11,11,100.0,1,DROP,controlled_vocab
HAT_WIRTSCHAFTSASPEKT,derivation_note,11,11,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_WIRTSCHAFTSASPEKT,source_resolution_status,11,11,100.0,1,DROP,needs_source_url_review
HAT_WIRTSCHAFTSASPEKT,source_status,11,11,100.0,1,DROP,missing
HAT_WIRTSCHAFTSASPEKT,source_status_reason,11,11,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_WIRTSCHAFTSASPEKT,source_status_migration,11,11,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_ZERTIFIZIERUNG,review_status,12,12,100.0,1,DROP,needs_source_url_review
HAT_ZERTIFIZIERUNG,evidence_source_id,12,12,100.0,1,DROP,r2_d_journal_edge_restore
HAT_ZERTIFIZIERUNG,evidence_origin,12,12,100.0,1,DROP,source_curated
HAT_ZERTIFIZIERUNG,evidence_confidence,12,12,100.0,1,KEEP,unklar
HAT_ZERTIFIZIERUNG,evidence_basis,12,12,100.0,1,DROP,cell_citation
HAT_ZERTIFIZIERUNG,evidence_excerpt,12,12,100.0,1,DROP,Restored from Phase 2.5 deletion journal
HAT_ZERTIFIZIERUNG,verification_status,12,12,100.0,1,DROP,no_url_node
HAT_ZERTIFIZIERUNG,verification_score,12,12,100.0,1,DROP,0.0
HAT_ZERTIFIZIERUNG,verification_method,12,12,100.0,1,DROP,skipped
HAT_ZERTIFIZIERUNG,verification_attempts,12,12,100.0,1,DROP,1
HAT_ZERTIFIZIERUNG,verification_notes,12,12,100.0,1,DROP,No ExternalLink reachable from this citation
HAT_ZERTIFIZIERUNG,source_resolution_status,12,12,100.0,1,DROP,needs_source_url_review
HAT_ZERTIFIZIERUNG,source_status,12,12,100.0,1,DROP,missing
HAT_ZERTIFIZIERUNG,source_status_reason,12,12,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_ZERTIFIZIERUNG,source_status_migration,12,12,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_ZERTIFIZIERUNG,evidence_quality,12,12,100.0,1,DROP,source_binding_not_exact
HAT_ZERTIFIZIERUNG,evidence_note,12,12,100.0,1,DROP,Former evidence_confidence=belegt was downgraded because source_status is not e…
HAT_ZERTIFIZIERUNG,evidence_cleanup_run,12,12,100.0,1,DROP,2026-05-28_belegt_confidence_conflict_cleanup
HAT_ZERTIFIZIERUNG,previous_evidence_confidence,12,12,100.0,1,DROP,belegt
HAT_ZERTIFIZIERUNG,evidence_confidence_status,12,12,100.0,1,DROP,downgraded_pending_exact_source_url_review
HAT_ZUSTANDSKLASSE,id,36,36,100.0,36,KEEP,r_bg_retained_mehrere_mehrere_sms_zuerich_existing_bldgs__HAT_ZUSTANDSKLASSE__z… | r_bg_reuse_mehrere_mehrere_sms_zuerich_ubs_hall__HAT_ZUSTANDSKLASSE__zk_unbekan… | r_bg_planned_stahl_fassade_sms_zuerich_arcade__HAT_ZUSTANDSKLASSE__zk_unbekannt… | r_bg_reuse_holz_wand_umar_timber_facade__HAT_ZUSTANDSKLASSE__zk_neuwertig
HAT_ZUSTANDSKLASSE,review_status,36,36,100.0,1,DROP,needs_source_url_review
HAT_ZUSTANDSKLASSE,evidence_source_id,36,36,100.0,1,DROP,batch2_v2_followup_2026-05-20
HAT_ZUSTANDSKLASSE,evidence_origin,36,36,100.0,1,DROP,topology_synthesized
HAT_ZUSTANDSKLASSE,evidence_confidence,36,36,100.0,1,KEEP,unklar
HAT_ZUSTANDSKLASSE,evidence_basis,36,36,100.0,1,DROP,legacy_migration
HAT_ZUSTANDSKLASSE,evidence_excerpt,36,36,100.0,1,DROP,BELEGT
HAT_ZUSTANDSKLASSE,derivation_note,36,36,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_ZUSTANDSKLASSE,source_resolution_status,36,36,100.0,1,DROP,needs_source_url_review
HAT_ZUSTANDSKLASSE,source_status,36,36,100.0,1,DROP,missing
HAT_ZUSTANDSKLASSE,source_status_reason,36,36,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_ZUSTANDSKLASSE,source_status_migration,36,36,100.0,1,DROP,mig_source_status_normalization_2026_05_28
INTO_RECEIVER,id,345,345,100.0,345,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__EINGEBAUT_IN__bw_verbiest_lagerh… | r_bg_reuse_keramik_boden_verbiest_charleroi__EINGEBAUT_IN__bw_verbiest_lagerhau… | r_bg_reuse_naturstein_wand_verbiest_charleroi__EINGEBAUT_IN__bw_verbiest_lagerh… | r_bg_reuse_stahl_mehrere_55gss_external_core__EINGEBAUT_IN__bw_55_great_suffolk…
INTO_RECEIVER,review_status,345,345,100.0,1,DROP,needs_source_url_review
INTO_RECEIVER,evidence_source_id,345,345,100.0,4,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1 | batch2_v2_import_2026-05-20 | batch2_v2_followup_2026-05-20
INTO_RECEIVER,evidence_origin,345,345,100.0,1,DROP,topology_synthesized
INTO_RECEIVER,evidence_confidence,345,345,100.0,1,KEEP,unklar
INTO_RECEIVER,evidence_basis,345,345,100.0,1,DROP,controlled_vocab
INTO_RECEIVER,derivation_note,345,345,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
INTO_RECEIVER,source_resolution_status,345,345,100.0,1,DROP,needs_source_url_review
INTO_RECEIVER,source_status,345,345,100.0,1,DROP,missing
INTO_RECEIVER,source_status_reason,345,345,100.0,1,DROP,no_exact_url_binding_needs_review
INTO_RECEIVER,source_status_migration,345,345,100.0,1,DROP,mig_source_status_normalization_2026_05_28
INTO_RECEIVER,evidence_excerpt,345,9,2.6,1,DROP,BELEGT
IST_UNTERVERFAHREN_VON,id,28,28,100.0,28,KEEP,r_pr_bohrkernpruefung_beton__IST_UNTERVERFAHREN_VON__pr_zerstoerende_pruefung | r_vt_bolzenverbindung__IST_UNTERVERFAHREN_VON__vt_reversible_fuegung | r_vt_demontierbarer_schwerlastanker__IST_UNTERVERFAHREN_VON__vt_reversible_fueg… | r_av_sandstrahlen__IST_UNTERVERFAHREN_VON__av_oberflaechenbehandlung
IST_UNTERVERFAHREN_VON,review_status,28,28,100.0,1,DROP,needs_source_url_review
