kind,type,subject,object,url,http_status,match_kind,match_score,evidence_status,is_homepage,quote,eid,checked_at
node,Akteur,MedUni Wien,,https://www.meduniwien.ac.at/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,MedUni Wien,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:587,2026-06-07T18:25:18Z
node,Akteur,La Fab Bordeaux,,https://www.collectifcancan.fr/project/refair/,200,STRONG,1.00,CLICKABLE_VERIFIED,False,La Fab Bordeaux,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:588,2026-06-07T18:25:18Z
node,Akteur,Stiftung PWG,,https://www.pwg.ch/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Stiftung PWG,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:591,2026-06-07T18:25:18Z
node,Akteur,Kanton Basel-Stadt,,https://www.bs.ch/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Kanton Basel-Stadt,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:592,2026-06-07T18:25:18Z
node,Akteur,Gemeinde Ingersheim,,https://www.ingersheim.de/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Gemeinde Ingersheim,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:598,2026-06-07T18:25:18Z
node,Akteur,ZÜBLIN Timber,,https://www.zueblin-timber.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,ZÜBLIN Timber,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:600,2026-06-07T18:25:18Z
node,Akteur,New Horizon UM,,https://newhorizon.nl/,200,NONE,0.50,ENTITY_HOMEPAGE,True,New Horizon UM,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:602,2026-06-07T18:25:18Z
node,Akteur,Icon Real Estate,,https://www.icon-real-estate.com,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Icon Real Estate,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:604,2026-06-07T18:25:18Z
node,Akteur,DRZ,,https://www.drz-wien.at/,200,NONE,0.00,ENTITY_HOMEPAGE,True,DRZ,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:606,2026-06-07T18:25:18Z
node,Akteur,Bauteilbörse Hannover,,https://bauteilboerse-hannover.de/,,NONE,0.00,LINK_DEAD,True,Bauteilbörse Hannover,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:610,2026-06-07T18:25:18Z
node,Akteur,Haus der Materialisierung,,https://hausdermaterialisierung.org/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,Haus der Materialisierung,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:611,2026-06-07T18:25:18Z
node,Akteur,Material Mafia,,https://hausdermaterialisierung.org/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Material Mafia,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:625,2026-06-07T18:25:18Z
node,Akteur,Circular Berlin,,https://circular.berlin/de/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Circular Berlin,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:626,2026-06-07T18:25:18Z
node,Akteur,kaufmann zimmerei,,https://kaufmann-zimmerei.de,200,WEAK,0.67,ENTITY_HOMEPAGE,True,kaufmann zimmerei,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:682,2026-06-07T18:25:18Z
node,Akteur,Amstein+Walthert AG,,https://www.amstein-walthert.ch/,200,WEAK,0.67,ENTITY_HOMEPAGE,True,Amstein+Walthert AG,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:683,2026-06-07T18:25:18Z
node,Akteur,Lindner SE,,https://www.lindner-group.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Lindner SE,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:686,2026-06-07T18:25:18Z
node,Akteur,Nimbus,,https://www.nimbus.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,Nimbus,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:687,2026-06-07T18:25:18Z
node,Akteur,Magna Glaskeramik,,https://www.magna-glaskeramik.de/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Magna Glaskeramik,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:688,2026-06-07T18:25:18Z
node,Akteur,Ecovative,,https://www.ecovative.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Ecovative,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:689,2026-06-07T18:25:18Z
node,Akteur,Desso / Tarkett,,https://www.tarkett.com/,200,NONE,0.33,ENTITY_HOMEPAGE,True,Desso / Tarkett,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:690,2026-06-07T18:25:18Z
node,Akteur,KIBAG,,https://www.kibag.ch/,200,NONE,1.00,ENTITY_HOMEPAGE,True,KIBAG,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:709,2026-06-07T18:25:18Z
node,Akteur,Ed. Züblin AG,,https://www.zueblin.de/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Ed. Züblin AG,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:712,2026-06-07T18:25:18Z
node,Akteur,MLR BW,,https://mlr.baden-wuerttemberg.de/,200,NONE,1.00,ENTITY_HOMEPAGE,True,MLR BW,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:714,2026-06-07T18:25:18Z
node,Akteur,TRAJECT,,https://www.traject.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,TRAJECT,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:718,2026-06-07T18:25:18Z
node,Akteur,Exasun,,https://www.exasun.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Exasun,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:720,2026-06-07T18:25:18Z
node,Akteur,Fagerhult,,https://www.fagerhult.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,Fagerhult,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:721,2026-06-07T18:25:18Z
node,Akteur,Collectif CANCAN,,https://www.collectifcancan.fr/project/refair/,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Collectif CANCAN,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:732,2026-06-07T18:25:18Z
node,Akteur,Salvo Ltd,,https://www.salvoweb.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Salvo Ltd,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:735,2026-06-07T18:25:18Z
node,Akteur,Embuild,,https://www.embuild.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,Embuild,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:736,2026-06-07T18:25:18Z
node,Akteur,Buildwise,,https://www.buildwise.be/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Buildwise,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:737,2026-06-07T18:25:18Z
node,Akteur,CSTB,,https://www.cstb.fr/nos-offres/toutes-nos-offres/accompagner-developpement-reemploi,200,NONE,1.00,QUOTE_MISMATCH,False,CSTB,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:738,2026-06-07T18:25:18Z
node,Akteur,Brussels Environment,,https://environnement.brussels/,200,NONE,0.33,ENTITY_HOMEPAGE,True,Brussels Environment,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:739,2026-06-07T18:25:18Z
node,Akteur,City of Utrecht,,https://www.utrecht.nl/,401,NONE,0.00,LINK_DEAD,True,City of Utrecht,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:740,2026-06-07T18:25:18Z
node,Akteur,Bellastock,,https://experimentationsurbaines.ademe.fr/blog/ressource/programmes-repar-1-et-2/,200,NONE,1.00,QUOTE_MISMATCH,False,Bellastock,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:741,2026-06-07T18:25:18Z
node,Akteur,Minéka,,https://librairie.ademe.fr/economie-circulaire-et-dechets/5516-reemploi-des-materiaux-de-construction.html,200,NONE,0.00,QUOTE_MISMATCH,False,Minéka,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:754,2026-06-07T18:25:18Z
node,Akteur,Repurpose,,https://repurpose.nl/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Repurpose,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:778,2026-06-07T18:25:18Z
node,PruefungNachweis,EPD- oder LCA-Nachweis,,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,200,NONE,0.00,QUOTE_MISMATCH,False,EPD- oder LCA-Nachweis,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:781,2026-06-07T18:25:18Z
node,PruefungNachweis,Materialpass oder DPP,,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,200,NONE,0.00,QUOTE_MISMATCH,False,Materialpass oder DPP,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:783,2026-06-07T18:25:18Z
node,PruefungNachweis,Barrierefreiheitsaudit,,https://www.baunormenlexikon.de/norm/din-18040-1/c099c3ee-ecd0-48ed-9d9d-ec0f84970d53,200,NONE,0.00,QUOTE_MISMATCH,False,Barrierefreiheitsaudit,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:784,2026-06-07T18:25:18Z
node,PruefungNachweis,Elektrosicherheitsprüfung,,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,200,NONE,0.00,QUOTE_MISMATCH,False,Elektrosicherheitsprüfung,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:785,2026-06-07T18:25:18Z
node,PruefungNachweis,Trinkwasser-Hygiene-Nachweis,,https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,200,STRONG,0.75,CLICKABLE_VERIFIED,False,Trinkwasser-Hygiene-Nachweis,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:786,2026-06-07T18:25:18Z
node,Akteur,Bauteilkatalog Immobilien Basel-Stadt,,https://bauteile-ibs.ch/,200,STRONG,0.80,CLICKABLE_VERIFIED,True,Bauteilkatalog Immobilien Basel-Stadt,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:894,2026-06-07T18:25:18Z
node,Akteur,BauMaB Kassel / Bauteilbörse Kassel,,https://baumab-kassel.de/,200,STRONG,0.75,CLICKABLE_VERIFIED,True,BauMaB Kassel / Bauteilbörse Kassel,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:906,2026-06-07T18:25:18Z
node,Akteur,Stadt Kassel,,https://baumab-kassel.de/impressum/,200,NONE,0.33,QUOTE_MISMATCH,False,Stadt Kassel,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:923,2026-06-07T18:25:18Z
node,Akteur,SURAP GmbH,,https://baumab-kassel.de/,200,NONE,0.00,ENTITY_HOMEPAGE,True,SURAP GmbH,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:924,2026-06-07T18:25:18Z
node,Akteur,Claus Asam,,https://www.tu.berlin/,200,NONE,0.50,ENTITY_HOMEPAGE,True,Claus Asam,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4774,2026-06-07T18:25:18Z
node,Akteur,IEMB / TU Berlin,,https://www.tu.berlin/,200,NONE,0.50,ENTITY_HOMEPAGE,True,IEMB / TU Berlin,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4775,2026-06-07T18:25:18Z
node,Akteur,Single Speed Design,,https://www.ssdarchitecture.com/,200,WEAK,0.50,ENTITY_HOMEPAGE,True,Single Speed Design,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4793,2026-06-07T18:25:18Z
node,Akteur,UCL Circular Economy Lab,,https://www.ucl.ac.uk/,200,NONE,0.00,ENTITY_HOMEPAGE,True,UCL Circular Economy Lab,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4826,2026-06-07T18:25:18Z
node,Akteur,GTD Consulting / GTD Engineering,,https://www.gtd-consulting.com,200,NONE,0.33,ENTITY_HOMEPAGE,True,GTD Consulting / GTD Engineering,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4845,2026-06-07T18:25:18Z
node,Akteur,Commune de Dilbeek,,https://www.dilbeek.be,200,NONE,0.33,ENTITY_HOMEPAGE,True,Commune de Dilbeek,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4867,2026-06-07T18:25:18Z
node,Akteur,Franck,,https://www.franck.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,Franck,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4871,2026-06-07T18:25:18Z
node,Akteur,Gebruiktebouwmaterialen,,https://gebruiktebouwmaterialen.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Gebruiktebouwmaterialen,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4872,2026-06-07T18:25:18Z
node,Akteur,"gmp Architekten von Gerkan, Marg und Partner",,https://www.gmp.de/,200,NONE,0.25,ENTITY_HOMEPAGE,True,"gmp Architekten von Gerkan, Marg und Partner",4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4889,2026-06-07T18:25:18Z
node,Akteur,cepezed,,https://www.cepezed.nl/,200,NONE,1.00,ENTITY_HOMEPAGE,True,cepezed,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4909,2026-06-07T18:25:18Z
node,Akteur,Provincie Gelderland,,https://www.gelderland.nl/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Provincie Gelderland,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4910,2026-06-07T18:25:18Z
node,Akteur,TRIBU,,https://tribu.de,200,NONE,1.00,ENTITY_HOMEPAGE,True,TRIBU,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4928,2026-06-07T18:25:18Z
node,Materialdepot,Ehemalige Lager-/Fasslad…,,https://www.buildingsocialecology.org/projects/crclr-house-berlin/,200,NONE,0.00,QUOTE_MISMATCH,False,Ehemalige Lager-/Fasslad…,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4935,2026-06-07T18:25:18Z
node,Akteur,ZRS Ingenieure,,https://www.zrs.berlin/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,ZRS Ingenieure,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4947,2026-06-07T18:25:18Z
node,Akteur,Solares Bauen,,https://solares-bauen.de,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Solares Bauen,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4948,2026-06-07T18:25:18Z
node,Akteur,brandkontrolle,,https://brandkontrolle.de,200,NONE,1.00,ENTITY_HOMEPAGE,True,brandkontrolle,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4950,2026-06-07T18:25:18Z
node,Akteur,Hochbauamt Basel-Stadt,,https://www.bs.ch/,200,WEAK,0.50,ENTITY_HOMEPAGE,True,Hochbauamt Basel-Stadt,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4967,2026-06-07T18:25:18Z
node,Akteur,baubüro in situ,,https://www.insitu.ch/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,baubüro in situ,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4968,2026-06-07T18:25:18Z
node,Akteur,Pro Engineering,,https://www.pro-engineering.com,200,NONE,0.50,ENTITY_HOMEPAGE,True,Pro Engineering,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4971,2026-06-07T18:25:18Z
node,Akteur,Rapp AG,,https://www.rapp.ch/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Rapp AG,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4973,2026-06-07T18:25:18Z
node,Akteur,HUSNER AG Holzbau,,https://www.husner.ch/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,HUSNER AG Holzbau,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4974,2026-06-07T18:25:18Z
node,Akteur,Buro Happold,,https://www.burohappold.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Buro Happold,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4987,2026-06-07T18:25:18Z
node,Akteur,Belgian Buildings Agency / Regie der Gebouwen,,https://www.regiedergebouwen.be/,200,WEAK,0.50,ENTITY_HOMEPAGE,True,Belgian Buildings Agency / Regie der Gebouwen,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4988,2026-06-07T18:25:18Z
node,Akteur,Bopro,,https://www.bopro.be/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Bopro,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4989,2026-06-07T18:25:18Z
node,Akteur,Jan De Nul,,https://www.jandenul.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Jan De Nul,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4990,2026-06-07T18:25:18Z
node,Programm,ReCreate,,https://www.recreate-project.eu/,200,NONE,1.00,ENTITY_HOMEPAGE,True,ReCreate,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4993,2026-06-07T18:25:18Z
node,Akteur,Pouget Consultants,,https://www.pouget-consultants.com,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Pouget Consultants,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5012,2026-06-07T18:25:18Z
node,Akteur,BLAF Architecten,,https://www.blaf.be/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,BLAF Architecten,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5023,2026-06-07T18:25:18Z
node,Akteur,Ligne B.E.,,https://www.ligne-be.com,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Ligne B.E.,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5047,2026-06-07T18:25:18Z
node,Akteur,Bauteilladen Winterthur,,https://bauteilladen.ch/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Bauteilladen Winterthur,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5065,2026-06-07T18:25:18Z
node,Akteur,A-Kruunu,,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,200,STRONG,1.00,CLICKABLE_VERIFIED,False,A-Kruunu,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5077,2026-06-07T18:25:18Z
node,Akteur,Skanska Finland,,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,200,WEAK,0.67,LIKELY_REVIEW,False,Skanska Finland,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5078,2026-06-07T18:25:18Z
node,Akteur,Consolis Parma,,https://recreate-project.eu/tag/consolis-parma/,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Consolis Parma,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5080,2026-06-07T18:25:18Z
node,Akteur,Umacon,,https://recreate-project.eu/tag/consolis-parma/,200,NONE,1.00,QUOTE_MISMATCH,False,Umacon,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5081,2026-06-07T18:25:18Z
node,Akteur,Ramboll Finland,,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Ramboll Finland,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5082,2026-06-07T18:25:18Z
node,Akteur,LIIKE Oy Arkkitehtistudio,,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,LIIKE Oy Arkkitehtistudio,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5083,2026-06-07T18:25:18Z
node,Akteur,Deerns,,https://www.deerns.com/,403,NONE,0.00,LINK_DEAD,True,Deerns,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5100,2026-06-07T18:25:18Z
node,Akteur,STONE22,,https://www.stone22.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,STONE22,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5101,2026-06-07T18:25:18Z
node,Akteur,BlueCity / Blue City 010 BV,,https://www.bluecity.com,200,NONE,0.50,ENTITY_HOMEPAGE,True,BlueCity / Blue City 010 BV,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5114,2026-06-07T18:25:18Z
node,Akteur,Workspot,,https://www.workspot.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,Workspot,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5117,2026-06-07T18:25:18Z
node,Akteur,City of Boulder,,https://bouldercolorado.gov/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,City of Boulder,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5131,2026-06-07T18:25:18Z
node,Akteur,Davis Partnership Architects,,https://www.davispartnership.com/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,Davis Partnership Architects,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5132,2026-06-07T18:25:18Z
node,Akteur,Related Argent,,https://www.related-argent.com,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Related Argent,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5149,2026-06-07T18:25:18Z
node,Akteur,Arup,,https://www.arup.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Arup,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5152,2026-06-07T18:25:18Z
node,Akteur,Whitby Wood,,https://www.whitbywood.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Whitby Wood,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5153,2026-06-07T18:25:18Z
node,Akteur,Galldris Group,,https://www.galldris.co.uk/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Galldris Group,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5155,2026-06-07T18:25:18Z
node,Akteur,dRMM Architects,,https://drmm.co.uk/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,dRMM Architects,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5188,2026-06-07T18:25:18Z
node,Akteur,Ramboll,,https://www.ramboll.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Ramboll,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5190,2026-06-07T18:25:19Z
node,Akteur,PT Projects,,https://www.pt-projects.com,200,STRONG,1.00,CLICKABLE_VERIFIED,True,PT Projects,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5191,2026-06-07T18:25:19Z
node,Akteur,KLH,,https://www.klh.com,200,NONE,0.00,ENTITY_HOMEPAGE,True,KLH,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5192,2026-06-07T18:25:19Z
node,Akteur,Architekturbüro Hose,,https://architekturbuero-hose.de,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Architekturbüro Hose,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5206,2026-06-07T18:25:19Z
node,Akteur,Grosvenor,,https://www.grosvenor.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Grosvenor,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5220,2026-06-07T18:25:19Z
node,Akteur,Heyne Tillett Steel / HTS,,https://hts.uk.com/practice/,200,STRONG,0.75,CLICKABLE_VERIFIED,False,Heyne Tillett Steel / HTS,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5222,2026-06-07T18:25:19Z
node,Akteur,Cleveland Steel & Tubes,,https://cleveland-steel.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Cleveland Steel & Tubes,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5223,2026-06-07T18:25:19Z
node,Akteur,Eurban,,https://eurban.co.uk/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Eurban,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5224,2026-06-07T18:25:19Z
node,Software,Qflow,,https://qualisflow.com/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Qflow,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5238,2026-06-07T18:25:19Z
node,Akteur,FORE Partnership,,https://www.fore-partnership.com,200,STRONG,1.00,CLICKABLE_VERIFIED,True,FORE Partnership,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5240,2026-06-07T18:25:19Z
node,Akteur,Willmott Dixon,,https://www.willmottdixon.co.uk/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Willmott Dixon,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5241,2026-06-07T18:25:19Z
node,Akteur,Webb Yates Engineers,,https://www.webbyates.co.uk/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Webb Yates Engineers,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5244,2026-06-07T18:25:19Z
node,Akteur,McLaren Construction,,https://www.mclarengroup.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,McLaren Construction,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5246,2026-06-07T18:25:19Z
node,Akteur,Studio PDP,,https://www.studiopdp.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Studio PDP,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5248,2026-06-07T18:25:19Z
node,Software,Restado,,https://restado.de/ueber-restado/,200,NONE,1.00,QUOTE_MISMATCH,False,Restado,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5263,2026-06-07T18:25:19Z
node,Akteur,Burobas,,https://www.burobas.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,Burobas,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5286,2026-06-07T18:25:19Z
node,Akteur,ABT,,https://abt.de,200,NONE,0.00,ENTITY_HOMEPAGE,True,ABT,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5287,2026-06-07T18:25:19Z
node,Akteur,Rijkswaterstaat,,https://www.rijkswaterstaat.nl/,200,NONE,1.00,ENTITY_HOMEPAGE,True,Rijkswaterstaat,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5289,2026-06-07T18:25:19Z
node,Akteur,Paree,,https://www.paree.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,Paree,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5290,2026-06-07T18:25:19Z
node,Akteur,Entsorgung + Recycling Zürich (ERZ),,https://www.stadt-zuerich.ch/erz/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Entsorgung + Recycling Zürich (ERZ),4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5308,2026-06-07T18:25:19Z
node,Akteur,Stiftung Abendrot / Vorsorgestiftung Abendrot,,https://www.abendrot.ch/,200,WEAK,0.50,ENTITY_HOMEPAGE,True,Stiftung Abendrot / Vorsorgestiftung Abendrot,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5325,2026-06-07T18:25:19Z
node,Akteur,Entra AS,,https://entra.no/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Entra AS,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5344,2026-06-07T18:25:19Z
node,Akteur,MAD arkitekter / Mad as,,https://www.mad.no/,200,NONE,0.50,ENTITY_HOMEPAGE,True,MAD arkitekter / Mad as,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5345,2026-06-07T18:25:19Z
node,Akteur,FutureBuilt,,https://www.futurebuilt.com,200,NONE,1.00,ENTITY_HOMEPAGE,True,FutureBuilt,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5346,2026-06-07T18:25:19Z
