label,property,nodes,coverage_pct,types,verdict,reason,sample
Verbindungstechnik,source_scope,15,100.0,str:15,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed || research_file
Verbindungstechnik,strict_candidate_url_array_cleanup,15,6.67,str:1,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_candidate_url_array_cleanup_2026_05_23
Verbindungstechnik,strict_source_url_cleanup,15,100.0,str:15,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Wiederverwendungskette,beschaffungsweg,14,7.14,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Le Bon Coin / Second-hand
Wiederverwendungskette,distanz_km,14,7.14,int:1,drop,machine flag/code/derived/relational-better field (semantic pass),4
Wiederverwendungskette,id,14,100.0,str:14,keep_core,identity handle (constraint-backed),k_reuse_kette_brettschichtholzbogen_liege_bierset_nach_anderlecht || k_reuse_ket
Wiederverwendungskette,invalid_candidate_source_urls,14,28.57,list[str]:4,drop,bookkeeping/provenance already on edges or re-derivable,"[""https://w"",""https://rotordb""] || [""https://www""] || [""https://bimtec"",""https:/"
Wiederverwendungskette,methodische_abgrenzung,14,7.14,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Bestandserhalt nicht als Direct Reuse werten
Wiederverwendungskette,name,14,100.0,str:14,keep_core,human caption,Reuse-Kette Brettschicht… || Reuse-Kette Holzfenster… || Reuse-Kette doppeltverg
Wiederverwendungskette,name_full,14,100.0,str:14,keep_semantic,distinct full caption,Reuse-Kette Brettschichtholzbögen Liège/Bierset nach Anderlecht || Reuse-Kette H
Wiederverwendungskette,prozess,14,7.14,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),"Demontage, Lagerung in Nivelles, Prüfung, Anpassung, Wiedereinbau"
Wiederverwendungskette,review_status,14,100.0,str:14,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Wiederverwendungskette,source_resolution_status,14,100.0,str:14,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Wiederverwendungskette,source_scope,14,100.0,str:14,drop,bookkeeping/provenance already on edges or re-derivable,archive_scan
Wiederverwendungskette,status,14,7.14,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),geplant / nicht gebaut bestätigt
Wiederverwendungskette,strict_candidate_url_array_cleanup,14,28.57,str:4,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_candidate_url_array_cleanup_2026_05_23
Wiederverwendungskette,strict_source_url_cleanup,14,100.0,str:14,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
DeprecatedType,deprecated_by,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,mig_r10_deprecated_type_seed
DeprecatedType,evidence_basis,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,audit_record
DeprecatedType,evidence_confidence,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,belegt
DeprecatedType,evidence_origin,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,source_curated
DeprecatedType,id,13,100.0,str:13,keep_core,"identity (meta label, separate decision)",dep_label__GraphVersion || dep_label__ZertifizierungBewertungssystem || dep_labe
DeprecatedType,kind,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,label || rel_type
DeprecatedType,new_name,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,(none — dropped) || Zertifizierungssystem || LCAModule || FROM_DONOR
DeprecatedType,old_name,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,GraphVersion || ZertifizierungBewertungssystem || LebenszyklusModul || AUS_BAUWE
DeprecatedType,reason,13,100.0,str:13,meta_separate,audit/meta label; handled in the meta-node decision,Experimental versioning label — never populated. || Renamed in R2.d for brevity 
Methode,id,13,100.0,str:13,keep_core,identity handle (constraint-backed),meth_abrissmonitoring || meth_bauteilkatalogisierung || meth_building_material_s
Methode,name,13,100.0,str:13,keep_core,human caption,Abrissmonitoring || Bauteilkatalogisierung || Building_Material_Scouting || Desi
Methode,review_status,13,100.0,str:13,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Methode,source_resolution_status,13,100.0,str:13,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Methode,source_scope,13,100.0,str:13,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Wirtschaft,id,12,100.0,str:12,keep_core,identity handle (constraint-backed),wi_capex_neutral || wi_capex_niedriger_direkter_ersparnis || wi_capex_hoeher_ope
Wirtschaft,name,12,100.0,str:12,keep_core,human caption,CapEx vergleichbar mit Neubau || CapEx niedriger (direkte Materialersparnis) || 
Wirtschaft,scope_note,12,50.0,str:6,keep_semantic,controlled-vocabulary definition,Investitionskosten in Größenordnung Neubaureferenz; Reuse als CO₂-/Materialeinsp
Wirtschaft,source_scope,12,100.0,str:12,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Marktmodell,id,11,100.0,str:11,keep_core,identity handle (constraint-backed),mm_forschungsprojekt_zuteilung || mm_intra_konzern || mm_take_back_service || mm
Marktmodell,name,11,100.0,str:11,keep_core,human caption,Forschungs-Zuteilung || Intra-Konzern || Take-Back || Unbekannt
Marktmodell,name_full,11,90.91,str:10,keep_semantic,distinct full caption,Forschungsprojekt-Zuteilung || Intra-Konzern-Transfer || Take-Back Service-Model
Marktmodell,scope_note,11,100.0,str:11,keep_semantic,controlled-vocabulary definition,"Allocation via research project (UMAR, ReCreate pilots, etc.). || Material trans"
Marktmodell,source_scope,11,100.0,str:11,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Materialgruppe,id,11,100.0,str:11,keep_core,identity handle (constraint-backed),mg_metall || mg_mineralisch || mg_holz_biobasiert || mg_glas_keramik
Materialgruppe,name,11,100.0,str:11,keep_core,human caption,Metall || Mineralisch || Holz_Biobasiert || Glas_Keramik
Materialgruppe,name_full,11,9.09,str:1,drop,redundant with name (protect budget),Mehrere Materialgruppen — Multi-material BGs with no single dominant Materialgru
Materialgruppe,scope_note,11,9.09,str:1,keep_semantic,controlled-vocabulary definition,"Placeholder for Bauteilgruppen that span multiple material categories (e.g., tim"
Materialgruppe,source_scope,11,100.0,str:11,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
WiederverwendungsArt,facet,11,100.0,str:11,keep_semantic,domain-essential value for this label,intent || sourcing || treatment || location
WiederverwendungsArt,id,11,100.0,str:11,keep_core,identity handle (constraint-backed),wva_adaptives_reuse || wva_bestandserhalt || wva_design_for_disassembly || wva_d
WiederverwendungsArt,name,11,100.0,str:11,keep_core,human caption,Adaptives_ReUse || Bestandserhalt || Design_for_Disassembly || Direkte_Wiederver
WiederverwendungsArt,source_scope,11,100.0,str:11,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Akteurtyp,aliases,10,10.0,list[str]:1,keep_semantic,meaningful human-readable domain content (semantic pass),"[""Verband_Kammer""]"
Akteurtyp,id,10,100.0,str:10,keep_core,identity handle (constraint-backed),at_person || at_organisation || at_unternehmen || at_oeffentliche_institution
Akteurtyp,name,10,100.0,str:10,keep_core,human caption,Person || Organisation || Unternehmen || Oeffentliche_Institution
Akteurtyp,source_scope,10,100.0,str:10,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
BauaufgabeIntervention,id,10,100.0,str:10,keep_core,identity handle (constraint-backed),bai_aufstockung || bai_erweiterung || bai_fit_out || bai_neubau
BauaufgabeIntervention,name,10,100.0,str:10,keep_core,human caption,Aufstockung || Erweiterung || Fit_out || Neubau
BauaufgabeIntervention,source_scope,10,100.0,str:10,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Beschaffungsweg,beschreibung,10,10.0,str:1,keep_semantic,domain-essential value for this label,"Bauteile werden geliehen, rückgabefähig montiert und nach Nutzung zurückgegeben."
Beschaffungsweg,datenqualitaet,10,10.0,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Belegt
Beschaffungsweg,id,10,100.0,str:10,keep_core,identity handle (constraint-backed),bweg_ausschreibung || bweg_bauteilboerse || bweg_digitale_plattform || bweg_dire
Beschaffungsweg,name,10,100.0,str:10,keep_core,human caption,Ausschreibung || Bauteilboerse || Digitale_Plattform || Direktvermittlung
Beschaffungsweg,review_status,10,10.0,str:1,drop,bookkeeping/provenance already on edges or re-derivable,proposed
Beschaffungsweg,source_scope,10,100.0,str:10,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Defekt,id,10,100.0,str:10,keep_core,identity handle (constraint-backed),def_korrosion || def_riss || def_verformung || def_karbonatisierung
Defekt,name,10,100.0,str:10,keep_core,human caption,Korrosion || Risse || Verformung || Karbonatisierung
Defekt,name_full,10,80.0,str:8,keep_semantic,distinct full caption,Riss / Rissbildung || Verformung / Setzung / Verzug || Karbonatisierung (Beton) 
Defekt,scope_note,10,100.0,str:10,keep_semantic,controlled-vocabulary definition,Rust / metallic corrosion. ISO 12944 / ISO 4628 classification. || Cracking in c
Defekt,source_scope,10,100.0,str:10,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
HuerdeKategorie,id,10,100.0,str:10,keep_core,identity handle (constraint-backed),hk_technisch || hk_rechtlich || hk_wirtschaftlich || hk_logistisch
HuerdeKategorie,name,10,100.0,str:10,keep_core,human caption,Technisch || Rechtlich || Wirtschaftlich || Logistisch
HuerdeKategorie,source_scope,10,100.0,str:10,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Logistik,id,10,100.0,str:10,keep_core,identity handle (constraint-backed),log_bauteiltracking || log_just_in_time || log_lagerflaeche || log_lagerung
Logistik,name,10,100.0,str:10,keep_core,human caption,Bauteiltracking || Just_in_Time || Lagerflaeche || Lagerung
Logistik,source_scope,10,100.0,str:10,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Prozessphase,id,10,100.0,str:10,keep_core,identity handle (constraint-backed),phase_aufbereitung || phase_betrieb || phase_dokumentation || phase_identifikati
Prozessphase,name,10,100.0,str:10,keep_core,human caption,Aufbereitung || Betrieb || Dokumentation || Identifikation
Prozessphase,source_scope,10,100.0,str:10,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Bausystem,definition,9,33.33,str:3,keep_semantic,domain-essential value for this label,Großformatiges ostdeutsches Stahlbetonfertigteil-/Plattenbausystem; als kontroll
Bausystem,id,9,100.0,str:9,keep_core,identity handle (constraint-backed),bsys_betonfertigteil_system || bsys_holz_skelettbau || bsys_holzrahmenbau || bsy
Bausystem,name,9,100.0,str:9,keep_core,human caption,Betonfertigteil_System || Holz_Skelettbau || Holzrahmenbau || Plattenbau
Bausystem,source_scope,9,100.0,str:9,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
MatchingQualitaet,id,9,100.0,str:9,keep_core,identity handle (constraint-backed),mq_temporal_easy || mq_temporal_storage || mq_temporal_planned || mq_geographic_
MatchingQualitaet,name,9,100.0,str:9,keep_core,human caption,Temporal: unproblematisch || Temporal: Zwischenlager || Temporal: geplant || Geo
MatchingQualitaet,name_full,9,100.0,str:9,keep_semantic,distinct full caption,Temporales Matching unproblematisch || Temporales Matching durch Zwischenlagerun
MatchingQualitaet,scope_note,9,100.0,str:9,keep_semantic,controlled-vocabulary definition,Donor availability aligns with receiver design; no special timing needed. || Don
MatchingQualitaet,source_scope,9,100.0,str:9,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Nutzung,id,9,100.0,str:9,keep_core,identity handle (constraint-backed),nut_buero || nut_gewerbe || nut_infrastruktur || nut_kultur
Nutzung,name,9,100.0,str:9,keep_core,human caption,Buero || Gewerbe || Infrastruktur || Kultur
Nutzung,source_scope,9,100.0,str:9,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Schadstoff,id,9,100.0,str:9,keep_core,identity handle (constraint-backed),s_radon || s_asbest || s_bleifarbe || s_holzschutzmittel
Schadstoff,name,9,100.0,str:9,keep_core,human caption,s_radon || Asbest || Bleifarbe || Holzschutzmittel
Schadstoff,source_scope,9,100.0,str:9,drop,bookkeeping/provenance already on edges or re-derivable,research_file || controlled_vocab_seed
Schadstoff,standards_body,9,22.22,str:2,keep_semantic,domain-essential value for this label,DE: TRGS 521 || EU REACH
Status,aliases,9,22.22,list[str]:2,keep_semantic,meaningful human-readable domain content (semantic pass),"[""Prototypisch"",""Wettbewerb"",""status_wettbewerb""] || [""Gebaut"",""status_gebaut""]"
Status,id,9,100.0,str:9,keep_core,identity handle (constraint-backed),status_geplant || status_in_bau || status_prototyp || status_rueckgebaut
Status,kind,9,100.0,str:9,keep_semantic,domain-essential value for this label,lifecycle || maturity || unknown
Status,name,9,100.0,str:9,keep_core,human caption,Geplant || In_Bau || Prototyp || Rueckgebaut
Status,source_scope,9,100.0,str:9,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Bauobjektklasse,id,8,100.0,str:8,keep_core,identity handle (constraint-backed),bok_depot_lager || bok_gebaeude || bok_gebaeudeteil || bok_infrastruktur
Bauobjektklasse,name,8,100.0,str:8,keep_core,human caption,Depot_Lager || Gebaeude || Gebaeudeteil || Infrastruktur
Bauobjektklasse,source_scope,8,100.0,str:8,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Zertifizierungssystem,aliases,8,100.0,list[str]:8,drop,machine flag/code/derived/relational-better field (semantic pass),"[""ZertifizierungBewertungssystem""]"
Zertifizierungssystem,evidence_basis,8,100.0,str:8,drop,generated/provenance/cache/derived metadata,controlled_vocab
Zertifizierungssystem,evidence_confidence,8,100.0,str:8,drop,generated/provenance/cache/derived metadata,belegt
Zertifizierungssystem,evidence_origin,8,100.0,str:8,drop,generated/provenance/cache/derived metadata,source_curated
Zertifizierungssystem,evidence_source_id,8,100.0,str:8,drop,generated/provenance/cache/derived metadata,r2_d_cert_restore
Zertifizierungssystem,id,8,100.0,str:8,keep_core,identity handle (constraint-backed),zbs_breeam || zbs_leed || zbs_dgnb || zbs_well
Zertifizierungssystem,name,8,100.0,str:8,keep_core,human caption,BREEAM || LEED || DGNB || WELL
Zertifizierungssystem,review_status,8,100.0,str:8,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Zertifizierungssystem,scheme_kind,8,100.0,str:8,keep_semantic,domain-essential value for this label,multi_criteria || health_wellness || operational_energy || carbon_target
Zertifizierungssystem,source_resolution_status,8,100.0,str:8,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Zertifizierungssystem,source_scope,8,100.0,str:8,drop,bookkeeping/provenance already on edges or re-derivable,r2_d_cert_restore
Zertifizierungssystem,strict_source_url_cleanup,8,100.0,str:8,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Akzeptanz,id,7,100.0,str:7,keep_core,identity handle (constraint-backed),ak_dgnb_zertifizierung || ak_breeam_zertifizierung || ak_leed_zertifizierung || 
Akzeptanz,name,7,100.0,str:7,keep_core,human caption,DGNB || BREEAM || LEED || Public-Bauherr Pilot
Akzeptanz,name_full,7,100.0,str:7,keep_semantic,distinct full caption,DGNB-Zertifizierung akzeptiert Reuse || BREEAM-Zertifizierung akzeptiert Reuse |
Akzeptanz,scope_note,7,100.0,str:7,keep_semantic,controlled-vocabulary definition,Deutsches Nachhaltigkeitszertifikat (DGNB) gewährt Bonuspunkte für Bauteilwieder
Akzeptanz,source_scope,7,100.0,str:7,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Tool,funktion,7,14.29,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Abgleich von stock list und design list für wiederverwendete Stahlträger
Tool,id,7,100.0,str:7,keep_core,identity handle (constraint-backed),tool_oogstkaart_harvest_map || tool_qflow || tool_bim_bauteilkatalog || tool_bau
Tool,invalid_candidate_source_urls,7,42.86,list[str]:3,drop,bookkeeping/provenance already on edges or re-derivable,"[""https://d""] || [""https://www""]"
Tool,kind,7,100.0,str:7,keep_semantic,domain-essential value for this label,tool
Tool,name,7,100.0,str:7,keep_core,human caption,Oogstkaart / Harvest Map logic || Qflow delivery and waste ticket tracking || BI
Tool,name_full,7,14.29,str:1,drop,redundant with name (protect budget),Reclaimed Construction Material Insurance (Concular + VHV Versicherung + MOCEDI)
Tool,note,7,14.29,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Materialsuche und Harvesting-Logik; konkrete Elementliste nicht vollständig öffe
Tool,review_status,7,100.0,str:7,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Tool,software_basis,7,14.29,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Python
Tool,source_resolution_status,7,100.0,str:7,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Tool,source_scope,7,100.0,str:7,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed || case_markdown
Tool,strict_candidate_url_array_cleanup,7,42.86,str:3,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_candidate_url_array_cleanup_2026_05_23
Tool,strict_source_url_cleanup,7,100.0,str:7,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Bauobjektrolle,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),bor_bestandsobjekt || bor_donorobjekt || bor_empfaengerobjekt || bor_referenzobj
Bauobjektrolle,name,6,100.0,str:6,keep_core,human caption,Bestandsobjekt || Donorobjekt || Empfaengerobjekt || Referenzobjekt
Bauobjektrolle,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Bauteilebene,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),be_bauteilgruppe || be_einzelbauteil || be_gebaeudeteil || be_materialcharge
Bauteilebene,name,6,100.0,str:6,keep_core,human caption,Bauteilgruppe || Einzelbauteil || Gebaeudeteil || Materialcharge
Bauteilebene,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Bauweise,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),bauw_fertigteilbauweise || bauw_holzbauweise || bauw_hybridbauweise || bauw_mass
Bauweise,name,6,100.0,str:6,keep_core,human caption,Fertigteilbauweise || Holzbauweise || Hybridbauweise || Massivbauweise
Bauweise,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
BauwerkEra,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),era_vor_1900 || era_1900_1945 || era_nachkrieg_1945_1970 || era_1970_1990
BauwerkEra,name,6,100.0,str:6,keep_core,human caption,vor 1900 || 1900–1945 || Nachkrieg 1945–1970 || 1970–1990
BauwerkEra,notes,6,100.0,str:6,keep_semantic,meaningful human-readable domain content (semantic pass),Pre-industrial / Wilhelmine. PAK from coal tar high; lime mortars; structural va
BauwerkEra,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
BauwerkEra,year_from,6,83.33,int:5,keep_semantic,domain-essential value for this label,1900 || 1945 || 1970 || 1990
BauwerkEra,year_to,6,83.33,int:5,keep_semantic,domain-essential value for this label,1899 || 1945 || 1970 || 1990
Funktionswechsel,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),fw_dekorative_funktion || fw_gleiche_funktion || fw_konstruktive_funktion || fw_
Funktionswechsel,name,6,100.0,str:6,keep_core,human caption,Dekorative_Funktion || Gleiche_Funktion || Konstruktive_Funktion || Neue_Funktio
Funktionswechsel,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Geltungsbereich,evidence_basis,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,official_web_audit
Geltungsbereich,evidence_confidence,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,belegt || teilweise_belegt
Geltungsbereich,evidence_origin,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,source_curated
Geltungsbereich,evidence_source_id,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,scope_audit_2026_05_31
Geltungsbereich,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),geltungsbereich_ukca_grossbritannien || geltungsbereich_eu_regulierung || geltun
Geltungsbereich,name,6,100.0,str:6,keep_core,human caption,UKCA in Grossbritannien || EU-Regulierung || CEN Technical Specification europae
Geltungsbereich,scope_note,6,100.0,str:6,keep_semantic,controlled-vocabulary definition,Great Britain market context for UKCA and continued CE recognition under UK rule
Geltungsbereich,scope_system,6,100.0,str:6,keep_semantic,domain-essential value for this label,UKCA || EU || CEN/CENELEC || Eurocodes
Geltungsbereich,scope_type,6,100.0,str:6,keep_semantic,domain-essential value for this label,legal_market_scope || legal_regulation_scope || standardization_deliverable || s
Geltungsbereich,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,scope_audit_2026_05_31
Layer,brand_position,6,100.0,int:6,keep_semantic,domain-essential value for this label,1 || 2 || 3 || 4
Layer,evidence_basis,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,controlled_vocab
Layer,evidence_confidence,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,belegt
Layer,evidence_origin,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,source_curated
Layer,evidence_source_id,6,100.0,str:6,drop,generated/provenance/cache/derived metadata,q_brand_how_buildings_learn
Layer,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),layer_site || layer_structure || layer_skin || layer_services
Layer,name,6,100.0,str:6,keep_core,human caption,Site || Structure || Skin || Services
Layer,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,r2_a_layer_restore
ZustandsKlasse,id,6,100.0,str:6,keep_core,identity handle (constraint-backed),zk_neuwertig || zk_gebrauchsspuren_funktional || zk_eingeschraenkt_nachbearbeitu
ZustandsKlasse,name,6,100.0,str:6,keep_core,human caption,"Neuwertig || Gebraucht, funktional || Eingeschränkt: Nacharbeit || Eingeschränkt"
ZustandsKlasse,name_full,6,100.0,str:6,keep_semantic,distinct full caption,"Neuwertig / wie neu || Gebrauchsspuren, funktional unbeeinträchtigt || Eingeschr"
ZustandsKlasse,scope_note,6,100.0,str:6,keep_semantic,controlled-vocabulary definition,Minimale Gebrauchsspuren; volle Wiederverwendungseignung in ursprünglicher Klass
ZustandsKlasse,source_scope,6,100.0,str:6,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Geschaeftsmodell,id,5,100.0,str:5,keep_core,identity handle (constraint-backed),gm_shop_eigenstock || gm_marketplace_vermittlung || gm_dienstleistung_urban_mini
Geschaeftsmodell,name,5,100.0,str:5,keep_core,human caption,Shop mit Eigenstock || Multi-Vendor-Marktplatz || Urban-Mining-Dienstleister mit
Geschaeftsmodell,review_run,5,100.0,str:5,drop,bookkeeping/provenance already on edges or re-derivable,bauteilboersen_finalest_30_2026_05_31
Geschaeftsmodell,source_scope,5,100.0,str:5,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
LCAModule,en15978_code,5,100.0,str:5,keep_semantic,domain-essential value for this label,A1_A3 || A4_A5 || B || C1_C4
LCAModule,evidence_basis,5,100.0,str:5,drop,generated/provenance/cache/derived metadata,controlled_vocab
LCAModule,evidence_confidence,5,100.0,str:5,drop,generated/provenance/cache/derived metadata,belegt
LCAModule,evidence_origin,5,100.0,str:5,drop,generated/provenance/cache/derived metadata,source_curated
LCAModule,evidence_source_id,5,100.0,str:5,drop,generated/provenance/cache/derived metadata,q_en_15978_lifecycle_modules
LCAModule,id,5,100.0,str:5,keep_core,identity handle (constraint-backed),lz_a1_a3 || lz_a4_a5 || lz_b || lz_c
LCAModule,name,5,100.0,str:5,keep_core,human caption,A1-A3 Produkt || A4-A5 Errichtung || B1-B7 Nutzung || C1-C4 End-of-Life
LCAModule,scope_note,5,100.0,str:5,keep_semantic,controlled-vocabulary definition,"Module A1-A3 per EN 15978: raw-material extraction, transport, manufacturing || "
LCAModule,source_scope,5,100.0,str:5,drop,bookkeeping/provenance already on edges or re-derivable,r2_b_lca_restore
Rueckbauverfahren,id,5,100.0,str:5,keep_core,identity handle (constraint-backed),rv_ausbau_von_bauteilen || rv_betonfraesen || rv_demontage || rv_selektiver_ruec
Rueckbauverfahren,name,5,100.0,str:5,keep_core,human caption,Ausbau_von_Bauteilen || Betonfraesen || Demontage || Selektiver_Rueckbau
Rueckbauverfahren,source_scope,5,100.0,str:5,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Tragwerksprinzip,id,4,100.0,str:4,keep_core,identity handle (constraint-backed),tp_fachwerk || tp_skeletttragwerk || tp_wand_kern_tragwerk || tp_wandtragwerk
Tragwerksprinzip,name,4,100.0,str:4,keep_core,human caption,Fachwerk || Skeletttragwerk || Wand_Kern_Tragwerk || Wandtragwerk
Tragwerksprinzip,source_scope,4,100.0,str:4,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
OntologyAnchor,access_date,2,50.0,str:1,meta_separate,audit/meta label; handled in the meta-node decision,2026-05-20
OntologyAnchor,hinweis,2,50.0,str:1,meta_separate,audit/meta label; handled in the meta-node decision,Sterne wurden bewusst nicht importiert.
OntologyAnchor,id,2,100.0,str:2,keep_core,"identity (meta label, separate decision)",q_akteursliste_master_md || q_controlled_vocab_seed
OntologyAnchor,name,2,100.0,str:2,keep_core,"identity (meta label, separate decision)",akteursliste_master.md || Controlled-vocab seed
OntologyAnchor,name_full,2,50.0,str:1,meta_separate,audit/meta label; handled in the meta-node decision,Controlled vocabulary seed source — definitional taxonomy file (controlled_vocab
OntologyAnchor,primary_source_url,2,50.0,str:1,meta_separate,audit/meta label; handled in the meta-node decision,https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii
OntologyAnchor,quelltyp,2,100.0,str:2,meta_separate,audit/meta label; handled in the meta-node decision,actor_registry_markdown || controlled_vocab_seed
OntologyAnchor,source_count,2,50.0,int:1,meta_separate,audit/meta label; handled in the meta-node decision,163
OntologyAnchor,source_file,2,100.0,str:2,meta_separate,audit/meta label; handled in the meta-node decision,akteursliste_master.md || _neo4j/intake/controlled_vocabulary.seed.kg.jsonl
OntologyAnchor,source_resolution_status,2,50.0,str:1,meta_separate,audit/meta label; handled in the meta-node decision,url_set_from_legacy_zitiert_quelle
OntologyAnchor,source_scope,2,100.0,str:2,meta_separate,audit/meta label; handled in the meta-node decision,case_markdown || controlled_vocab_seed
OntologyAnchor,source_url_node_ids,2,50.0,list[str]:1,meta_separate,audit/meta label; handled in the meta-node decision,"[""q_actor_andreas_kretzer_01"",""q_actor_andreas_kretzer_02"",""q_actor_andreas_kret"
OntologyAnchor,source_urls,2,50.0,list[str]:1,meta_separate,audit/meta label; handled in the meta-node decision,"[""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""htt"
